fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['fille', 'femme', 'jeune femme', 'jeune fille', 'petite copine', 'petite amie', 'copine']","['Mädchen', 'Fräulein', 'Frau', 'Tochter', 'Freundin']","['девочка', 'де́вушка', 'дочь', 'дщерь', 'до́чка', 'Гёрлфренд', 'гёрлфренд']","['girl', 'young woman', 'miss', 'missy', 'young lady', 'daughter', 'gf', 'girlfriend', 'lady friend']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '閨女', '闺女', '女朋友', '对象']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'señorita', 'mujercita', 'hija', 'hijo', 'novia', 'pareja', 'compañera', 'prometida', 'compañera sentimental']","['少女', '女の子', '女', '娘', 'お嬢さん', 'ガールフレンド']","['여자', '소녀', '녀자', '딸', '따님', '걸프렌드', '여자친구']","['tüdruk', 'plika', 'tütar']","['tyttö', 'neiti', 'nuori nainen', 'tytär', 'tyttökaveri', 'tyttöystävä', 'naisystävä']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'dochter', 'dochterlief', 'vriendin', 'vriendinnetje', 'grietje']","['लड़की', 'बेटी', 'पुत्री', 'दुख़्तर', 'गर्लफ्रेंड', 'गर्लफ़्रेंड', 'प्रेमिका']","['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'figlia', 'figliola', 'bambina', 'fidanzata', 'innamorata', 'bella']",girl
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet']","['Schusswaffe', 'Feuerwaffe']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие']","['gun', 'firearm', 'fire arm', 'projectile weapon']","['槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola']","['銃', '火器']","['총', '화기']",['tulirelv'],"['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk']",['अग्निशस्त्र'],"['arma da fuoco', 'arma balistica', 'pistola']",gun
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']",['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
"['marteau', 'forte-piano', 'piano-forte', 'piano']","['Piano', 'Pianoforte', 'Klavier', 'Hammer']","['фортепиано', 'молот', 'молоток']","['pianoforte', 'piano', 'forte-piano', 'hammer']","['鋼琴', '钢琴', '榔头', '锤子', '榔頭', '錘子', '槌']","['piano', 'pianoforte', 'forte-piano', 'martillo']","['ピアノ', '金槌', '槌']","['피아노', '망치']","['klaver', 'haamer', 'vasar']","['piano', 'vasara']","['piano', 'pianoforte', 'klavierinstrument', 'klavier', 'tingeltangel', 'pianino', 'vuisthamer', 'hamer', 'vuist']","['पियानो', 'हथौड़ा']","['pianoforte', 'piano', 'martello']",hammer
"['main', 'jeu de cartes', 'cartes', 'Jeu de cartes', 'patte']","['Kartenspiel', 'Hand']","['ка́рточная игра́', 'игра́ в ка́рты', 'ка́рты', 'карточная игра', 'рука', 'кисть']","['card game', 'cards', 'hand', 'manus', 'mitt', 'paw', 'Manus']","['紙牌遊戲', '卡片遊戲', '纸牌游戏', '手', '前足', '前肢骨']","['juego de naipes', 'juego de cartas', 'mano', 'palma', 'zarpa', 'manus', 'pata']","['カードゲーム', 'カルタ', 'トランプ', '手', 'マヌス']","['카드놀이', '트럼프', '카드 게임', '카드게임', '카드', '손']","['kaardimäng', 'labakäsi']","['korttipeli', 'käsi', 'jalka', 'käpälä', 'manus']","['kaartspel', 'klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken']","['कार्ड खेल', 'ताश', 'कार्ड', 'ताश का खेल', 'हाथ']","['gioco di carte', 'mano']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung']","['Нус', 'ра́зум', 'психика', 'ум']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro']","['心', 'ヌース', '念頭', 'プシュケー']","['누스', '프시케', '마음']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede']",['मन'],"['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herz', 'Philia', 'Affektion', 'Zuneigung', 'Kern']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко', 'ядро́', 'середи́на', 'центр', 'сердцеви́на']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'core']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '核心']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形', '中心', '芯']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'sisus']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'anima', 'nucleo']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']","['больница', 'Больница']","['clinic', 'hospital', 'infirmary']","['病院', '医院', '醫院', '医务室']","['hospital', 'clínica', 'enfermería', 'hospitales']",['病院'],"['병원', '病院']",['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['domicile', 'maison', 'habitation', 'résidence', 'logement', 'foyer', 'demeure']","['Haus', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte']","['дом', 'жилище', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства']","['house', 'home', 'dwelling', 'habitation', 'dwelling house', 'abode', 'Flotten, Hemmet och Sandlådan', 'residence']","['房屋', '家屋', '住宅', '家', '房子', '居所', '住所', '住处']","['casa', 'hogar', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso']","['家', '家屋', '住宅', '実家', '住居', '居留', '故郷', '住所']","['집', '주거', '거류', '주택']","['hoone', 'maja', 'sünnikodu']","['talo', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä']","['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte']","['घर', 'मकान', 'जन्मभूमि', 'गृह']","['casa', 'domicilio', 'abitazione', 'dimora', 'residenza', 'magione']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['joyau', 'jaoillerie', 'joaillerie', 'bijoux']",['Schmuck'],"['драгоце́нности', 'ювелирные изделия', 'бижуте́рия', 'ювели́рные изде́лия', 'украше́ния', 'ювелирное изделие']","['jewellery', 'jewelry']","['珠寶', '首飾', '珠宝', '首饰']","['joyería', 'joyas', 'alhajas', 'joya']","['アンティーク・ジュエリー', '宝飾品', '装身具', 'ジュエリー']","['보석류', '주얼리']",['ehted'],"['koru', 'korut']","['sieraad', 'bijou', 'juwelen']","['जेवर', 'आभूषण', 'जवाहरात']","['gioielli', 'gioie', 'gioielleria', 'bigiotteria', 'oreficeria']",jewel
"['bouilloire à thé', 'bouilloire']","['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['котёл', 'чайник', 'ча́йник']","['teakettle', 'kettle', 'tea kettle', 'boiler']","['水壶', '壶', '燒水壺', '壺', '水壺']","['hervidor', 'caldera', 'calentador', 'Caldera']","['やかん', '薬缶']",['주전자'],['teekann'],"['teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['clef', 'clé', 'clé de serrage', 'clef à écrous', 'serre-écrou']","['Schlüssel', 'Schraubenschlüssel']","['кпюч', 'Замковый ключ', 'ключ', 'га́ечный клю́ч', 'клю́ч', 'разводно́й клю́ч', 'гаечный ключ']","['key', 'wrench', 'spanner']","['钥匙', '鑰匙', '扳手', '扳子']","['llave', 'clave', 'llave inglesa', 'llave de tuerca', 'llave fija']","['鍵', 'スパナ', 'レンチ']","['열쇠', '스패너']","['võti', 'toon', 'klahv', 'Võti', 'mutrivõti', 'Mutrivõti']","['avain', 'kiintoavain', 'jakoavain', 'vääntötyökalu', 'Vääntötyökalu']","['sleutel', 'toets', 'Engelse sleutel', 'steeksleutel', 'moersleutel', 'schroefsleutel', 'fietssleutel', 'moeilijk afscheid', 'verdriet', 'ruk']","['ताली', 'चाबी', 'पाना']","['chiave', 'serradadi', 'chiave piatta', 'chiave inglese']",key
['genou'],"['Knie', 'Kniegelenk']","['колено', 'коленный сустав']","['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['膝', '膝关节', '膝盖']","['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']",['膝'],['무릎'],['põlv'],"['polvi', 'polvinivel', 'articulatio genus']","['knie', 'knietje']",['घुटना'],['ginocchio'],knee
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀', '小刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
"['nœud', 'tige']","['Sprossachse', 'Strunk', 'Stiel', 'Stängel', 'Knoten']","['сте́бель', 'стебель', 'стебло́', 'узел']","['stem', 'stalk', 'plant stem', 'knot']","['茎', '莖', '连接或支撑部分', '柄', '树干', '繩結', '结', '节']","['tallo', 'nudo', 'lazo']","['茎', '結び目']","['줄기', '그루', '매듭']","['vars', 'sõlm', 'Sõlm']","['varsi', 'Varsi', 'solmu', 'Solmu']","['stengel', 'halm', 'steel', 'stok', 'stam', 'grondwoord', 'voorsteven', 'knoop']","['तना', 'गांठ']","['fusto', 'caule', 'venatura centrale', 'gambo', 'stelo', 'nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子', '葉']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['jambe', 'membre inférieur', 'patte', 'jambes', 'membre inférieur humain']","['untere Extremität', 'Bein', 'Beine', 'menschliches Bein']","['нога', 'нога человека', 'Нога человека']","['leg', 'pin', 'legs', 'human leg']","['腿', '人腿', '人類腿部']","['extremidad inferior', 'pata', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano']","['脚', '足']","['다리', '사람의 다리']","['jalg', 'Jalg']","['jalka', 'sääri']","['been', 'benen', 'poot', 'stelt', 'menselijke been', 'onderdanen', 'onderdaan']","['टाँग', 'पैर', 'पाया', 'पांव']","['zampa', 'gamba', 'gambe', 'arto inferiore umano', 'arto inferiore']",leg
"['bibliothèque', 'librairie']","['Bibliothek', 'Bücherei']","['библиотека', 'библиоте́ка']",['library'],['图书馆'],"['biblioteca', 'librería']","['図書館', '双書', '叢書']","['도서관', '장서']",['raamatukogu'],"['kirjasto', 'kokoelma']","['bibliotheek', 'boekerij', 'boekenkast', 'boekenverzameling']",['पुस्तकालय'],"['biblioteca', 'libreria']",library
"['télévision', 'vidéo', 'télé', 'téloche', 'téléviseur']","['Television', 'Video', 'Fernsehen', 'Videotechnik', 'TV-Gerät', 'Fernseher', 'Fernsehapparat', 'Fernsehempfänger', 'Fernsehgerät']","['видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение', 'телевизор']","['television', 'video', 'TV', 'telecasting', 'videotape recording', 'tv', 'telly', 'idiot box', 'tv set', 'television set', 'boob tube', 'google box', 'television receiver', 'goggle box']","['電視', '片', '視頻', '影片', '电视', '视频', '電視機', '电视机']","['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'television', 'TV', 'caja idiota', 'aparato de televisión', 'caja tonta']","['テレビ', 'ビデオ', 'テレビジョン', '電視', 'テレビ受像機']","['텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이', '텔레비전 수상기']","['video', 'televisioon', 'teler', 'televiisor', 'Televiisor']","['televisio', 'video', 'TV', 'televisiointi', 'televisiovastaanotin', 'töllötin', 'telkkari', 'telkka', 'televisiolaite', 'pönttö', 'telkku', 'tv']","['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep', 'televisietoestel', 'buis', 'tv', 'televisieontvanger', 'teeveetoestel', 'beeldbuis', 'kijkdoos', 'kastje', 'televisie-ontvanger', 't.v.', 'teevee', 'treurbuis', 'kijkkast']","['दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो', 'टेलिविजन सेट']","['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV', 'televisore', 'tv', 'teleschermo']",line
"['lèvres', 'lèvre']",['Lippe'],"['губа', 'губы']","['lips', 'lip']","['唇', '嘴唇']","['labio', 'labios']",['唇'],['입술'],"['huuled', 'Huuled']","['huuli', 'huulet']","['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['labbro', 'labbra']",lip
"['boucle', ""boucle d'oreille"", 'boucle d’oreille', 'épi de cheveux', 'Pijpenkrul']","['Ohrring', 'Ohrstecker', 'Stöpsellocke', 'Locke']","['сережки', 'серьга́', 'серёжка', 'серьги', 'пирсинг ушей', 'Пирсинг ушей', 'ло́кон', 'кудря́шка', 'завито́к']","['stud', 'earring', 'stud earring', 'ear piercing', 'lock', 'ringlet', 'hair whorl', 'curl', 'whorl']","['耳環', '耳环', '耳飾', '耳饰', '卷发', '绺']","['zarcillo', 'arete', 'pendiente', 'aro', 'arito', 'caravana', 'pantalla', 'chapa', 'arracada', 'rizo', 'tirabuzón', 'bucle', 'Tirabuzón', 'sortija', 'rulo', 'onda', 'mecha', 'caracol', 'chicho']","['イヤリング', '耳飾り', '巻き毛', '旋毛', '縦ロール']","['귀고리', '귀걸이', '이어링', '가마']","['kõrvarõngas', 'Kõrvarõngad', 'Pijpenkrul']","['korvakoru', 'korvarengas', 'kihara', 'Pijpenkrul', 'kiehkura', 'hiussuortuva']","['oorbel', 'oorring', 'bel', 'oorknop', 'knop', 'knopje', 'pijpenkrul', 'krul', 'Pijpenkrul', 'lok', 'haarlok', 'rotatie', 'tres']","['बाली', 'बालियाँ', 'कान की बाली']","['orecchino', 'riccio', 'ricciolo', 'boccolo', 'Pijpenkrul', 'buccolo', 'ciuffo', 'ciocca']",lock
"['fonction', 'application', 'fonction monovaluée', 'emploi', 'position', 'place', 'situation']","['Position', 'Funktion', 'Abbildung', 'Posten', 'Stelle']","['должность', 'отображение', 'математическая функция', 'однозначная функция', 'функция', 'пост', 'до́лжность']","['position', 'function', 'map', 'mapping', 'single-valued function', 'mathematical function', 'place', 'spot', 'post', 'situation', 'berth', 'office', 'billet']","['職位', '函数', '映射']","['posición', 'función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia', 'empleo', 'puesto', 'oficina', 'cargo', 'lugar']","['職位', '一価関数', '関数', '写像']","['직위', '일가함수', '맵핑', '함수']","['amet', 'ametikoht', 'funktsioon']","['asema', 'funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio', 'virka', 'työpaikka', 'paikka', 'toimi']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie', 'standplaats']","['फलन', 'प्रतिचित्रण']","['posizione', 'funzione', 'funzione matematica', 'mappa', 'posto', 'incarico', 'carica']",map
['allumette'],"['Zündholz', 'Streichholz', 'Hölzchen']","['спичка', 'спи́чка']","['match', 'friction match', 'lucifer']",['火柴'],"['fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo']","['マッチ', '燐寸', '火柴']",['성냥'],"['tuletikk', 'Tuletikk', 'tikk']","['tulitikku', 'rikkitulitikku']","['zwavelstokje', 'lucifer']",['माचिस'],"['fiammifero', 'zolfanello']",match
"['singe', 'primates', 'primate']","['Primat', 'Primaten', 'Affe']","['примат', 'приматы', 'прима́т', 'обезьяна', 'обезьяны']","['primate', 'monkey']","['灵长目', '靈長目動物', '靈長目', '灵长目动物', '灵长类的动物', '猴子', '猴']","['primates', 'primate', 'mono', 'mico', 'simio']","['霊長類', '霊長目', 'サル目', '猿', 'サル']","['령장류', '영장류', '원숭이']","['esikloom', 'primaat', 'esikloomaline', 'esikloomalised', 'Esikloomalised', 'ahv', 'Ahv']","['kädelliset', 'kädellinen', 'apina', 'apinat']","['primaten', 'primaat', 'aap', 'apen']","['नरवानर गण', 'प्राइमेट', 'नरवानर', 'बंदर']","['primate', 'primates', 'primati', 'scimmia', 'quadrumane']",monkey
"['lune', 'satellite artificiel', 'satellite', 'orbiteur']","['Satellit', 'Umkreiser', 'umkreisender Raumflugkörper', 'Orbiter']","['искусственный спутник', 'спу́тник', 'искусственный спутник Земли', 'сателли́т']","['artificial satellite', 'orbiter', 'satellite']","['卫星', '人造卫星', '人造衛星', '衛星']","['satélite artificial', 'satélite', 'satelite', 'orbitador']","['人工衛星', '衛星', 'サテライト']","['인공위성', '위성', '새틀라이트']","['satelliit', 'tehiskaaslane', 'Tehiskaaslane']","['satelliitti', 'tekokuu']","['satelliet', 'kunstmaan', 'wachter', 'bijplaneet', 'maan', 'trawant']","['कृत्रिम उपग्रह', 'उपग्रह']","['satellite artificiale', 'satellite', 'planetoide']",moon
"['bouche', 'cavité buccale', 'cavité orale', 'gueule', 'vestibule de la bouche']","['Schnauze', 'Mundhöhle', 'Maul', 'Mund']","['рот', 'уста́', 'ротова́я по́лость', 'пасть', 'преддверие рта']","['mouth', 'oral cavity', 'oral fissure', 'rima oris', 'buccal cavity', 'vestibule of mouth']","['口', '嘴子', '口腔', '嘴', '嘴巴']","['cavidad oral', 'boca', 'cavidad bucal', 'desembocadura', 'rima oris', 'nariz']","['口', '口腔前庭']",['입'],"['suu', 'Suu']","['suu', 'suuontelo', 'kita', 'suuaukko']","['mond', 'bek', 'muil', 'riviermond', 'monding', 'reukorgaan', 'snufferd', 'snotkoker', 'neus']","['मुख', 'मुँह']","['cavità orale', 'bocca', 'cavo orale']",mouth
['muscle'],['Muskel'],"['мышцы', 'му́скул', 'мы́шца', 'мышца']","['musculus', 'muscular tissue']","['肌肉', '筋肉']","['músculo', 'tejido muscular']","['筋肉', '筋']",['근육'],"['lihas', 'Lihas']","['lihas', 'lihaskudos']","['spier', 'spierweefsel']",['पेशी'],['muscolo'],muscle
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']","['kynsi', 'Kynsi']","['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['cou', 'nuque']","['Hals', 'Nacken', 'Genick']","['шея', 'вы́я', 'ше́я']","['neck', 'cervix', 'Cervix']","['頸項', '颈项', '颈', '脖子', '頸', '颈部', '頸部']","['cuello', 'pescuezo', 'nuca', 'cerviz']",['首'],['목'],"['kael', 'kaelus']",['kaula'],"['hals', 'nek', 'flessenhals']","['गर्दन', 'गरदन', 'कंठ']","['collo', 'cervice']",neck
"['aiguille', 'aiguillage', 'curseur', 'pointeur', 'aiguille hypodermique', ""canule d'injection"", 'épingle']","['Weiche', 'Zeiger', 'Cursor', 'Nadel', 'Injektionsnadel']","['стрелочный перевод', 'стре́лка', 'курсор']","['switch', 'railroad switch', 'cursor', 'pointer', 'needle', 'hypodermic needle']","['轉轍器', '點', '点', '指針', '指针', '游標', '光标', '针']","['desvío', 'aguja', 'desviación', 'interruptor', 'puntero', 'cursor', 'Cursor', 'aguja hipodérmica']","['分岐器', 'カーソル', '指針', '針']","['포인트', '분기기', '바늘', '지침', '커서', '주사 바늘']","['pööre', 'Pööre', 'Kursor']","['Rautatievaihde', 'rautatievaihde', 'vaihde', 'viisari', 'kohdistin', 'osoitin', 'kursori', 'neula']","['wissel', 'schakelaar', 'twijg', 'spitsroede', 'cursor', 'aanwijzer', 'naald', 'injectienaald', 'wijzer']",['रेलपथ स्विच'],"['deviatoio', 'scambio', 'cursore', 'indicatore', 'ago', 'ago ipodermico', 'lancetta', 'indice']",needle
['nerf'],['Nerv'],['нерв'],"['nerve', 'nervus']",['神经'],"['nervio', 'nervus']",['神経'],['신경'],['närv'],['hermo'],['zenuw'],['तंत्रिका'],"['nervo', 'nerbo']",nerve
"['internet', 'réseau informatique', 'réseau', 'cyberespace']","['Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace']","['Интернет', 'компьютерная сеть', 'киберпространство', 'сеть', 'интерне́т']","['network', 'computer network', 'net', 'cyberspace']","['计算机网络', '電腦網路', '互联网', '互聯網', '信息空间', '因特網', '网际网路', '网路', '網絡', '網際網路', '因特网', '网络', '網路', '赛博空间', '虚拟空间', '网络空间']","['red de computadoras', 'red de ordenadores', 'red informática', 'red', 'ciberespacio']","['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース']","['인터넷', '인터네트', '누리망', '넷', '가상 공간']","['veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'kübermaailm']","['netti', 'kyberavaruus', 'verkko']","['netwerk', 'computernetwerk', 'cyberspace']","['इन्टरनेट', 'सायबरस्पेस', 'अंतरजाल', 'इंटरनेट', 'अंतर्जाल']","['rete informatica', 'rete di calcolatori', 'rete', 'cyberspazio']",net
