fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['bâtiment', 'bâtiment public', 'édifice', 'immeuble', 'maison', 'domicile', 'habitation', 'résidence', 'logement', 'foyer', 'demeure', 'gestion de logement', 'hébergement', 'local']","['Gebäude', 'öffentliches Gebäude', 'Bauwerk', 'Bau', 'Haus', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte', 'Wohnungswesen', 'Unterkunft', 'Übernachtung', 'Räumlichkeiten', 'Lokal', 'Gelände']","['здание', 'постройка', 'общественное здание', 'зда́ние', 'дом', 'постро́йка', 'строе́ние', 'жилище', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства', 'ночле́г', 'расквартирова́ние', 'недви́жимость', 'помеще́ние', 'владе́ние', 'террито́рия']","['building', 'public building', 'edifice', 'house', 'home', 'dwelling', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence', 'housing', 'lodging', 'living accommodations', 'accommodation', 'premises']","['房屋', '建筑物', '建築物', '大建筑物', '大厦', '更常指大而气派的建筑', '建筑', '大廈', '建築', '家屋', '住宅', '家', '房子', '居所', '住所', '住处', '住處', '寄宿', '住宿', '膳宿', '厂址', '房地', '廠址']","['edificación', 'edificio', 'edificio público', 'casa', 'inmueble', 'edificios', 'construcción', 'hogar', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso', 'hospedaje', 'viviendas', 'sitio', 'propiedad', 'local', 'lugar']","['建物', 'ビル', '建築物', '建屋', '家', '家屋', '住宅', '実家', '住居', '居留', '故郷', '住所', 'ハウジング', '宿泊', '邸内', '構内']","['건물', '건축물', '빌딩', '집', '주거', '거류', '주택', '숙박']","['ehitus', 'ehitis', 'hoone', 'maja', 'sünnikodu']","['julkinen rakennus', 'rakennus', 'rakennelma', 'talo', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä', 'majapaikka', 'majoitus', 'asunnot', 'asuinrakennukset', 'kiinteistö', 'tilat', 'alue', 'toimitilat']","['gebouw', 'openbaar gebouw', 'bouwwerk', 'pand', 'huis', 'bouwen', 'perceel', 'bouw', 'denkkader', 'constructie', 'optrekje', 'woning', 'onderdak', 'woonplaats', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte', 'volkshuisvesting', 'logies', 'onderkomen', 'slaapplaats', 'slaapgelegenheid', 'rustplaats']","['इमारत', 'निर्माण', 'बिल्डिंग', 'भवन', 'घर', 'मकान', 'जन्मभूमि', 'गृह', 'आवास']","['fabbricato', 'edificio', 'edificio pubblico', 'stabile', 'costruzione', 'locale', 'palazzo', 'edificazione', 'casa', 'domicilio', 'abitazione', 'dimora', 'residenza', 'magione', 'alloggio']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['kettle', 'bouilloire à thé', 'bouilloire']","['Toteissee', 'Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['золль', 'Золль', 'котёл', 'чайник', 'ча́йник']","['kettle', 'kettle hole', 'teakettle', 'tea kettle', 'boiler']","['水壶', '锅穴', '壶', '燒水壺', '壺', '水壺']","['kettle', 'marmita de gigante', 'hervidor', 'caldera', 'calentador', 'Caldera']","['ケトル', 'やかん', '薬缶']",['주전자'],"['sulglohk', 'teekann']","['suppa', 'hiidenkirnu', 'teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['doodijsgat', 'theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['kettle', 'Kettle', 'bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['clef', 'clé']",['Schlüssel'],"['кпюч', 'Замковый ключ', 'ключ']",['key'],"['钥匙', '鑰匙']","['llave', 'clave']",['鍵'],['열쇠'],"['võti', 'toon', 'klahv', 'Võti']",['avain'],"['sleutel', 'toets']","['ताली', 'चाबी']",['chiave'],key
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀', '小刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
['nœud'],['Knoten'],['узел'],['knot'],"['繩結', '结', '节']","['nudo', 'lazo']",['結び目'],['매듭'],"['sõlm', 'Sõlm']","['solmu', 'Solmu']",['knoop'],['गांठ'],"['nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子', '葉']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['jambon', 'jambe', 'jambes', 'membre inférieur humain']","['Schinken', 'Kasseler', 'Rollbraten', 'Rohschinken', 'Bein', 'Beine', 'menschliches Bein']","['ветчина', 'окорок', 'мясной рулет', 'ветчина́', 'о́корок', 'сырая ветчина', 'хамо́н', 'нога', 'нога человека', 'Нога человека']","['ham', 'jambon', 'gammon', 'Gammon', 'raw ham', 'pin', 'leg', 'legs', 'human leg']","['腿', '火腿', '火腿肉', '人腿', '人類腿部']","['pernil', 'jamón', 'jambon', 'corva', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['ハム', '脚', '足']","['햄', '생햄', '다리', '사람의 다리']",['sink'],"['kinkku', 'jalka', 'sääri']","['ham', 'hesp', 'gerookte ham', 'schink', 'knieboog', 'achterham', 'benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']","['हैम', 'पाया', 'पैर', 'पांव']","['prosciutto', 'prosciutto crudo', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",leg
"['librairie', 'bibliothèque']","['Bibliothek', 'Bücherei']","['библиотека', 'библиоте́ка']",['library'],['图书馆'],"['biblioteca', 'librería']","['図書館', '双書', '叢書']","['도서관', '장서']",['raamatukogu'],"['kirjasto', 'kokoelma']","['bibliotheek', 'boekerij', 'boekenkast', 'boekenverzameling']",['पुस्तकालय'],"['biblioteca', 'libreria']",library
"['télévision', 'vidéo', 'télé', 'téloche', 'téléviseur']","['Television', 'Video', 'Fernsehen', 'Videotechnik', 'TV-Gerät', 'Fernseher', 'Fernsehapparat', 'Fernsehempfänger', 'Fernsehgerät']","['видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение', 'телевизор']","['television', 'video', 'TV', 'telecasting', 'videotape recording', 'tv', 'telly', 'idiot box', 'tv set', 'television set', 'boob tube', 'google box', 'television receiver', 'goggle box']","['電視', '片', '視頻', '影片', '电视', '视频', '電視機', '电视机']","['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'television', 'TV', 'caja idiota', 'aparato de televisión', 'caja tonta']","['テレビ', 'ビデオ', 'テレビジョン', 'テレビ受像機']","['텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이', '텔레비전 수상기']","['video', 'televisioon', 'teler', 'televiisor', 'Televiisor']","['televisio', 'video', 'TV', 'televisiointi', 'televisiovastaanotin', 'töllötin', 'telkkari', 'telkka', 'televisiolaite', 'pönttö', 'telkku', 'tv']","['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep', 'televisietoestel', 'buis', 'tv', 'televisieontvanger', 'teeveetoestel', 'beeldbuis', 'kijkdoos', 'kastje', 'televisie-ontvanger', 't.v.', 'teevee', 'treurbuis', 'kijkkast']","['दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो', 'टेलिविजन सेट']","['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV', 'televisore', 'tv', 'teleschermo']",line
"['Nepenthes', 'nepenthes', 'lèvres', 'lèvre']","['Kannenpflanzen', 'Lippe']","['непентес', 'Непентес', 'губа', 'губы']","['Nepenthes', 'genus Nepenthes', 'lips', 'lip']","['唇', '猪笼草属', '猴水瓶', '猪笼草', '雷公壶', '水罐植物', '猴子埕', '猪仔笼', '嘴唇']","['Nepenthes', 'genus nepenthes', 'nepenthes', 'labio', 'labios']","['ウツボカズラ属', 'ウツボカズラ']","['벌레잡이풀속', '입술']","['kanntaim', 'Kanntaim', 'huuled', 'Huuled']","['kannukasvit', 'Kannukasvit', 'kannukasvien suku', 'huuli', 'huulet']","['Nepenthes', 'nepent', 'lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['Nepenthes', 'labbro', 'labbra']",lip
"['fonction', 'application', 'fonction monovaluée']","['Funktion', 'Abbildung']","['отображение', 'математическая функция', 'однозначная функция', 'функция']","['function', 'map', 'mapping', 'single-valued function', 'mathematical function']","['函数', '映射']","['función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia']","['一価関数', '関数', '写像']","['일가함수', '맵핑', '함수']",['funktsioon'],"['funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie']","['फलन', 'प्रतिचित्रण']","['funzione', 'funzione matematica', 'mappa']",map
['allumette'],"['Zündholz', 'Streichholz', 'Hölzchen']","['спичка', 'спи́чка']","['match', 'friction match', 'lucifer']",['火柴'],"['fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo']","['マッチ', '燐寸']",['성냥'],"['tuletikk', 'Tuletikk', 'tikk']","['tulitikku', 'rikkitulitikku']","['zwavelstokje', 'lucifer']",['माचिस'],"['fiammifero', 'zolfanello']",match
['singe'],['Affe'],"['обезьяна', 'обезьяны']",['monkey'],"['猴子', '猴']","['mono', 'mico', 'simio']","['猿', 'サル']",['원숭이'],"['ahv', 'Ahv']","['apina', 'apinat']","['aap', 'apen']",['बंदर'],"['scimmia', 'quadrumane']",monkey
"['lune', 'satellite naturel']","['Mond', 'Trabant', 'Mond des Sonnensystems']","['луна', 'естественный спутник']","['natural satellite', 'moon', 'moons']","['衛星', '月球', '月亮', '卫星']","['satélite', 'satélite natural', 'luna']",['月'],['위성'],"['kuu', 'Planeedi kaaslane', 'planeedi kaaslane']",['kuu'],"['maan', 'manen', 'wachter', 'natuurlijke maan', 'maand']",['प्राकृतिक उपग्रह'],"['luna', 'lune', 'satellite naturale']",moon
"['cavité buccale', 'bouche', 'cavité orale', 'gueule', 'vestibule de la bouche']","['Schnauze', 'Mundhöhle', 'Maul', 'Mund']","['рот', 'уста́', 'ротова́я по́лость', 'пасть', 'преддверие рта']","['mouth', 'oral cavity', 'oral fissure', 'rima oris', 'buccal cavity', 'vestibule of mouth']","['嘴', '口', '嘴子', '口腔', '嘴巴']","['cavidad oral', 'boca', 'cavidad bucal', 'desembocadura', 'rima oris', 'nariz']","['口', '口腔前庭']",['입'],"['suu', 'Suu']","['suu', 'suuontelo', 'kita', 'suuaukko']","['mond', 'bek', 'muil', 'riviermond', 'monding', 'reukorgaan', 'snufferd', 'snotkoker', 'neus']","['मुख', 'मुँह']","['cavità orale', 'bocca', 'cavo orale']",mouth
"['muscle', 'chair']","['Muskel', 'Fleisch']","['мышцы', 'му́скул', 'мы́шца', 'мышца', 'плоть', 'те́ло', 'мягкая ткань', 'мясо']","['musculus', 'muscle', 'muscular tissue', 'flesh']","['肌肉', '筋肉', '肉', '肌肉组织']","['músculo', 'tejido muscular', 'carne']","['筋肉', '筋', '身', '肉']","['근육', '살', '고기']","['lihas', 'Lihas', 'liha']","['lihas', 'lihaskudos', 'liha']","['spier', 'spierweefsel', 'vlees']","['पेशी', 'क्रव्य', 'लहम', 'मांस']","['muscolo', 'carne']",muscle
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']","['kynsi', 'Kynsi']","['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['acuponcture', 'acupuncture', 'aiguille', 'aiguille hypodermique', ""canule d'injection""]","['Akupunktur', 'Injektionsnadel']","['акупунктура', 'акупункту́ра', 'иглоука́лывание', 'туше', 'Туше']","['acupuncture', 'stylostixis', 'pin', 'fall', 'needle', 'hypodermic needle']","['针', '針灸', '针灸', '针刺', '針刺', '针术', '針術', '针刺疗法', '壓制']","['acupuntura', 'pin', 'aguja hipodérmica', 'aguja']","['鍼治療', '鍼治', '鍼術', '鍼', '鍼灸', 'フォール技']","['침술', '주사 바늘']","['akupunktuur', 'Akupunktuur', 'nõelravi']","['akupunktio', 'neulahoito', 'akupunktuuri', 'kaato', 'neula']","['acupunctuur', 'naald', 'injectienaald']",['एक्यूपंक्चर'],"['agopuntura', 'schienata', 'atterramento', 'diroccamento', 'ago', 'ago ipodermico']",needle
"['système nerveux', 'nerf']","['Nervensystem', 'Nerv']","['нервная система', 'не́рвная систе́ма', 'нерв']","['nervous system', 'systema nervosum', 'nerve', 'nervus']","['神经', '神经系统', '神經系統']","['sistema nervioso', 'systema nervosum', 'nervio', 'nervus']","['神経系', '神経']","['신경계', '신경계통', '신경']","['närvisüsteem', 'närv']","['hermojärjestelmä', 'hermosto', 'systema nervosum', 'hermo']","['zenuwstelsel', 'zenuwgestel', 'zenuw']","['तन्त्रिका तन्त्र', 'तंत्रिका']","['sistema nervoso', 'nervatura', 'nervo', 'nerbo']",nerve
"['internet', 'réseau informatique', 'réseau', 'Internet', 'cyberespace', 'filet', 'maille de tricot', 'maillage', 'tissus']","['Internet', 'Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace', 'Gittergewebe', 'Gitter']","['Интернет', 'компьютерная сеть', 'киберпространство', 'сеть', 'интерне́т', 'мерёжа', 'Сетка', 'мре́жа', 'се́тка']","['network', 'Internet', 'computer network', 'internet', 'net', 'cyberspace', 'mesh', 'meshwork', 'meshing', 'knitting stitch']","['计算机网络', '電腦網路', '互联网', '互聯網', '信息空间', '因特網', '网际网路', '网路', '網絡', '網際網路', '因特网', '网络', '網路', '赛博空间', '虚拟空间', '网络空间', '網', '筛', '网孔', '网', '網孔']","['red de computadoras', 'red de ordenadores', 'red informática', 'Internet', 'red', 'internet', 'ciberespacio', 'malla', 'rejilla']","['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース', '編', '網', 'メッシュ']","['인터넷', '인터네트', '누리망', '넷', '가상 공간', '그물', '망']","['Internet', 'veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'internet', 'kübermaailm']","['internet', 'netti', 'Internet', 'kyberavaruus', 'verkko', 'seula']","['netwerk', 'computernetwerk', 'Internet', 'cyberspace', 'internet', 'gaas', 'net', 'breisteek', 'vangnet']","['इन्टरनेट', 'सायबरस्पेस', 'अंतरजाल', 'इंटरनेट', 'अंतर्जाल', 'जाल']","['internet', 'rete informatica', 'rete di calcolatori', 'rete', 'Internet', 'cyberspazio', 'maglia', 'reti']",net
"['nez', 'pif']",['Nase'],['нос'],"['nose', 'olfactory organ']","['鼻子', '鼻']","['nariz', 'órgano olfactivo', 'olfato']","['鼻', '嗅覚器官']",['코'],"['nina', 'Nina']","['nenä', 'hajuelin']","['neus', 'snufferd', 'snotkoker', 'reukorgaan']","['नासिका', 'नाक']",['naso'],nose
"['organisme', 'autorité', 'agence', 'bureau', 'agence publique', 'ministère', 'office', 'administration fédérale']","['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor', 'Bürogebäude']","['офис', 'орган публичной власти', 'аге́нтство', 'правительственный офис', 'о́рган']","['agency', 'authority', 'office', 'federal agency', 'government agency', 'bureau', 'government office', 'business office']","['辦公室', '办公室', '政府机构', '政府機構', '事务所']","['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento']","['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関']","['사무실', '정부 기관', '관청', '오피스']","['kontor', 'büroo', 'asutus', 'Kontor']","['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos', 'taloustoimisto']","['kantoor', 'autoriteit', 'bureau', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling', 'kantoorgebouw', 'kabinet']","['दफ़्तर', 'कार्यालय', 'एजेंसी', 'प्राधिकार']","['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione', 'uffizio', 'studio']",office
['orange'],['Orange'],"['оранжевый', 'ора́нжевый', 'оранжевый цвет', 'ора́нжевый цвет']","['orangeness', 'orange']","['橙色', '橘色', '橙黃色', '橘黃色', '橙黄色', '橘黄色']","['naranja', 'anaranjado']","['オレンジ色', '蜜柑色']","['주황', '주황색']",['oranž'],"['oranssius', 'oranssi', 'oranssisuus']",['oranje'],['नारंगी'],"['arancione', 'arancio']",orange
"['four', 'foyer', 'étuve', 'poêle']","['Ofen', 'Backofen']","['печь', 'духо́вка', 'пе́чка', 'домашняя печь', 'буржу́йка']","['oven', 'stove']","['炉', '爐', '烤炉', '烤爐', '烘箱', '烘爐', '烘炉', '火爐', '火炉']","['horno', 'estufa', 'calentador']","['オーブン', 'コンロ', 'ストーブ', '焜炉', '暖炉']","['오븐', '난로']","['ahi', 'Ahi', 'pliit']","['uuni', 'ilman esikuumennin', 'kasvihuone', 'kamiina']","['bakoven', 'oven', 'kachel', 'haard', 'verwarmingstoestel', 'kacheltje']","['ओवन', 'चूल्हा', 'तन्दूर', 'तापक', 'स्टोव']","['forno', 'stufa', 'fornello', 'fuoco']",oven
"['stylographe', 'stylo à encre', 'stylo']","['Füller', 'Feder', 'Schreibstift']","['ручка', 'перо', 'авторучка']",['pen'],"['筆', '钢笔']","['pluma', 'boli', 'bolígrafo']","['ボールペン', 'ペン']",['펜'],"['sulg', 'sulepea']","['kynä', 'mustekynä']",['pen'],"['क़लम', 'पेन', 'लेखनी']",['penna'],pen
['crayon'],['Bleistift'],['карандаш'],['pencil'],"['铅笔', '鉛筆']",['lápiz'],"['えんぴつ', '鉛筆']",['연필'],['pliiats'],"['lyijykynä', 'kynä']","['crayon', 'potlood', 'kwastje', 'penseel']","['पेन्सिल', 'पेंसिल']","['matita', 'lapis']",pencil
"['film', 'pellicule', 'celluloïd', 'cinéma']",['Film'],"['кинофильм', 'фильм']","['movie', 'film', 'motion picture', 'motion-picture show', 'flick', 'moving picture', 'pic', 'picture', 'picture show', 'moving-picture show', 'celluloid', 'cinema']","['电影', '電影', '影片', '电影胶片', '赛璐珞']","['película', 'producción', 'film', 'filme', 'cine', 'cinema', 'celuloide']",['映画'],['영화'],['film'],"['filmi', 'ohut kalvo', 'elokuva', 'leffa', 'elokuvanäytös', 'elokuvateollisuus']","['film', 'rolprent', 'filmkunst', 'cinematografie']",['फ़िल्म'],"['pellicola', 'film', 'opera cinematografica', 'cinema', 'cinematografia', 'cinematografo']",picture
"['porc', 'cochon', 'Sus', 'Sus scrofa domestica']","['Hausschwein', 'Schwein', 'Sus']","['свинья', 'кабаны', 'вепрь', 'свинья́', 'домашняя свинья', 'бо́ров', 'Sus scrofa domestica']","['pig', 'hog', 'grunter', 'Sus scrofa', 'squealer', 'Sus']","['豬', '猪', '猪属', '家豬', 'Sus scrofa domestica']","['marrano', 'puerco', 'cerdo', 'cochino', 'Sus', 'Sus scrofa domestica', 'cochi', 'porc', 'gocho', 'gorrino', 'cochín', 'guarro', 'cuchi', 'chon', 'sus', 'chancho', 'tunco', 'cuto', 'cocho', 'cerdo gruñón', 'Sus scrofa']","['豚', 'ブタ', 'イノシシ属', 'Sus scrofa domestica']","['돼지', '멧돼지속', 'Sus scrofa domestica']","['siga', 'sigalane', 'Sus scrofa domestica']","['sika', 'siat', 'Siat', 'possu', 'Sus scrofa', 'syöttökarju']","['varken', 'zwijn', 'echte zwijnen', 'krulstaart']","['सूअर', 'सुस', 'घरेलू सुअर', 'Sus scrofa domestica']","['maiale', 'porco', 'sus scrofa domesticus', 'Sus', 'Sus scrofa', 'suino', 'Sus scrofa domestica']",pig
"['jambon', 'jambe', 'jambes', 'membre inférieur humain']","['Schinken', 'Kasseler', 'Rollbraten', 'Rohschinken', 'Bein', 'Beine', 'menschliches Bein']","['ветчина', 'окорок', 'мясной рулет', 'ветчина́', 'о́корок', 'сырая ветчина', 'хамо́н', 'нога', 'нога человека', 'Нога человека']","['ham', 'jambon', 'gammon', 'Gammon', 'raw ham', 'pin', 'leg', 'legs', 'human leg']","['腿', '火腿', '火腿肉', '人腿', '人類腿部']","['pernil', 'jamón', 'jambon', 'corva', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['ハム', '脚', '足']","['햄', '생햄', '다리', '사람의 다리']",['sink'],"['kinkku', 'jalka', 'sääri']","['ham', 'hesp', 'gerookte ham', 'schink', 'knieboog', 'achterham', 'benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']","['हैम', 'पाया', 'पैर', 'पांव']","['prosciutto', 'prosciutto crudo', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",pin
"['aéroplane', 'avion']","['Flugzeug', 'Flieger', 'Maschine']","['самолёт', 'аэроплан', 'аэропла́н']","['aeroplane', 'fixed-wing aircraft', 'plane', 'airplane']","['飛機', '飛龍機', '飞机', '飛行機', '飞行机', '飞龙机', '固定翼飛機']","['avión', 'aeroplano', 'Avión', 'aeronave']","['飛行機', '航空機']",['비행기'],"['lennuk', 'aeroplaan']","['lentokone', 'kone']","['vliegtuig', 'toestel', 'vliegmachine', 'kist']","['हवाई जहाज़', 'वायु-यान', 'हवाई जहाज', 'विमान']","['aereo', 'aeroplano', 'apparecchio', 'aeromobile', 'areoplano', 'velivolo']",plane
"[""plaque d'immatriculation"", 'plaque', 'plaque minéralogique', 'plaque de police', 'licence']","['Kfz-Kennzeichen', 'Nummernschild', 'Autokennzeichen', 'Kennzeichenschild', 'Kraftfahrzeugkennzeichen', 'Lizenz', 'Schein', 'Genehmigung', 'Erlaubnis']","['автомоби́льный но́мер', 'номерно́й знак', 'автомобильный номер', 'автомобильные номера', 'лицензия', 'удостовере́ние', 'лице́нзия', 'разреше́ние']","['license plate', 'number plate', 'plate', 'registration plate', 'licence plate', 'numberplate', 'vehicle registration plate', 'permit', 'license', 'licence']","['牌照', '車輛號牌', '車牌', '號牌', '车牌', '号牌', '授權', '许可', '許可證', '许可证', '执照', '特许']","['placa', 'chapa', 'patente', 'matrícula', 'tablilla', 'licencia', 'permiso']","['ナンバープレート', 'ライセンス', '利用許諾', '免許']","['자동차 번호판', '차량 번호판', '면허', '면허증']","['litsents', 'luba']","['rekisterikilpi', 'lisenssi', '-kortti', 'ajokortti', 'valtakirja', 'lupakirja', 'lupa']","['kentekenplaat', 'nummerbord', 'nummerplaat', 'licentie', 'vergunning']","['वाहन पंजीकरण प्लेट', 'लाइसेंस', 'अनुज्ञा']","['targa', 'targa di immatricolazione', ""targa d'immatricolazione"", ""Targa d'immatricolazione"", 'targa automobilistica', 'licenza', 'permesso', 'autorizzazione', 'lasciapassare', 'passi', 'salvacondotto', 'nulla osta']",plate
['charrue'],['Pflug'],['плуг'],"['plough', 'plow']",['犁'],"['arado', 'arar', 'arada']","['鋤', '鍬', 'プラウ']",['쟁기'],"['ader', 'Ader']",['aura'],['ploeg'],"['नांगल', 'हल']",['aratro'],plough
"['poche', 'poche pantalon', 'poche de pantalon']","['Hosentasche', 'Tasche', 'Sack']","['карман', 'карман брюк', 'карма́н', 'карма́шек']","['pocket', 'trouser pocket']","['口袋', '荷包']","['bolsillo', 'bolsa']","['ポケット', '懐中']","['호주머니', '주머니', '포켓']","['tasku', 'Tasku']",['tasku'],"['zak', 'broekzak']","['जेब', 'चेद']","['tasca dei calzoni', 'tasca dei pantaloni', 'tasca']",pocket
"['patate', 'pomme de terre', 'cacahouète', 'cacahuète', 'arachide', 'pinotte', 'Arakido', 'arachis hypogaea']","['Erdapfel', 'Speisekartoffel', 'Tartuffel', 'Härdöpfel', 'Krumenbeere', 'Kartoffel', 'Grundbirne', 'Kartoffeln', 'Erdnuss', 'Arakido']","['картофель', 'арахис', 'кита́йский оре́х', 'ара́хис', 'земляно́й оре́х', 'арахис культурный']","['potato', 'tater', 'spud', 'murphy', 'white potato', 'Irish potato', 'monkey nut', 'peanut', 'groundnut', 'jack nut', 'pinda', 'earthnut', 'goober', 'peanut vine', 'Arachis hypogaea', 'Arakido']","['土豆', 'patatas', '马铃薯', '馬鈴薯', '花生', '长生果', '長生果', '落花生']","['patata', 'papa', 'Solanum tuberosum', 'tater', 'maní', 'cacahuete', 'cacahuate', 'Arakido', 'Arachis hypogaea']","['じゃがいも', 'ジャガイモ', 'Solanum tuberosum', 'ラッカセイ', '落花生', 'ピーナツ']","['감자', 'Solanum tuberosum', '땅콩']","['kartul', 'harilik kartul', 'maapähkel', 'arahhispähkel', 'hiina pähkel', 'arahhis', 'Arakido', 'harilik maapähkel']","['peruna', 'potaatti', 'pottu', 'maapähkinä', 'Arakido', 'Arachis hypogaea']","['patat', 'aardappel', 'pieper', 'knol', 'olienoot', 'pinda', 'grondnoot', 'aardnoot', 'apennoot', 'Arakido', 'arachidenoot', 'apenoot']","['आलू', 'Solanum tuberosum', 'मूँगफली', 'चिनियाबदाम']","['patata', 'Solanum tuberosum', 'scachetto', 'arachide', 'Arachis hypogaea', 'bagigio', 'Arakido']",potato
"['prison', 'pénitencier', 'tôle', 'trou', 'placard', 'taule', 'geôle', 'cabane']","['Strafanstalt', 'Kittchen', 'Gefängnis', 'Bau', 'Knast', 'Haftanstalt', 'Loch']","['тюрьма', 'тюряга', 'острог', 'каталажка', 'узилище', 'кутузка']","['jail', 'prison', 'gaol', 'lockup', 'prison house', 'jailhouse', 'slammer', 'clink', 'pokey', 'poky']","['监狱', '拘留所', '班房', '监牢', '監獄', '监禁']","['cárcel', 'prisión', 'penitenciaría', 'gayola', 'calabozo', 'penal', 'gobi', 'talego', 'presidio', 'pokey', 'trullo', 'penalti']","['監獄', 'けいむしょ', 'かんごく', '刑務所']",['교도소'],['vangla'],"['linna', 'vankila', 'tyrmä']","['nor', 'bajes', 'bak', 'cachot', 'lik', 'gevangenis', 'gevang', 'strafinrichting', 'kerker', 'penitentiaire inrichting', 'huis van bewaring', 'strafgevangenis', 'gevangenhuis', 'kot', 'petoet', 'kast', 'rijkshotel', 'pot']","['जेल', 'कारागार']","['carcere', 'prigione', 'galera', 'penitenziario', 'ergastolo', 'casa di detenzione', 'casa circondariale', 'casa di reclusione', 'casa di pena', 'reclusorio', 'gattabuia', 'gabbia']",prison
