fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['fille', 'femme', 'jeune femme', 'jeune fille', 'petite copine', 'petite amie', 'copine']","['Mädchen', 'Fräulein', 'Frau', 'Tochter', 'Freundin']","['девочка', 'де́вушка', 'дочь', 'дщерь', 'до́чка', 'Гёрлфренд', 'гёрлфренд']","['girl', 'young woman', 'miss', 'fille', 'missy', 'young lady', 'daughter', 'gf', 'girlfriend', 'lady friend']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '閨女', '闺女', '女朋友', '对象']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita', 'hija', 'hijo', 'novia', 'pareja', 'compañera', 'prometida', 'compañera sentimental']","['少女', '女の子', '女', '娘', 'お嬢さん', 'ガールフレンド']","['여자', '소녀', '녀자', '딸', '따님', '걸프렌드', '여자친구']","['tüdruk', 'plika', 'tütar']","['tyttö', 'neiti', 'nuori nainen', 'tytär', 'tyttökaveri', 'tyttöystävä', 'naisystävä']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'dochter', 'dochterlief', 'vriendin', 'vriendinnetje', 'grietje']","['लड़की', 'बेटी', 'पुत्री', 'दुख़्तर', 'गर्लफ्रेंड', 'गर्लफ़्रेंड', 'प्रेमिका']","['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'figlia', 'figliola', 'bambina', 'fidanzata', 'innamorata', 'bella']",girl
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['artillerie', 'arme à feu', 'arme de projectile', 'pistolet']","['Artillerie', 'Schusswaffe', 'Feuerwaffe']","['артиллерия', 'метательное оружие', 'стреляющее оружие', 'огнестрельное оружие']","['gun', 'ordnance', 'heavy weapon', 'artillery', 'firearm', 'fire arm', 'projectile weapon']","['大砲', '火炮', '大炮', '槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮']","['artillería', 'arma', 'heavy weapon', 'arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'pistola']","['大砲', '銃', '火器']","['대포', '총', '화기']","['Suurtükivägi', 'suurtükivägi', 'tulirelv']","['tykistö', 'tykki', 'tykit', 'ampuma-ase', 'tuliase', 'pistooli', 'pyssy']","['artillerie', 'schiettuig', 'geschut', 'geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk']","['तोपख़ाना', 'अग्निशस्त्र']","['artiglieria', 'artiglieria pesante', 'arma da fuoco', 'arma balistica', 'pistola']",gun
"['chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['Haar', 'Haupthaar', 'Kopfhaar']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['hair', 'pilus']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']","['毛', '髪の毛 (かみのけ', '髪']","['털', '머리', '머리카락', '머리칼']","['karv', 'karvad', 'juuksed']","['karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
"['héroïne', 'diacétylmorphine', 'marteau']",['Heroin'],"['героин', 'герои́н', 'молот', 'молоток']","['hammer', 'heroin', 'diacetylmorphine']","['海洛因', '二乙酰吗啡', '白面', '白粉', '白麵', '白面儿', '白麵兒', '榔头', '锤子', '榔頭', '錘子', '槌']","['heroína', 'jaco', 'heroina', 'caballo', 'martillo']","['ヘロイン', '金槌', '槌']","['헤로인', '망치']","['heroiin', 'Heroiin', 'haamer', 'vasar']","['heroiini', 'Heroiini', 'diasetyylimorfiini', 'vasara']","['heroïne', 'heldin', 'vuisthamer', 'hamer', 'vuist']","['हेरोइन', 'हेरोइन द्रुग्', 'हथौड़ा']","['eroina', 'ero', 'martello']",hammer
"['calligraphie', 'main', 'patte']",['Kalligrafie'],"['каллиграфия', 'рука', 'кисть']","['hand', 'calligraphy', 'chirography', 'penmanship', 'manus', 'mitt', 'paw', 'Manus']","['書法', '手', '前足', '前肢骨']","['caligrafía', 'letra', 'mano', 'palma', 'zarpa', 'manus', 'pata']","['書', 'カリグラフィー', '手', 'マヌス']","['손글씨', '캘리그래피', '손']","['Kalligraafia', 'kalligraafia', 'labakäsi']","['kalligrafia', 'kaunokirjoitus', 'käsi', 'jalka', 'käpälä', 'manus']","['kalligrafie', 'schoonschrift', 'klauw', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken']","['अक्षरांकन', 'हाथ']","['calligrafia', 'mano']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'chef', 'leader', 'directeur', 'directrice', 'gestionnaire', 'administrateur', 'gérant', 'thème', 'question', 'point']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Haupt', 'Kopf', 'Leiter', 'Führer', 'Fragestellung']","['Нус', 'ра́зум', 'психика', 'ум', 'голова', 'глава́', 'башка́', 'голова́', 'директор']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous', 'caput', 'leader', 'director', 'boss', 'chief', 'managing director', 'manager', 'top dog', 'question']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵', '头部', '頭子', '頭部', '头子', '頭', '腦袋', '首', '頭腦', '会长', '首领', '领袖', '领导人', '领导', '主管', '董事', '主任', '理事', '当家人', '经理', '导演', '首脑']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro', 'marote', 'melón', 'testa', 'sesera', 'coco', 'sabiola', 'tarro', 'maceta', 'chola', 'punta', 'líder', 'jefe', 'autoridad', 'dirigente', 'director', 'gerente', 'gestor', 'administrador', 'directora', 'manager', 'responsable', 'tema', 'asunto', 'encabezado', 'cuestión', 'titular', 'aspecto', 'materia', 'tópico']","['心', 'ヌース', '念頭', 'プシュケー', '頭', '頭部', 'リーダー', '指導者', '部門長', '役員']","['누스', '프시케', '마음', '머리', '부서장']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim', 'pea', 'direktor']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli', 'lanttu', 'kallo', 'johtaja', 'päällikkö', 'toimitusjohtaja', 'pomo', 'kysymys', 'asia']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede', 'kop', 'hoofd', 'baas', 'bazin', 'leider', 'op uw plaatsen, klaar, af!', 'directeur', 'chef', 'meester', 'meesteres', 'uitbater', 'exploitant', 'manager', 'dirk', 'beheerder', 'bedrijfsleider', 'schoolhoofd', 'rector', 'ouwe', 'bestuurder', 'thema', 'kwestie', 'vraagstuk', 'probleem', 'vraag']","['मन', 'सिर', 'सर']","['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia', 'capo', 'capoccia', 'zucca', 'chiorba', 'cranio', 'direttore', 'leader', 'principale', 'guru', 'capintesta', 'amministratore', 'manager', 'amministratore delegato', 'gestore', 'gerente', 'comandante', 'responsabile', 'tema', 'questione', 'capitolo']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'eye', 'center', 'centre', 'middle']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '中间', '中心', '中心点', '中央']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño', 'centro', 'ojo', 'medio']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'keskus', 'silmä', 'keskipiste']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'centro', 'mezzo']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']","['больница', 'Больница']","['clinic', 'hospital', 'infirmary']","['病院', '医院', '醫院', '医务室']","['hospital', 'clínica', 'enfermería', 'hospitales']",['病院'],"['병원', '病院']",['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['domicile', 'maison', 'théâtre', 'salle', 'site', 'casino', 'ménage', 'foyer', 'famille', 'habitation', 'résidence', 'logement', 'demeure', 'auditorium', 'amphi', 'boite', 'entreprise', 'boîte', 'société', 'firme']","['Haus', 'Theater', 'Theatergebäude', 'Kasino', 'Spielbank', 'Haushalt', 'Privathaushalt', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte', 'Zuschauerraum', 'Auditorium', 'Betrieb', 'Firma', 'Unternehmen']","['дом', 'жилище', 'театр', 'здание театра', 'казино', 'игорный дом', 'иго́рный дом', 'казино́', 'семья', 'Домашнее хозяйство', 'домохозяйство', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства', 'аудито́рия', 'зал', 'зрительный зал', 'фирма']","['house', 'home', 'dwelling', 'theater', 'theatre', 'playhouse', 'business firm', 'casino', 'establishment', 'firm', 'gambling casino', 'household', 'family', 'menage', 'private household', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence', 'auditorium', 'enterprise', 'concern', 'corporation', 'partnership', 'venture', 'company']","['房屋', '家屋', '住宅', '家', '房子', '劇場', '剧场', '娱乐场', '赌场', '卡西诺', '賭場', '卡西諾', '一家人', '家庭', '人家', '户', '戶', '家人', '家庭成员', '家族', '居所', '住所', '住处', '表演廳', '會堂', '礼堂', '禮堂', '会堂', '观众席', '听众席', '公司', '事务所', '商号', '商行', '企业']","['casa', 'teatro', 'sitio', 'establecimiento', 'casino', 'núcleo familiar', 'familia', 'hogar', 'menaje', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso', 'auditorio', 'sala', 'auditorium', 'auditórium', 'firma', 'compañía', 'empresa', 'empresas']","['家', '家屋', '住宅', '劇場', 'カジノ', '賭場', '世帯', '実家', '住居', '居留', '故郷', '住所', 'オーディトリアム', '講堂', '会社', '企業']","['집', '극장', '카지노', '세대', '주거', '거류', '주택', '오디토리엄']","['hoone', 'maja', 'teatrihoone', 'kasiino', 'majapidamine', 'Majapidamine', 'sünnikodu', 'saal', 'ettevõte', 'firma']","['talo', 'teatteri', 'teatteritalo', 'katsomo', 'kasino', 'pelikasino', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta', 'perhe', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä', 'sali', 'auditorio', 'yritykset', 'kauppahuone', 'liikeyritys', 'yritys']","['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'theater', 'theatergebouw', 'site', 'plaats', 'casino', 'locatie', 'speelhuis', 'huishouden', 'huisgezin', 'familie', 'huishouding', 'gezin', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte', 'auditorium', 'zaal', 'aula', 'gehoorzaal', 'corporatie', 'onderneming', 'firma', 'bedrijf', 'onderkomen', 'handelsmaatschappij', 'handelmaatschappij']","['घर', 'मकान', 'नाटक', 'जुआखाना', 'कज़ीनो', 'जुआघर', 'कैसीनो', 'कैसिनो', 'जन्मभूमि', 'गृह']","['casa', 'domicilio', 'abitazione', 'teatro', 'azienda', 'casinò', 'casa da gioco', 'nucleo familiare', 'famiglia', 'dimora', 'residenza', 'magione', 'auditorio', 'auditorium', 'sala da concerto', 'sala', 'platea', 'aziende', 'società', 'impresa']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['joyau', 'gemme', 'pierre précieuse', 'Gemme']","['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['самоцвет', 'драгоценный камень', 'самоцве́т', 'драгоценные камни', 'драгоце́нный ка́мень']","['gemstone', 'gem', 'stone']","['宝石', '寶石', '玉石', '美玉']","['joya', 'gema', 'alhaja', 'piedra preciosa']",['宝石'],"['보석', '寶石']","['ehtekivi', 'kalliskivi', 'vääriskivi']","['jalokivi', 'korukivi']","['edelsteen', 'ruwe (half)edelsteen', 'steen']","['रत्न', 'पत्थर', 'मणि']","['gemma', 'pietra preziosa']",jewel
"['bouilloire à thé', 'bouilloire']","['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['котёл', 'чайник', 'ча́йник']","['teakettle', 'kettle', 'tea kettle', 'boiler']","['水壶', '壶', '燒水壺', '壺', '水壺']","['hervidor', 'caldera', 'calentador', 'Caldera']","['やかん', '薬缶']",['주전자'],['teekann'],"['teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['tonalité', 'clef', 'clé', 'diagramme', 'bouton', 'poussoir', 'bouton-poussoir']","['Tonart', 'Tonalität', 'Schlüssel', 'Diagramm', 'Knopf', 'Taste', 'Druckknopf', 'Druckschalter']","['тона́льность', 'тоника', 'тональность', 'кпюч', 'Замковый ключ', 'ключ', 'диаграмма', 'кно́пка', 'кнопка']","['key', 'tonality', 'graph', 'chart', 'button', 'push button', 'push', 'push-button']","['调', '调性', '調性', '音调', '音阶', '钥匙', '鑰匙', '統計圖表', '图表', '按钮', '按鈕', '電鈕', '电钮']","['clave', 'tono', 'tonalidad', 'llave', 'gráfica', 'cuadro', 'tabla', 'gráfico', 'botón', 'tecla', 'pulsar', 'botón pulsador']","['調', '調性音楽', '鍵', '統計図表', '押しボタン']","['조성', '열쇠', '차트', '버튼']","['Tonaalsus', 'tonaalsus', 'helistik', 'Helistik', 'võti', 'toon', 'klahv', 'Võti', 'diagramm', 'Diagramm']","['sävellaji', 'tonaalisuus', 'avain', 'kaavio', 'painokytkin', 'painonappi', 'nappi', 'painike', 'nappula', 'näppäin']","['tonaliteit', 'toonsoort', 'sleutel', 'toets', 'grafiek', 'knop', 'drukknop']","['ताली', 'चाबी', 'लेखाचित्र']","['tonalità', 'chiave', 'sistema tonale', 'grafico', 'bottone', 'pulsante', 'tasto']",key
['genou'],"['Knie', 'Kniegelenk']","['колено', 'коленный сустав']","['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['膝', '膝关节', '膝盖']","['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']",['膝'],['무릎'],['põlv'],"['polvi', 'polvinivel', 'articulatio genus']","['knie', 'knietje']",['घुटना'],['ginocchio'],knee
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀', '小刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
['nœud'],['Knoten'],['узел'],['knot'],"['繩結', '结', '节']","['nudo', 'lazo']",['結び目'],['매듭'],"['sõlm', 'Sõlm']","['solmu', 'Solmu']",['knoop'],['गांठ'],"['nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子', '葉']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['jambe', 'jambes', 'membre inférieur humain', 'épinglette', 'insigne', 'plaque', 'badge', 'décoration', 'macaron', 'Code PIN', 'code PIN', ""numéro d'identification personnel"", 'épingle']","['Bein', 'Beine', 'menschliches Bein', 'Badge', 'Abzeichen', 'Persönliche Identifikationsnummer']","['нога', 'нога человека', 'Нога человека', 'эмбле́ма', 'нагрудный знак', 'бля́ха', 'значо́к', 'кока́рда', 'знак', 'туше', 'Туше', 'PIN-код', 'ПИН-код']","['pin', 'leg', 'legs', 'human leg', 'badge', 'fall', 'personal identification number', 'PIN number', 'Personal identification number']","['腿', '人腿', '人類腿部', '徽章', '徽号', '徽號', '象徵', '象征', '壓制', '個人識別碼', '个人识别码', '个人鉴别号码']","['pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata', 'distintivo', 'insignia', 'placa', 'medalla', 'piocha', 'número de identificación personal', 'Número de identificación personal']","['脚', '足', 'バッジ', 'フォール技', '暗証番号']","['다리', '사람의 다리', '배지', '개인 식별 번호']","['tunnus', 'märk']","['jalka', 'sääri', 'merkki', 'rintamerkki', 'tunnus', 'arvomerkki', 'virkamerkki', 'kaato', 'PIN-koodi', 'henkilökohtainen tunnusluku', 'neula']","['benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan', 'ereteken', 'badge', 'Persoonlijk identificatienummer', 'persoonlijk identificatienummer', 'speld', 'sierspeld', 'borstspeld', 'broche']","['पाया', 'पैर', 'पांव', 'बैज', 'व्यक्तिगत पहचान संख्या']","['gambe', 'gamba', 'arto inferiore umano', 'arto inferiore', 'distintivo', 'spilla', 'insegna', 'fregio', 'onorificenza', 'schienata', 'atterramento', 'diroccamento', 'codice PIN', 'Personal identification number']",leg
"['librairie', 'bibliothèque']","['Bibliothek', 'Bücherei']","['библиотека', 'библиоте́ка']",['library'],['图书馆'],"['biblioteca', 'librería']","['図書館', '双書', '叢書']","['도서관', '장서']",['raamatukogu'],"['kirjasto', 'kokoelma']","['bibliotheek', 'boekerij', 'boekenkast', 'boekenverzameling']",['पुस्तकालय'],"['biblioteca', 'libreria']",library
"['télévision', 'vidéo', 'télé', 'téloche', 'téléviseur']","['Video', 'Fernsehen', 'Videotechnik', 'TV-Gerät', 'Fernseher', 'Fernsehapparat', 'Fernsehempfänger', 'Fernsehgerät']","['видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение', 'телевизор']","['television', 'video', 'TV', 'telecasting', 'videotape recording', 'tv', 'telly', 'idiot box', 'tv set', 'television set', 'boob tube', 'google box', 'television receiver', 'goggle box']","['電視', '片', '視頻', '影片', '电视', '视频', '電視機', '电视机']","['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'TV', 'caja idiota', 'aparato de televisión', 'caja tonta']","['テレビ', 'ビデオ', 'テレビジョン', '電視', 'テレビ受像機']","['텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이', '텔레비전 수상기']","['video', 'televisioon', 'teler', 'televiisor', 'Televiisor']","['televisio', 'video', 'TV', 'televisiointi', 'televisiovastaanotin', 'töllötin', 'telkkari', 'telkka', 'televisiolaite', 'pönttö', 'telkku', 'tv']","['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep', 'televisietoestel', 'buis', 'tv', 'televisieontvanger', 'teeveetoestel', 'beeldbuis', 'kijkdoos', 'kastje', 'televisie-ontvanger', 't.v.', 'teevee', 'treurbuis', 'kijkkast']","['दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो', 'टेलिविजन सेट']","['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV', 'televisore', 'tv', 'teleschermo']",line
"['lèvres', 'lèvre']",['Lippe'],"['губа', 'губы']","['lips', 'lip']","['唇', '嘴唇']","['labio', 'labios']",['唇'],['입술'],"['huuled', 'Huuled']","['huuli', 'huulet']","['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['labbro', 'labbra']",lip
"['écluse', 'écluse à sas', 'sas', 'cadenas', 'boucle', 'épi de cheveux', 'Pijpenkrul', 'serrure', 'verrou']","['Schleuse', 'Kanalschleuse', 'Schiffsschleuse', 'Schiffshebewerk', 'Stöpsellocke', 'Locke', 'Schloss']","['шлюз', 'ло́кон', 'кудря́шка', 'завито́к', 'замо́к', 'затво́р', 'запо́р']","['lock', 'canal lock', 'lock chamber', 'ringlet', 'hair whorl', 'curl', 'whorl', 'wrestling lock']","['船閘', '水闸', '水閘', '卷发', '绺', '鎖', '锁', '鎖子', '锁子']","['esclusa', 'rizo', 'tirabuzón', 'bucle', 'Tirabuzón', 'sortija', 'rulo', 'onda', 'mecha', 'caracol', 'chicho', 'cerradura', 'candado', 'chapa']","['閘門', '巻き毛', '旋毛', '縦ロール', '錠', '錠前', 'ロック']","['갑문', '가마', '자물쇠']","['kanalilüüs', 'lüüs', 'Lüüs', 'Pijpenkrul', 'lukk']","['kanavan sulku', 'sulku', 'sulkukammio', 'kihara', 'Pijpenkrul', 'kiehkura', 'hiussuortuva', 'lukko', 'sidonta']","['kanaalsluis', 'sluis', 'schutsluis', 'haan', 'koker', 'kolk', 'sluiskolk', 'pijpenkrul', 'krul', 'Pijpenkrul', 'lok', 'haarlok', 'rotatie', 'tres', 'slot']","['जलपाश', 'ताला']","['chiusa', 'riccio', 'ricciolo', 'boccolo', 'Pijpenkrul', 'buccolo', 'ciuffo', 'ciocca', 'serratura', 'lucchetto', 'chiavistello', 'chiusura', 'presa bloccante']",lock
"['fonction', 'application', 'fonction monovaluée', 'fête', 'célébration']","['Position', 'Funktion', 'Abbildung', 'Fete', 'Fest', 'Feier', 'Party', 'Feste und Feiern']","['должность', 'отображение', 'математическая функция', 'однозначная функция', 'функция', 'вечеринка']","['function', 'position', 'map', 'mapping', 'single-valued function', 'mathematical function', 'do', 'party']","['職位', '函数', '映射', '派對', '派对']","['posición', 'función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia', 'celebración', 'fiesta', 'pachanga', 'carrete', 'reventón']","['職位', '一価関数', '関数', '写像', '集まり', 'パーティー', '会']","['직위', '일가함수', '맵핑', '함수', '잔치']","['amet', 'ametikoht', 'funktsioon', 'Pidu', 'pidu']","['asema', 'funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio', 'bileet', 'juhla', 'juhlat']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie', 'feestje', 'feest', 'party']","['फलन', 'प्रतिचित्रण', 'दावत']","['posizione', 'funzione', 'funzione matematica', 'mappa', 'festa', 'party', 'ricevimento']",map
