fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['œuf de poule', 'œuf', 'oeuf', 'benêt', 'idiot', 'buse', 'balourd', 'crétin', 'bêta', 'fada', 'couillon', 'imbécile', 'sot', 'bête', 'abruti', 'andouille', 'bourrique', 'retardé', 'arriéré mental', 'abrutie', 'idiote', 'connard']","['Hühnerei', 'Vollpfosten', 'Stiesel', 'Tor', 'Hirni', 'Flachwichser', 'Spaten', 'Schafskopf', 'Depp', 'Doofi', 'dummer Mensch', 'Mondkalb', 'Spatzenhirn', 'ein dummer Mensch', 'Dumpfbacke', 'Strohkopf', 'Trottel', 'Schwachkopf', 'Armleuchter', 'Doofkopf', 'Kindskopf', 'Einfaltspinsel', 'Hornochse', 'Narr', 'Rindvieh', 'Vollhonk', 'Honk', 'Dummerjan', 'Dummerchen', 'Schwachmat', 'Spatzengehirn', 'Kamel', 'Blödmann', 'Dummbratze', 'Hohlkopf', 'Holzkopf', 'Blödian', 'Esel', 'Döskopp', 'Gimpel', 'Idiot', 'Dämlack', 'Simpel', 'Tropf', 'Dummkopf', 'Behinderter', 'Zurückgebliebener']","['куриное яйцо', 'яйцо', 'тупица', 'бестолочь', 'дура', 'дуралей', 'дурак', 'балда', 'глупец', 'идиот', 'придурок', 'дурачина', 'дурень', 'дебильность', 'идиотия', 'деби́л', 'слабоу́мный', 'имбеци́л']","[""hen's egg"", ""chicken's egg"", 'chicken egg', 'egg', 'eggs', 'Eggs as food', 'insect egg', 'dolt', 'simpleton', 'lout', 'dummy', 'oaf', 'simple', 'putz', 'fool', 'imbecile', 'idiot', 'not the sharpest tool in the shed', 'chump', 'moron', 'galoot', 'bird brain', 'retard', 'half-wit', 'changeling', 'cretin']","['蛋', '雞蛋', '蛋类', '卵', '鸡蛋', '傻子', '笨蛋', '蠢才', '傻瓜', '呆子', '白痴', '白癡', '傻大个', '蠢材', '傻大個']","['huevo de gallina', 'huevo', 'óvulo', 'idiota', 'estúpido', 'tonto', 'retrasada', 'idiotez', 'retrasado', 'imbécil', 'memo', 'bobo', 'retardado', 'cretino', 'corto', 'necio']","['鶏卵', '卵', 'ばか', 'あほ', '馬鹿', 'バカ', '知恵遅れ']","['알', '달걀', '백치']","['muna', 'Sügav vaimne alaareng', 'Debiilik', 'Idiootia']","['muna', 'kananmuna', 'munat', 'pässinpää', 'tomppeli', 'tyhmä', 'juntti', 'mäntti', 'kahjo', 'höntti', 'ääliö', 'hölmö', 'typerys', 'Idiootti', 'idiootti', 'debiili', 'henkisesti jälkeenjäänyt', 'imbesilli', 'älykääpiö', 'vähä-älyinen']","['ei', 'kippenei', 'kuiken', 'schaapskop', 'oetlul', 'drol', 'sufkut', 'stommerik', 'jojo', 'kloris', 'gehaktbal', 'boerenlul', 'steenezel', 'sufferd', 'hansworst', 'kwezel', 'nitwit', 'oen', 'oelewapper', 'zultkop', 'kalf', 'weetniet', 'ezel', 'dommerik', 'stommerd', 'bal gehakt', 'onbenul', 'zakkenwasser', 'uil', 'ezelsveulen', 'domme gans', 'eikel', 'droplul', 'uilskuiken', 'domoor', 'rund', 'leeghoofd', 'uilenbal', 'kalfskop', 'eend', 'dombo', 'oliebol', 'kaffer', 'hals', 'druiloor', 'koe', 'minkukel', 'flapdrol', 'stommeling', 'sufkont', 'stomkop', 'eendenkuiken', 'Moron', 'idioot', 'imbeciel', 'waanzinnige', 'kretijn', 'cretin', 'gek', 'gestoorde', 'mongool', 'debiel', 'mogool', 'geesteszieke', 'krankzinnige']","['अण्डा', 'अंडा']","['uovo', 'uovo di gallina', 'ovo', 'cretino', 'sempliciotto', 'citrullo', 'scemo', 'imbecille', 'allocco', 'sciocco', 'tonto', 'stupido', 'ebete', 'idiota', 'tarato', 'ritardato mentale', 'idiozia', 'bischero', 'mamalucco', 'deficiente', 'scimunito', 'fesso', 'mammalucco', 'mentecatto', 'microcefalo', 'babbeo', 'gnocco']",egg
"['motocyclette', 'moto', 'vélomoteur', 'motocycle', 'vélo', 'moteur']","['Motorrad', 'Kraftrad', 'Triebwerk', 'Antrieb']","['мотоцикл', 'мотоци́кл', 'мотор', 'двигатель', 'дви́гатель', 'мото́р']","['motorbike', 'motorcycle', 'bike', 'engine', 'minibike']","['摩托車', '摩托车', '机器脚踏车', '機器腳踏車', '电单车', '機車', '机车', '摩托', '電單車', '马达', '馬達', '發動機', '发动机', '引擎', '电动机', '電動機', '微型摩托车', '小型摩托车', '小型机车', '机动脚踏车']","['motocicleta', 'motora', 'moto', 'motociclo', 'locomotora', 'motor térmico', 'máquina', 'minimoto']","['オートバイ', '単車', 'バイク', '自動二輪車', 'モーター', 'エンジン', '原動機', '機関', '機械', '発動機']","['오토바이', '모터사이클', '모터', '엔진', '기관']","['mootorratas', 'mootor']","['moottoripyörä', 'pyörä', 'moottori', 'minimoto']","['motor', 'motorfiets', 'gemotoriseerde twee- of driewieler', 'machine', 'motorrijwiel', 'aandrijving', 'locomotief', 'elektromotor', 'scheurijzer']","['मोटरसाइकल', 'मोटरबाइक', 'मोटरसाइकिल', 'इंजन', 'मोटर']","['motocicletta', 'moto', 'motociclo', 'motore', 'micromotore']",engine
"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","['Augapfel', 'Auge', 'Augen']","['глаз', 'глазное яблоко', 'око']","['eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus']","['眼睛', '眼', '目', '睛球', '睛']","['ojos', 'ojo', 'globo ocular', 'oculus']","['目', '眼球', '眼']",['눈'],"['silm', 'silmamuna']","['silmämuna', 'silmä', 'näkö-', 'näkö']","['oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers']","['आँख', 'आंख']","['bulbo oculare', 'occhio', 'occhi']",eye
"['face', 'figure', 'visage']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия']","['face', 'human face']","['臉', '脸', '面', '面孔', '人类的脸', '颜']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['顔', '面']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto']",face
"['ferme', 'exploitation agricole', 'domaine']","['Bauernhof', 'Farm']","['ферма', 'хозя́йство', 'фе́рма']",['farm'],"['农场', '農場']","['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']",['農場'],['농장'],"['talu', 'farm']","['maatila', 'tila', 'farmi']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder']","['перо', 'оперение', 'Оперение', 'опере́ние']","['plume', 'feathers', 'feather', 'plumage', 'barbule']","['羽毛', '鸟类羽毛', '羽', '换羽']","['pluma', 'plumaje', 'barbillas', 'bárbulas']","['羽根', '羽毛']","['깃', '깃털']","['sulg', 'sulestik', 'Sulestik']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['पंख', 'पर']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume']",feather
"[""doigt d'honneur"", 'doigt', 'dactyle', 'orteil']","['Stinkefinger', 'Digitus', 'Zeh', 'Finger', 'Fingerchen']","['фак', 'средний палец', 'палец', 'па́лец', 'перст', 'палец руки', 'палец кисти']","['the finger', 'dactyl', 'digit', 'finger']","['豎中指', '腳趾', '指', '手指', '脚趾', '手指腳趾', '指头', '指頭', '手指头', '手指頭']","['peineta', 'corte de manga', 'higa', 'dedo', 'dígito', 'dedos de la mano', 'dedo de la mano']","['ファックサイン', '指', '指趾']","['가운뎃손가락', '손가락', '손발가락', '발가락']","['Keskmise sõrme näitamine', 'sõrmed ja varbad', 'sõrm', 'näpp', 'sõrmed']","['keskisormi', 'Keskisormi', 'varvas', 'sormi', 'näppi']","['vinger', 'middelvinger', 'the finger', 'digit', 'Digit', 'teen', 'cijfer']","['उंगली', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि']","['gesto del dito medio alzato', 'gesto del dito medio', 'dito', 'digito', 'dito della mano', 'dita']",finger
"['poisson', 'pêche', 'pêche sportive', 'Pisces']","['Fisch', 'Fische', 'Fischen', 'Sportfischen', 'Pisces']","['рыбы', 'ры́ба', 'рыбная ловля', 'спортивное рыболовство', 'рыба', 'Pisces']","['fish', 'fishing', 'sportfishing', 'recreational fishing', 'Deep sea fishing', 'Pisces']","['魚', '魚兒', '鱼', '鱼儿', '鱼类', '休闲捕鱼', '休閒漁業', 'Pisces']","['pescado', 'pez', 'Pisces', 'pisces', 'peces', 'pesca', 'pesca deportiva', 'piscis']","['魚類', '魚', 'スポーツ・フィッシング', 'Pisces']","['물고기', '어류', '고기', '생선', 'Pisces']","['kala', 'kalad', 'kalapüük', 'Kalasport', 'kalasport', 'Pisces']","['kala', 'kalastus', 'urheilukalastus', 'Urheilukalastus', 'kalat', 'Pisces']","['vissen', 'vis', 'het vissen', 'sportvissen', 'Pisces']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य', 'Pisces']","['pesce', 'pésca', 'pesca', 'pesca sportiva', 'Pisces']",fish
['drapeau'],['Flagge'],"['знамя', 'вымпел', 'флаг']",['flag'],"['旗', '旗帜', '旗幟', '旗子']","['bandera', 'pabellón']",['旗'],['기'],['lipp'],['lippu'],"['vaan', 'vlag']",['ध्वज'],"['bandiera', 'insegna']",flag
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'valle', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '蠅', '雙翅目', '双翅目', '苍蝇']","['mosca', 'mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera', 'Mosca']",fly
"['pieds', 'pied', 'période', 'phase', 'Court terme', 'court terme', 'base', 'fondement', 'fondation', 'pierre angulaire']","['Fuß', 'Pes', 'Phase', 'Laufzeit', 'kurzfristig', 'Basis', 'Grundlage']","['фут', 'стопа', 'период', 'фа́за', 'осно́ва', 'основа́ние', 'фунда́мент', 'ба́за', 'ба́зис']","['foot', 'feet', 'ft', 'human foot', 'pes', 'Pes', 'Foot', 'term', 'phase', 'Term', 'short term', 'foundation', 'groundwork', 'fundament', 'cornerstone', 'basis', 'base']","['英尺', '腳', '脚', '脚部', '足', '階段', '阶段', '期限', '基础', '基礎', '根本', '基本原理']","['pies', 'pie', 'pes', 'pata', 'término', 'fase', 'plazo', 'fundamento', 'base']","['フィート', 'ペス', '足', '段階', '期間', '基', '基礎']","['피트', '발', '기간', '단계', '기초']","['jalg', 'Jalg', 'Labajalg', 'faas']","['jalka', 'jalkaterä', 'vaihe', 'aika', 'ajanjakso', 'perustus', 'pohja', 'perusta', 'lähtökohta', 'pohjatyö', 'kulmakivi', 'peruskivi']","['voet', 'Engelse voet', 'voeten', 'poot', 'pootje', 'fase', 'looptijd', 'Looptijd', 'blok', 'trimester', 'term', 'basis', 'pijler', 'grondslag', 'substantie', 'hoeksteen', 'fundament', 'initia', 'grond', 'ondergrond']","['फुट', 'फ़ुट', 'पैर', 'चरण', 'आधार', 'बुनियाद']","['piede', 'periodo', 'fase', 'sessione', 'humus', 'sostrato', 'retroterra', 'basi', 'fondamenta', 'basamento', 'base', 'caposaldo', 'cardine', 'fondamento', 'substrato', 'legge', 'norma', 'principio']",foot
"['intersection', 'bifurcation', 'carrefour', 'croisement', 'fourchette']","['Gabelung', 'Weggabelung', 'Kreuzung', 'Straßenkreuzung', 'Gabel', 'Pommesgabel']","['перекрёсток', 'CarrefourSA', 'пересече́ние', 'вилка']","['crossing', 'fork', 'bifurcation', 'crossroad', 'crossroads', 'intersection', 'carrefour', 'crossway', 'CarrefourSA']","['交差点', '交差點', '路口', '交叉', '交叉路', '十字路口', '岔道', '交叉点', '叉子', '餐叉', '叉']","['bifurcación', 'cruce', 'intersección vial', 'intersección', 'crucero', 'carrefour', 'encrucijada', 'cruce de caminos', 'tenedor']","['交差点', '踏切', 'フォーク']","['교차로', '포크']","['Ristmik', 'ristmik', 'kahvel', 'Kahvel']","['risteys', 'liittymä', 'poikkikatu', 'poikkitie', 'haarukka']","['vork', 'kruising', 'T-splitsing', 'kruispunt', 'zijweg', 'splitsing']","['काँटा', 'कांटा']","['crocevia', 'bivio', 'biforcazione', 'attraversamento', 'incrocio', 'intersezione a raso', 'crocicchio', 'intersezione', 'forchetta']",fork
['oiseau'],"['Vögelchen', 'Vogel', 'Piepmatz', 'Vögel']","['птица', 'птицы']","['bird', 'Eu-']","['鳥', '飛鳥', '飛烏', '鸟', '飞鸟', '鸟儿', '鳥兒', '鸟纲', '禽', '雀', '鸟类']","['pájaro', 'ave', 'aves']","['鳥', 'とり', '鳥類', 'Aves']","['새', 'Aves']","['lind', 'linnud']","['linnut', 'lintu']","['gevogelte', 'vogel', 'vogels', 'Eu-', 'vogeltje']","['चिड़िया', 'पक्षी', 'Aves']","['uccello', 'Aves', 'volatile', 'volativo', 'volatio', 'pennuto', 'augello']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
['jardin'],['Garten'],['сад'],['garden'],"['花園', '花园', '庭園', '園林', '种植园']",['jardín'],"['庭', '庭園']",['정원'],['aed'],"['puutarha', 'kasvimaa']","['tuin', 'hof']",['बाग'],['giardino'],garden
"['fille', 'femme', 'jeune femme', 'jeune fille', 'femme de ménage', 'bonne à tout faire', 'servante', 'bonne', 'domestique', 'petite copine', 'petite amie', 'copine']","['Mädchen', 'Fräulein', 'Frau', 'Magd', 'Zugehfrau', 'Dienstmädchen', 'Hausmädchen', 'Thusnelda', 'Minna', 'Mamsell', 'Perle', 'Stubenmädchen', 'Besen', 'Mensch', 'Filine', 'Freundin']","['девочка', 'де́вушка', 'горничная', 'служа́нка', 'го́рничная', 'прислу́га', 'Гёрлфренд', 'гёрлфренд']","['girl', 'young woman', 'miss', 'fille', 'missy', 'young lady', 'housemaid', 'amah', 'maid', 'maidservant', 'gf', 'girlfriend', 'lady friend']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '下女', '女傭', '女佣', '侍女', '傭婦', '佣妇', '女僕', '女仆', '女朋友', '对象']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita', 'cachifa', 'empleada doméstica', 'mucama', 'asesora del hogar', 'asistenta', 'nana', 'señora de servicio', 'sirvienta', 'doméstica', 'muchacha de servicio', 'chopa', 'nacha', 'chacha', 'fregona', 'gata', 'moza', 'cholera', 'criada', 'muca', 'doncella doméstica', 'ama', 'doncella', 'novia', 'pareja', 'compañera', 'prometida', 'compañera sentimental']","['少女', '女の子', '女', 'メイド', '女中', '仕え女', 'ガールフレンド']","['여자', '소녀', '녀자', '하녀', '걸프렌드', '여자친구']","['tüdruk', 'plika', 'Toatüdruk']","['tyttö', 'neiti', 'nuori nainen', 'palvelustyttö', 'sisäkkö', 'kotiapulaiset', 'kotiapulainen', 'piika', 'palvelijatar', 'tyttökaveri', 'tyttöystävä', 'naisystävä']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'kamermeisje', 'bediende', 'dienstmeid', 'dienstbode', 'dienstmeisje', 'werkmeid', 'maagd', 'dienares', 'vriendin', 'vriendinnetje', 'grietje']","['लड़की', 'दासी', 'नौकरानी', 'गर्लफ्रेंड', 'गर्लफ़्रेंड', 'प्रेमिका']","['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'cameriera', 'donna', 'donna di servizio', 'domestica', 'fantesca', 'fidanzata', 'innamorata', 'bella']",girl
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet', 'fusil', 'Fusil pour enfants', 'fusil pour enfants']","['Schusswaffe', 'Feuerwaffe', 'Gewehr', 'Karabiner']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие', 'винтовка', 'караби́н', 'ружьё', 'винто́вка']","['gun', 'firearm', 'fire arm', 'projectile weapon', 'rifle', 'Youth rifle', 'Budé']","['槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮', '步枪', '来福枪', '來福槍', '來復槍', '来复枪', '步槍']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola', 'fusil', 'rifle']","['銃', '火器', 'ライフル', 'ユース・ライフル', '小銃', 'ライフル銃']","['총', '화기', '소총', '라이플 총', '라이플']","['tulirelv', 'Vintpüss', 'vintpüss']","['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy', 'kivääri']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk', 'karabijn', 'schietijzer', 'schietgeweer', 'proppenschieter', 'spuit', 'proppeschieter']","['अग्निशस्त्र', 'राईफ़ल', 'राइफ़ल', 'राइफल']","['arma da fuoco', 'arma balistica', 'pistola', 'fucile', 'Youth rifle', 'schioppo']",gun
"[""technologie de l'information"", 'chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['IT', 'Informationstechnologie', 'Informationstechnik', 'Haupthaar', 'Kopfhaar']","['информационная технология', 'информационные технологии', 'волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['information technology', 'IT', 'hair', 'pilus']","['信息技术', '发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['tecnología de la información', 'TI', 'tecnologías de la información y la comunicación', 'cabello', 'pelo']","['IT', '情報技術', '情報テクノロジー', '毛', '髪の毛 (かみのけ', '髪']","['정보기술', '털', '머리', '머리카락', '머리칼']","['infotehnoloogia', 'Infotehnoloogia', 'karv', 'karvad', 'juuksed']","['tietotekniikka', 'informaatioteknologia', 'IT', 'karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['haar', 'informatietechnologie', 'hem', 'hun', 'zijn', 'hij', 'tikkertje', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']","['सूचना प्रौद्योगिकी', 'बाल']","['IT', ""tecnologia dell'informazione"", ""tecnologie dell'informazione"", 'pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte', 'abrasion', 'excoriation']","['Hand', 'Schürfwunde', 'Abschürfung', 'Abrasion']","['рука', 'кисть', 'сса́дина', 'чеса́ние']","['hand', 'manus', 'mitt', 'paw', 'Manus', 'excoriation', 'abrasion', 'scrape', 'scratch']","['手', '前足', '前肢骨', '擦傷', '擦', '擦伤', '磨损']","['mano', 'palma', 'zarpa', 'manus', 'pata', 'abrasión', 'raspadura', 'rasguño', 'rasgadura', 'arañazo', 'roce']","['手', 'マヌス', '擦過傷']","['손', '찰과상']",['labakäsi'],"['käsi', 'jalka', 'käpälä', 'manus', 'hiertymä', 'raapiminen', 'hankauma', 'naarmu']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'afschurving', 'schaafwond', 'abrasie', 'krab', 'geseling', 'krauw']","['हाथ', 'खरोंच']","['mano', 'abrasione', 'grattamento', 'spellamento', 'escoriazione', 'spellatura', 'scorticatura', 'sbucciamento', 'graffio', 'sfregio', 'sberleffo', 'scalfittura']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'cervelle', 'encéphale', 'raison', 'intellect']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Hirn', 'Denkapparat', 'Gehirn', 'Denkorgan', 'Vernunft', 'Intellekt']","['Нус', 'ра́зум', 'психика', 'ум', 'головной мозг', 'интеллект', 'разум', 'Разум']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous', 'encephalon', 'reason', 'wit', 'intellect', 'understanding']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵', '脑', '大脑', '理智', '智力']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro', 'encéfalo', 'razón', 'intelecto', 'entendimiento', 'inteligencia']","['心', 'ヌース', '念頭', 'プシュケー', '脳', '知性', '理性']","['누스', '프시케', '마음', '뇌', '이성']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim', 'peaaju', 'mõistus', 'Mõistus']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli', 'aivot', 'encephalon', 'Järki', 'ymmärrys', 'tolkku']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede', 'hersenen', 'hersens', 'zenuwcentrum', 'geestvermogen']","['मन', 'मस्तिष्क', 'तर्क-वितर्क', 'प्रज्ञा']","['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia', 'encefalo', 'cerebro', 'intelletto', 'ragione', 'raziocinio']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'eye', 'center', 'centre', 'middle']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '中间', '中心', '中心点', '中央']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño', 'centro', 'ojo', 'medio']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'keskus', 'silmä', 'keskipiste']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'centro', 'mezzo']",heart
