fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['face', 'figure', 'visage', 'allure', 'air', 'expression']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht', 'Mine', 'Gebaren', 'Gesichtsausdruck', 'Ausdruck', 'Miene']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия', 'выражение']","['face', 'human face', 'air', 'appearance', 'manner', 'demeanor', 'look', 'expression', 'mien', 'bearing', 'demeanour', 'facial expression', 'aspect']","['臉', '脸', '面', '面孔', '人类的脸', '颜', '样子']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano', 'expresión', 'aspecto', 'apariencia', 'estampa']","['顔', '面', '表情']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä', 'olemus', 'ilme', 'näköinen', 'ulkonäkö']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet', 'houding', 'uiterlijk', 'voorkomen', 'air', 'uitdrukking', 'manieren', 'gelaatsuitdrukking', 'gezichtsuitdrukking', 'expressie']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto', 'aria', 'espressione', 'espressione facciale', 'sguardo', 'fisonomia', 'fisionomia', 'aspetto', 'guardo', 'apparenza']",face
"['pont', 'liste de ponts romains', 'passerelle']","['Brücke', 'Liste römischer Brücken']",['мост'],"['bridge', 'span', 'list of Roman bridges']","['桥', '桥梁']","['puente', 'bóveda']","['橋', 'はし']","['다리', '교량']",['sild'],['silta'],"['brug', 'lijst van Romeinse bruggen']",['सेतु'],"['ponte', 'ponti romani']",bridge
"['ensemble musical', 'famille', 'groupe fonctionnel', 'groupe', 'orchestre', 'équipe', 'groupe de rock', 'foule', 'armée']","['Ensemble', 'Bruchteil', 'funktionelle Gruppe', 'Gruppe', 'Band', 'Combo', 'Kapelle', 'Musikkapelle', 'Musikbande', 'Rockgruppe', 'Rock-Gruppe', 'Rockband', 'Menge', 'Bewegung']","['музыкальный ансамбль', 'функциональная группа', 'радика́л', 'гру́ппа', 'ба́нда', 'орке́стр', 'анса́мбль', 'бэнд', 'рок-гру́ппа', 'группа']","['musical organization', 'musical organisation', 'musical group', 'musical ensemble', 'moiety', 'functional group', 'group', 'chemical group', 'radical', 'band', 'team', 'rock band', 'rock group', 'grouping', 'army', 'crowd', 'movement']","['流行樂團', '官能团', '化学族', '官能團', '乐队', '樂隊', '管乐队', '搖滾樂團', '摇滚乐团', '大堆', '人群']","['agrupación musical', 'grupo musical', 'grupo funcional', 'familia', 'grupo', 'radical', 'grupo químico', 'banda', 'equipo', 'conjunto', 'grupo de rock', 'banda de rock', 'agrupación', 'colectivo', 'movimiento', 'movimiento social', 'horda', 'multitud', 'masa', 'montón']","['グループ', 'アンサンブル', '官能基', '基', '楽隊', 'バンド', '楽団', 'ロックグループ', 'ロックバンド', 'ロック・バンド', 'ロック・グループ']","['악단', '작용기', '그룹', '밴드', '록 밴드', '락 그룹', '락 밴드', '록 그룹']","['ansambel', 'funktsionaalrühm', 'Funktsionaalrühm', 'bänd']","['yhtye', 'musiikkiorganisaatio', 'musiikkijärjestö', 'musiikkiryhmä', 'funktionaalinen ryhmä', 'Funktionaalinen ryhmä', 'radikaali', 'kemiallinen ryhmä', 'ryhmä', 'bändi', 'soittokunta', 'orkesteri', 'rock-yhtye', 'rokkibändi', 'rockyhtye', 'ryhmittymä', 'joukko']","['muziekensemble', 'muziekgroep', 'muziekgezelschap', 'functionele groep', 'band', 'muziekformatie', 'bandje', 'groep', 'ploeg', 'rockgroep', 'rockband', 'partij', 'horde', 'myriade', 'legioen', 'leger', 'hele volksstammen', 'massa', 'drom', 'schare', 'meute', 'menigte', 'drukte']","['प्रकार्यात्मक समूह', 'क्रियात्मक समूह', 'बैंड']","['ensemble musicale', 'gruppo musicale', 'ensemble', 'complesso', 'band', 'gruppo', 'gruppo funzionale', 'radicale', 'gruppo atomico', 'banda', 'musica', 'insieme', 'gruppo rock', 'novero', 'esercito', 'orda', 'massa', 'combriccola', 'folla', 'reggimento', 'affollamento', 'sciame', 'nuvolo', 'caterva', 'pienone', 'stuolo', 'nugolo', 'frotta', 'mucchio']",group
['quai'],"['Perron', 'Bahnsteig']","['перро́н', 'платфо́рма']",['platform'],"['月台', '月臺', '站台', '平台']","['plataforma', 'tribuna', 'estrado', 'andén', 'tarima', 'entarimado']","['プラットフォーム', 'プラットホーム', '歩廊', '乗り場', 'ホーム']","['플랫트홈', '플랫폼', '홈', '승강장', '플랫홈']","['perroon', 'platvorm']","['laituri', 'asemalaituri', 'lava']","['platform', 'podium', 'perron', 'verhoging']","['प्लेटफार्म', 'प्लैटफ़ॉर्म', 'प्लेटफ़ॉर्म']","['binario', 'piattaforma']",platform
"['domicile', 'maison', 'ménage', 'foyer', 'famille', 'habitation', 'résidence', 'logement', 'demeure']","['Haus', 'Haushalt', 'Privathaushalt', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte']","['дом', 'жилище', 'семья', 'Домашнее хозяйство', 'домохозяйство', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства']","['house', 'home', 'dwelling', 'household', 'family', 'menage', 'private household', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence']","['房屋', '家屋', '住宅', '房子', '一家人', '家庭', '人家', '户', '戶', '家人', '家庭成员', '家族', '居所', '住所', '住处']","['casa', 'núcleo familiar', 'familia', 'hogar', 'menaje', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso']","['家', '家屋', '住宅', '世帯', '実家', '住居', '居留', '故郷', '住所']","['집', '세대', '주거', '거류', '주택']","['hoone', 'maja', 'majapidamine', 'Majapidamine', 'sünnikodu']","['talo', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta', 'perhe', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä']","['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'huishouden', 'huisgezin', 'familie', 'huishouding', 'gezin', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte']","['घर', 'मकान', 'जन्मभूमि', 'गृह']","['casa', 'domicilio', 'abitazione', 'nucleo familiare', 'famiglia', 'dimora', 'residenza', 'magione']",house
"['Soleil', 'soleil']",['Sonne'],"['Солнце', 'Со́лнце']","['sun', 'Sun']","['日头', '太阳', '日', '日頭']","['Sol', 'sol']","['太陽', 'ひ', '日']","['태양', '해', '일']","['Päike', 'päike']","['Aurinko', 'aurinko']","['zon', 'koperen ploert', 'Zon', 'zonnetje']","['सूरज', 'दिनकर', 'भानु', 'आदित्य', 'ख़्वुरशेद', 'खुरशीद', 'सूर्य', 'शम्स', 'रवि']","['sole', 'Sole']",sun
"['conférence', 'ligue sportive', 'ligue', 'convention', 'congrès', 'rencontre']","['Conference', 'Liga', 'Tagung', 'Versammlung', 'Kongress', 'Besprechung']","['конференция', 'лига', 'собра́ние', 'съезд', 'бизнес-конференция', 'конве́нт', 'конгресс', 'конфере́нция', 'конгре́сс', 'митинг', 'собрание']","['league', 'conference', 'athletic conference', 'sports league', 'convention', 'congress', 'meeting', 'group meeting', 'rally']","['體育聯盟', '運動會', '會議', '会议', '代表大會', '大会', '大會', '會面', '讨论会']","['conferencia', 'liga deportiva', 'alianza', 'liga', 'convención', 'congreso', 'Congreso', 'reunión', 'concurrentes', 'reunión grupal', 'concurrencia']","['会議', 'スポーツリーグ', '代表者会議', '代表大会']","['리그', '컨벤션', 'congress', '회의', '대회']","['spordiliiga', 'Spordiliiga', 'konverents', 'kongress', 'Koosolek', 'koosolek']","['urheiluliiga', 'liiga', 'liitto', 'kokoontuminen', 'konferenssi', 'kokous', 'konventti', 'kongressi', 'ryhmäkokous', 'palaveri', 'neuvottelu']","['sportliga', 'conferentie', 'bijeenkomst', 'conventie', 'praktijk', 'overeenkomst', 'congres', 'vergadering', 'beraadslaging', 'overleg', 'convent', 'beraadslagingen']","['खेल प्रतिस्पर्धा', 'खेल लीग', 'संगोष्ठी', 'अभिसमय', 'कांग्रेस', 'बैठक']","['conference', 'lega sportiva', 'federazione', 'campionato', 'lega', 'convegno', 'convenzione', 'congresso', 'convention', 'Congresso', 'riunione', 'meeting', 'convocazione', 'adunanza', 'assemblea', 'consulta', 'consesso', 'simposio', 'conferenza', 'lettura']",meeting
"['développement historique', 'histoire']","['Geschichte', 'historische Entwicklung', 'Geschichtswissenschaft']","['история', 'исто́рия']","['historical development', 'history']","['歷史', '历史', '歷史學', '历史学']",['historia'],"['歴史', '沿革']","['역사', '사학']",['ajalugu'],"['historia', 'historiantutkimus']",['geschiedenis'],"['इतिहास', 'तारीख़']",['storia'],history
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'valle', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",valley
['génération'],"['Generation', 'Geschlecht']",['поколе́ние'],['generation'],"['輩', '代', '辈']",['generación'],['世代'],['세대'],['põlvkond'],['sukupolvi'],['generatie'],"['पीढ़ी', 'पुश्त', 'नस्ल']",['generazione'],generation
"['sud', 'midi']",['Süden'],['юг'],"['southward', 'due south', 'south', 'S']",['南方'],"['sur', 'sud']",['南'],['남쪽'],"['Lõuna', 'lõuna']","['etelä', 'S', 'suoraan etelään']","['zuid', 'zuiden']",['दक्षिण'],"['sud', 'meridione', 'mezzogiorno', 'austro']",south
"['agglomération urbaine', 'métropole', 'ville', 'cité', 'grande-ville']","['Metropole', 'Stadt', 'Großstadt', 'Weltstadt', 'Stadtsiedlung']","['метрополия', 'город', 'центр', 'мегаполис', 'го́род', 'метропо́лия', 'мегапо́лис', 'град', 'метрополис']","['city', 'urban center', 'metropolis', 'city/town']","['城市', '城', '大都市', '城市/城镇', '市', '大城市', '大都会', '大都會']","['área metropolitana', 'zona metropolitana', 'ciudad', 'aglomeración urbana', 'metrópolis', 'metrópoli', 'ciudad/pueblo', 'urbe', 'capital']","['都市', '主要都市', '都市・街', 'メトロポリス', '町', '大都市', '大都会', '都会', '市']","['시내', '도시', '시', '메트로폴리스', '대도시']","['linn', 'pealinn', 'suurlinn', 'Suurlinn']","['kaupunki', 'suurkaupunki', 'metropoli', 'kaupunkikeskus']","['stad', 'wereldstad', 'grootstad', 'metropool', 'moederstad']","['शहर', 'नगर', 'बड़ा शहर']","['città', 'metropoli', 'città o paese', 'urbe', 'centro urbano']",city
"['langue', 'langage', 'langage humain', 'linguistique', 'langage parlé', 'langue parlée', 'parole']","['Zunge', 'Sprache', 'menschliche Sprache', 'Einzelsprache', 'Sprachwissenschaft', 'Linguistik', 'gesprochene Sprache', 'Sprechen', 'Gesprochene Sprache']","['язык', 'язы́к', 'речь', 'лингвистика', 'языкозна́ние', 'языкове́дение', 'лингви́стика', 'устная речь', 'говорение']","['language', 'human language', 'linguistic communication', 'linguistics', 'spoken language', 'speech', 'oral communication', 'spoken communication', 'voice communication', 'speech communication']","['語言', '语言', '言语', '话', '話', '语言学', '語言學', '言语学', '言語學', '口語', '口语', '說話']","['lengua', 'idioma', 'lenguaje', 'comunicación lingüística', 'lingüística', 'linguística', 'lengua hablada', 'habla', 'lenguaje oral', 'comunicación oral', 'comunicación verbal', 'lenguaje verbal']","['言語', '個別言語', '言葉', '言語学', '口語', '音声', '音声言語', '口頭言語']","['언어', '말', '개개의 언어', '언어학', '말하기', '랑그와 파롤', '구어']","['keel', 'keeleteadus', 'lingvistika', 'Kõne', 'Suuline keel', 'suuline keel', 'kõne']","['kieli', 'kielellinen kommunikaatio', 'kielitiede', 'lingvistiikka', 'kielentutkimus', 'puhe', 'puhekieli', 'ääniviestintä', 'puheviestintä', 'puhuttu kieli', 'puhuminen', 'suullinen viestintä']","['taal', 'spraak', 'tong', 'taalkunde', 'taalwetenschap', 'linguïstiek', 'taalwetenschappen', 'taalbeschouwing', 'spreektaal', 'gesproken taal']","['ज़बान', 'भाषा', 'ज़ुबान', 'भासा', 'लिसान', 'भाष', 'वाणी', 'भाखा', 'बोली', 'भाषाविज्ञान', 'लिसानियात', 'vani', 'बोलना']","['lingua', 'linguaggio', 'idioma', 'linguistica', 'glottologia', 'lingua parlata', 'parlare', 'parlata']",language
"['vitesse', 'vélocité', 'vecteur vitesse', 'Vitesse', 'rapidité']","['Geschwindigkeit', 'Schnelligkeit', 'Geschwindigkeitsvektor']","['скорость', 'ско́рость', 'скорость движения']","['velocity', 'speed', 'fastness', 'swiftness']",['速率'],"['velocidad', 'rapidez', 'celeridad']","['速度', '速さ']","['빠르기', '속도', '속력']","['kiirus', 'Keskmine kiirus', 'keskmine kiirus']","['nopeus', 'vauhti', 'vauhdikkuus']","['snelheid', 'vaart', 'gezwindheid', 'vlugheid', 'grootte van de snelheid', 'gang', 'vaartje', 'gangetje', 'tempo']","['वेग', 'चाल']","['velocità', 'celerità', 'speditezza', 'andatura']",speed
"['territoire', 'terre ferme', 'plancher des vaches', 'terre', 'sol']","['Land', 'Festland', 'Grund', 'Erdboden', 'Boden', 'Erde', 'Länder', 'fester Boden', 'Blumenerde']","['земля', 'суша', 'су́ша', 'земля́', 'зе́мли', 'грунт']","['land', 'ground', 'terra firma', 'earth', 'solid ground', 'dry land', 'land mass', 'soil', 'dirt']","['陸地', '地', '土地', '陆地', '泥土', '土壤', '土']","['tierra', 'territorio', 'terreno', 'tierra firme', 'suelo']","['地面', '地', '土地', '大地', '土', '陸地']","['땅', '육지', '륙지', '대지', '뭍', '토지']","['maa', 'maismaa']","['maa', 'maanpinta', 'kuiva maa', 'sora', 'irtomaa']","['land', 'aarde', 'droge land', 'vaste grond', 'grond', 'bodem', 'vasteland']","['सरजमीन', 'धरती', 'भूतल', 'ज़मीन', 'भूमि']","['territorio', 'terra', 'terraferma', 'superficie', 'suolo', 'terra ferma', 'continente', 'terriccio', 'terreno']",ground
"['procès', 'affaire judiciaire', 'Procès en droit français', 'essai', 'tentative']","['Prozess', 'Gerichtsverhandlung', 'Versuch']","['судебное разбирательство', 'судебный процесс', 'попытка']","['lawsuit', 'trial', 'case', 'court case', 'try', 'attempt', 'endeavor', 'endeavour', 'effort']","['审判', '审理', '审讯', '努力', '力图', '尝试', '尽力']","['juicio', 'proceso', 'intento', 'esfuerzo', 'tentativa', 'conato', 'deber']","['試み', 'トライアル', '対審']",['재판'],"['kohtulik arutamine', 'kohtuasi']","['oikeudenkäynti', 'yritys', 'ponnistus', 'pyrkimys', 'vaivannäkö']","['proces', 'rechtszaak', 'rechtszitting', 'geding', 'strafgeding', 'rechtsgeding', 'pleitzaak', 'zaak', 'rechtshandel', 'pleit', 'gerechtszaak', 'procedure', 'poging', 'probeersel', 'wagen', 'onderneming', 'ijveren', 'inspanning']",['विचारण'],"['processo', 'sentenza', 'giudizio', 'verdetto', 'tentativo', 'prova', 'fatica', 'sforzo', 'impresa']",attempt
['queue'],['Schwanz'],['хвост'],['tail'],"['尾巴', '尾子']",['cola'],"['尾', '尻尾']",['꼬리'],['saba'],"['pyrstö', 'häntä']",['staart'],"['दुम', 'पूंछ', 'पूँछ', 'पुच्छ']",['coda'],tail
"['maman', 'maternité', 'mère']","['Mutter', 'Mutterschaft']","['мать', 'материнство']","['mother', 'female parent', 'motherhood', 'mom', 'mammy', 'mama', 'mummy', 'mum', 'ma', 'momma', 'mamma', 'mumma', 'mommy']","['母親', '娘', '妈妈', '母亲']","['madre', 'maternidad', 'mamá', 'progenitora', 'mami', 'ma', 'mama']","['母', '母親']",['어머니'],['ema'],"['äiti', 'äitiys', 'naispuolinen vanhempi']","['moeder', 'moederschap', 'moes', 'moesje', 'moederlief', 'mam', 'mama', 'ma', 'mammie', 'moe', 'mamma']",['माता'],"['maternità', 'madre', 'mamma', 'genitrice', ""ma'"", 'mammina']",mother
"['levant', 'est', 'orient']","['Ost', 'Osten']","['восто́к', 'восхо́д', 'восток', 'ост']","['E', 'eastward', 'east', 'due east']","['東方', '东方', '东']","['este', 'levante', 'oriente']","['東', '東方']","['동쪽', '새', '동']","['idakaar', 'ida', 'Ida']","['itä', 'I']","['oosten', 'oost']","['पूर्व', 'पूरब', 'पूर्वा', 'मशरिक', 'पूब', 'शर्क']","['oriente', 'est', 'levante', 'E']",east
"['langage parlé', 'langue parlée', 'parole', 'langage']","['gesprochene Sprache', 'Sprechen', 'Gesprochene Sprache']","['устная речь', 'речь', 'говорение']","['spoken language', 'speech', 'oral communication', 'spoken communication', 'language', 'voice communication', 'speech communication']","['口語', '口语', '說話']","['lengua hablada', 'habla', 'lenguaje oral', 'comunicación oral', 'comunicación verbal', 'lenguaje verbal', 'lenguaje']","['スピーチ', '口語', '音声', '音声言語', '口頭言語']","['말하기', '랑그와 파롤', '구어']","['Kõne', 'Suuline keel', 'suuline keel', 'kõne']","['puhe', 'puhekieli', 'ääniviestintä', 'puheviestintä', 'kieli', 'puhuttu kieli', 'puhuminen', 'suullinen viestintä']","['spreektaal', 'spraak', 'gesproken taal']","['vani', 'बोलना']","['lingua parlata', 'parlare', 'parlata', 'lingua', 'linguaggio']",speech
"['mineur', 'frite', 'gosse', 'enfant', 'pomme frite', 'jeune', 'responsabilité pénale des mineurs', 'enfants']","['Minderjährige', 'Kind', 'Jugendliche', 'minderjährigkeit', 'Minderjährigkeit', 'Kinder']","['несовершеннолетний', 'ребенок', 'ребёнок']","['fry', 'french fry', 'minor', 'chip', 'child', 'youngster', 'shaver', 'small fry', 'kid', 'nestling', 'tiddler', 'tike', 'tyke', 'nipper', 'children']","['兒童', '孩儿', '孩', '小孩子', '小孩', '小兒', '孩子', '孩兒', '儿童', '小儿', '未成年人', '小孩儿', '儿子或女儿', '后代']","['papa frita', 'niña', 'menor de edad', 'menor', 'niño', 'joven', 'infancia', 'minoría de edad', 'jovenzuelo', 'mozalbete', 'chico', 'muchachuelo', 'chiqüelo', 'chiquillo', 'criatura', 'crío', 'chango', 'pececillo', 'cría', 'chaval', 'alevín', 'nene', 'tike', 'niños', 'ninzzo', 'hijo', 'hija']","['子供', '子', '未成年者']","['아이', '어린이', '미성년자']","['alaealine', 'laps', 'alaealisus', 'lapsed']","['alaikäinen', 'lapsi', 'vekara', 'pikkumies', 'vintiö', 'napero', 'lapsukainen', 'kersa', 'pentu', 'tenava', 'ipana', 'muksu']","['patat', 'kind', 'friet', 'jongere', 'jongeling', 'minderjarige', 'ding', 'kinderen', 'loot', 'spruit', 'koter']","['नाबालिग', 'बच्चा']","['minore', 'fanciullo', 'giovane', 'fanciullino', 'bambino', 'moccioso', 'mimmo', 'pargolo', 'bimbo', 'figlio', 'ragazzo', 'marmocchio', 'bambini', 'bambine', 'figlio piccolo']",child
['tour'],['Turm'],"['вышка', 'башня', 'ба́шня']",['tower'],"['塔樓', '樓臺', '楼台', '楼阁', '塔楼', '樓閣', '塔式建築']",['torre'],"['塔', 'タワー']",['탑'],['torn'],['torni'],['toren'],['बुर्ज'],['torre'],tower
"['chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['Haar', 'Haupthaar', 'Kopfhaar']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['hair', 'pilus']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']","['髪', '毛', '髪の毛 (かみのけ']","['털', '머리', '머리카락', '머리칼']","['karv', 'karvad', 'juuksed']","['karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
"['famille', 'ménage', 'foyer']","['Familie', 'Haushalt', 'Privathaushalt']","['семья', 'семья́', 'фами́лия', 'семе́йство', 'Домашнее хозяйство', 'домохозяйство']","['family', 'family unit', 'household', 'home', 'menage', 'house', 'private household']","['家', '家庭', '一家人', '人家', '户', '戶', '家人', '家庭成员', '家族']","['familia', 'unidad familiar', 'núcleo familiar', 'casa', 'hogar', 'menaje']","['世帯', '家族', 'ご家族', '家庭']","['가족', '가정', '세대']","['perekond', 'sugukond', 'pere', 'majapidamine', 'Majapidamine']","['perhe', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta']","['gezin', 'familie', 'huishouden', 'huisgezin', 'huishouding']","['परिवार', 'ख़ानदान', 'बाल-बच्चे']","['famiglia', 'nucleo familiare', 'casa']",household
"['humain', 'homme', 'être humain', 'Homo', 'homo', 'Homo sapiens sapiens', 'homo sapiens sapiens', 'humanité', 'monde', 'genre humain', 'race humaine', 'mortel', 'personne', ""quelqu'un"", 'individu', 'personnalité']","['Mensch', 'Hominid', 'Homo', 'Homo sapiens sapiens', 'Menschheit', 'Welt', 'Sterbliche', 'Jemand', 'Person', 'Sterblicher', 'Individuum', 'Persönlichkeit']","['человек', 'Люди', 'Homo sapiens sapiens', 'люди', 'мир', 'челове́чество', 'ли́чность', 'индивид', 'челове́к', 'личность', 'индиви́дуум', 'персо́на', 'осо́ба', 'физи́ческое лицо́', 'индивидуальность']","['homo', 'human being', 'hominid', 'human', 'man', 'Homo', 'Homo sapiens sapiens', 'humanity', 'mankind', 'humankind', 'world', 'humans', 'human beings', 'human race', 'someone', 'mortal', 'individual', 'person', 'somebody', 'soul', 'personality']","['现代人', '智人', '現代人', '人类', '人類', 'Homo sapiens sapiens', '人屬', '人属', 'Homo sapiens', '世界', '灵魂', '某人', '个人', '凡人', '个体', '個人', '人格', '性格', '个性']","['ser humano', 'hombre', 'humano', 'Homo', 'Homo sapiens sapiens', 'humanidad', 'humana', 'homo', 'mundo', 'raza humana', 'género humano', 'especie humana', 'tierra', 'ser', 'persona', 'mortal', 'individuo', 'alguno', 'alma', 'alguien', 'personalidad', 'perfil']","['人', '人間', 'ホモ・サピエンス・サピエンス', 'ヒト属', 'ヒト', '人類', '地球', '世界', '個人', '者', '方', '人物', '人格', '個性']","['호모 사피엔스 사피엔스', '사람', '사람속', 'Homo sapiens', '인류', '세계', '분', '인격체', '인', '인격']","['inimene', 'Inimene', 'Homo sapiens sapiens', 'maailm', 'isik', 'indiviid', 'isiksus']","['ihminen', 'ihmiset', 'Homo sapiens sapiens', 'maailma', 'ihmiskunta', 'henkilö', 'yksilö', 'luonnollinen henkilö', 'persoona', 'persoonallisuus', 'luonne']","['homo sapiens', 'ziel', 'wereldburger', 'mensenkind', 'sterveling', 'mens', 'mensachtige', 'Homo', 'Homo sapiens sapiens', 'mensheid', 'wereld', 'mensdom', 'aarde', 'mensengeslacht', 'iemand', 'persoon', 'individu', 'man', 'figuur', 'deze of gene', 'persoonlijkheid']","['मनुष्य', 'होमो', 'Homo sapiens', 'जगत', 'जग', 'आलम', 'मानवता', 'दुनिया', 'लोक', 'व्यक्ति', 'ज़ात', 'मानव', 'शख़्स', 'जन', 'शख्स', 'आदम', 'मानस', 'व्यक्तित्व']","['uomo', 'essere umano', 'Homo', 'Homo sapiens sapiens', 'umano', 'umanità', 'mondo', 'terra', 'genere umano', ""collettivita' umana"", 'gente', 'società', 'razza umana', 'persona', 'individuo', 'mortale', 'anima', 'singolo', 'soggetto', 'personalità', 'individualità']",person
"['expression', 'formule']","['Formel', 'Ausdruck', 'mathematischer Ausdruck', 'mathematische Formel']","['математическая формула', 'математическое выражение', 'выраже́ние']","['formula', 'expression', 'mathematical expression']","['表示式', '表达式', '表達式', '数学公式']","['fórmula', 'expresión', 'expresión matemática']","['公式', '数式', '式', '論理式']","['식', '공식', '수식']","['avaldis', 'Avaldis', 'valem', 'Valem']","['lauseke', 'Lauseke', 'kaava']","['formule', 'wiskundige formule', 'uitdrukking', 'wiskundige uitdrukking']","['व्यंजक', 'सूत्र']","['formula', 'formula matematica', 'espressione', 'espressione matematica', 'espressione algebrica']",official
"['organisme', 'autorité', 'agence', 'bureau', 'agence publique', 'ministère', 'office', 'administration fédérale']","['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor', 'Bürogebäude']","['офис', 'орган публичной власти', 'аге́нтство', 'правительственный офис', 'о́рган']","['agency', 'authority', 'office', 'federal agency', 'government agency', 'bureau', 'government office', 'business office']","['辦公室', '办公室', '政府机构', '政府機構', '事务所']","['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento']","['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関']","['사무실', '정부 기관', '관청', '오피스']","['kontor', 'büroo', 'asutus', 'Kontor']","['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos', 'taloustoimisto']","['kantoor', 'autoriteit', 'bureau', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling', 'kantoorgebouw', 'kabinet']","['दफ़्तर', 'कार्यालय', 'एजेंसी', 'प्राधिकार']","['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione', 'uffizio', 'studio']",office
"['roche', 'pierre']","['Stein', 'Fels', 'Gestein']","['порода', 'горная порода', 'камень']","['stone', 'rock', 'pebble']","['小石頭', '鹅卵石', '鵝卵石', '小石子', '岩石', '聚合体', '石头', '石']","['piedra', 'roca', 'rocas', 'grava']","['岩', '石', '岩石']","['바위', '암석']","['kivim', 'kivi']","['kallio', 'kivi']","['gesteente', 'kiezelsteen', 'steen', 'rots', 'rots of gesteente', 'natuursteen', 'kiezel', 'steenrots']",['शैल'],"['pietra', 'sasso', 'roccia', 'osso', 'nocciolo']",rock
"['force', 'pouvoir politique', 'pouvoir', 'effectif', 'vigueur', 'influence', 'puissance', 'force musculaire', 'force physique']","['Kraft', 'politische Macht', 'Macht', 'Stärke', 'Festigkeit', 'Mumm', 'Einfluss']","['сила', 'политическая власть', 'власть', 'мощь', 'си́ла', 'влияние', 'возде́йствие', 'влия́ние', 'влия́тельность']","['force', 'political power', 'power', 'powerfulness', 'strength', 'clout', 'influence', 'forcefulness', 'muscular strength', 'might', 'physical strength', 'mightiness']","['權力', '力氣', '力气', '影響', '影响', '势力', '力量']","['fuerza', 'vigor', 'poder político', 'poder', 'potencia', 'ñeque', 'fortaleza', 'influencia', 'influjo', 'poderío']","['力', '権力', '影響', '影響力']","['힘', '권력', '영향력', '영향']","['jõud', 'poliitiline võim', 'võim', 'Võim', 'tugevus', 'mõju']","['voima', 'poliittinen valta', 'valta', 'voimakkuus', 'vahvuus', 'vaikutusvalta', 'vaikutus', 'väkevyys']","['kracht', 'macht', 'power', 'politieke macht', 'sterkte', 'soliditeit', 'degelijkheid', 'invloed', 'impact', 'lichaamskracht', 'intensiteit', 'spierkracht']","['बल', 'ताक़त', 'शक्ति', 'असर', 'प्रभाव']","['forza', 'energia', 'Potenza', 'potere politico', 'potere', 'potenza', 'facoltà', 'vigore', 'fibra', 'influenza', 'ascendente', 'corpo', 'lena', 'nerbo', 'possa', 'solidità', 'gagliardia', 'robustezza', 'forza fisica', 'forza muscolare']",power
