fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['jardin', 'cour']","['Garten', 'Hof', 'Hofstelle']","['сад', 'двор']","['garden', 'yard', 'grounds', 'curtilage', 'Curtilage']","['花園', '花园', '庭園', '園林', '种植园', '院子', '庭院']","['jardín', 'patio', 'corral', 'curtilage']","['庭', '庭園']","['정원', '위요지']","['aed', 'õu']","['puutarha', 'kasvimaa', 'piha', 'pihamaa', 'piha-alue']","['tuin', 'hof', 'erf', 'werf', 'park']",['बाग'],"['giardino', 'cortile']",garden
"['fille', 'femme', 'jeune femme', 'jeune fille']","['Mädchen', 'Fräulein', 'Frau']","['девочка', 'де́вушка']","['girl', 'young woman', 'miss', 'fille', 'missy', 'young lady']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita']","['少女', '女の子', '女']","['여자', '소녀', '녀자']","['tüdruk', 'plika']","['tyttö', 'neiti', 'nuori nainen']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw']",['लड़की'],"['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella']",girl
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet', 'fusil', 'Fusil pour enfants', 'fusil pour enfants']","['Schusswaffe', 'Feuerwaffe', 'Gewehr', 'Karabiner']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие', 'винтовка', 'караби́н', 'ружьё', 'винто́вка']","['gun', 'firearm', 'fire arm', 'projectile weapon', 'rifle', 'Youth rifle', 'Budé']","['槍', '枪', '铳', '枪械', '手枪', '枪炮', '步枪', '来福枪', '來福槍', '來復槍', '来复枪', '步槍']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola', 'fusil', 'rifle']","['銃', '火器', 'ライフル', 'ユース・ライフル', '小銃', 'ライフル銃']","['총', '화기', '소총', '라이플 총', '라이플']","['tulirelv', 'Vintpüss', 'vintpüss']","['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy', 'kivääri']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk', 'karabijn', 'schietijzer', 'schietgeweer', 'proppenschieter', 'spuit', 'proppeschieter']","['अग्निशस्त्र', 'राईफ़ल', 'राइफ़ल', 'राइफल']","['arma da fuoco', 'arma balistica', 'pistola', 'fucile', 'Youth rifle', 'schioppo']",gun
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']",['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte', 'bras', 'arrière-bras', 'membre supérieur libre', 'poignée', 'manche', 'levier', 'barre de manœuvre', 'tirette', 'manette', 'mancheron', 'anse', 'châsse', 'méthode', 'procédé', 'manière', 'coup', 'mouvement', 'mode', 'façon']","['Hand', 'Arm', 'Oberarm', 'Hinterarm', 'freie obere Extremität', 'Henkel', 'Griff', 'Schaft', 'Stiel', 'Verfahrensweise', 'Methode', 'Vorgehensweise', 'Art und Weise', 'Verfahren', 'Zug', 'Spielzug', 'Weg']","['рука', 'кисть', 'свободная верхняя конечность', 'плечо', 'плечо́', 'рука за исключением запястья', 'рукоятка', 'ру́чка', 'рукоя́ть', 'рукоя́тка', 'топори́ще', 'черено́к', 'метод', 'приём', 'ме́тод', 'спо́соб', 'ход']","['hand', 'manus', 'mitt', 'paw', 'Manus', 'arm', 'upper arm', 'free upper limb', 'handle', 'grip', 'hold', 'handgrip', 'process', 'way', 'method', 'movement', 'motion', 'move', 'manner', 'fashion', 'style', 'mode']","['前足', '前肢骨', '手臂', '臂', '大臂', '上臂', '肱', '胳膊', '胳臂', '臂膀', '柄', '把手', '把柄', '手柄', '方法', '方式', '做法', '法', '办法', '下']","['mano', 'palma', 'zarpa', 'manus', 'pata', 'brazo', 'brazo y mano', 'braco', 'jarrete', 'braceto', 'asa', 'mango', 'oreja', 'tirador', 'manija', 'manilla', 'tomadero', 'cogedero', 'manejar', 'asidero', 'empuñadura', 'asimiento', 'agarradera', 'método', 'jugada', 'movimiento', 'traslado', 'desplazamiento', 'modo', 'manera', 'vía', 'guisa', 'moda', 'forma', 'estilo', 'paso']","['手', 'マヌス', '腕', '二の腕', '上腕', '上膊', '自由上肢', '取っ手', 'ハンドル', '方法', '方式']","['손', '팔', '손잡이', '방법', '방식']","['labakäsi', 'käsivars', 'käsi', 'Käsivars', 'Õlavars', 'õlavars', 'käepide', 'Käepide', 'meetod', 'viis', 'käik']","['käsi', 'jalka', 'käpälä', 'manus', 'olkavarsi', 'käsivarsi', 'Olkavarsi', 'ote', 'kahva', 'kädensija', 'otin', 'sanka', 'ripa', 'menetelmä', 'metodi', 'siirto', 'liikahdus', 'liike', 'liikkuminen', 'tapa', 'tyyli', 'teko']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'arm', 'opperarm', 'bovenarm', 'oor', 'handvat', 'heft', 'hengsel', 'handgreep', 'handel', 'kruk', 'methode', 'methodiek', 'handelwijze', 'optreden', 'systeem', 'handelwijs', 'systematiek', 'zet', 'transpositie', 'verplaatsing', 'translocatie', 'omzetting', 'wijze', 'manier', 'stijl', 'wijs', 'trant', 'modus', 'mode', 'aanpak']","['हाथ', 'बाज़ू', 'बांह', 'बाँह', 'दस्ता', 'हत्था', 'तरीक़ा', 'विधि', 'तरह']","['mano', 'braccio', 'arto superiore libero', 'arto superiore', 'manico', 'impugnatura', 'presa', 'ansa', 'maniglia', 'manopola', 'metodo', 'procedimento', 'maniera', 'sistema', 'mossa', 'spostamento', 'movimento', 'modo', 'stile', 'guisa', 'forma', 'modalità', 'impronta', 'passo']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['âme', 'psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'cœur', 'centre']","['Seele', 'Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Kern']","['душа', 'Нус', 'ра́зум', 'психика', 'ум', 'ядро́', 'середи́на', 'центр', 'сердцеви́на']","['soul', 'psyche', 'head', 'brain', 'mind', 'nous', 'Nous', 'core']","['灵魂', '魂魄', '精神', '心灵', '头脑', '脑海', '头', '脑袋', '心智', '心靈', '智性', '核心']","['alma', 'psique', 'mente', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro', 'corazón']","['心', '霊魂', 'ヌース', '念頭', 'プシュケー', '中心', '芯']","['영혼', '누스', '프시케', '마음']","['hing', 'nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim']","['sielu', 'psyyke', 'Nous', 'Psyyke', 'mieli', 'pää', 'nous', 'järki', 'älli', 'keskusta', 'sisus']","['ziel', 'psyche', 'soul', 'animus', 'geest', 'mensenziel', 'brein', 'verstand', 'Nous', 'nous', 'denkvermogen', 'rede', 'kern']","['आत्मा', 'मन']","['anima', 'psiche', 'animo', 'spirito', 'testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'nous', 'testa', 'psicologia', 'nucleo']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque']",['Herz'],"['сердце', 'сердце человека']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber']","['心脏', '心', '心臟', '胸口']","['corazón', 'cámara cardíaca', 'corazón humano']","['心臓', '心腔', 'ヒトの心臓']",['심장'],['süda'],"['sydän', 'sydänlihas', 'pumppu']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik']",['हृदय'],"['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']",['马'],"['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']","['больница', 'Больница']","['clinic', 'hospital', 'infirmary']","['医院', '醫院', '医务室']","['hospital', 'clínica', 'enfermería', 'hospitales']",['病院'],['병원'],['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['domicile', 'maison', 'ménage', 'foyer', 'famille', 'habitation', 'résidence', 'logement', 'demeure']","['Haus', 'Haushalt', 'Privathaushalt', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte']","['дом', 'жилище', 'семья', 'Домашнее хозяйство', 'домохозяйство', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства']","['house', 'home', 'dwelling', 'household', 'family', 'menage', 'private household', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence']","['房屋', '家屋', '住宅', '房子', '一家人', '家庭', '人家', '户', '戶', '家人', '家庭成员', '家族', '居所', '住所', '住处']","['casa', 'núcleo familiar', 'familia', 'hogar', 'menaje', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso']","['家', '家屋', '住宅', '世帯', '実家', '住居', '居留', '故郷', '住所']","['집', '세대', '주거', '거류', '주택']","['hoone', 'maja', 'majapidamine', 'Majapidamine', 'sünnikodu']","['talo', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta', 'perhe', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä']","['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'huishouden', 'huisgezin', 'familie', 'huishouding', 'gezin', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte']","['घर', 'मकान', 'जन्मभूमि', 'गृह']","['casa', 'domicilio', 'abitazione', 'nucleo familiare', 'famiglia', 'dimora', 'residenza', 'magione']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['joyau', 'gemme', 'pierre précieuse', 'Gemme']","['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['самоцвет', 'драгоценный камень', 'самоцве́т', 'драгоценные камни', 'драгоце́нный ка́мень']","['gemstone', 'gem', 'stone']","['寶石', '玉石', '美玉']","['joya', 'gema', 'alhaja', 'piedra preciosa']",['宝石'],"['보석', '寶石']","['ehtekivi', 'kalliskivi', 'vääriskivi']","['jalokivi', 'korukivi']","['edelsteen', 'ruwe (half)edelsteen', 'steen']","['रत्न', 'पत्थर', 'मणि']","['gemma', 'pietra preziosa']",jewel
"['bouilloire à thé', 'bouilloire']","['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['котёл', 'чайник', 'ча́йник']","['teakettle', 'kettle', 'tea kettle', 'boiler']","['水壶', '壶', '燒水壺', '壺', '水壺']","['hervidor', 'caldera', 'calentador', 'Caldera']","['やかん', '薬缶']",['주전자'],['teekann'],"['teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['clef', 'clé', 'clé de serrage', 'clef à écrous', 'serre-écrou']","['Schlüssel', 'Schraubenschlüssel']","['кпюч', 'Замковый ключ', 'ключ', 'га́ечный клю́ч', 'клю́ч', 'разводно́й клю́ч', 'гаечный ключ']","['key', 'wrench', 'spanner']","['钥匙', '鑰匙', '扳手', '扳子']","['llave', 'clave', 'llave inglesa', 'llave de tuerca', 'llave fija']","['鍵', 'スパナ', 'レンチ']","['열쇠', '스패너']","['võti', 'toon', 'klahv', 'Võti', 'mutrivõti', 'Mutrivõti']","['avain', 'kiintoavain', 'jakoavain', 'vääntötyökalu', 'Vääntötyökalu']","['sleutel', 'toets', 'Engelse sleutel', 'steeksleutel', 'moersleutel', 'schroefsleutel', 'fietssleutel', 'moeilijk afscheid', 'verdriet', 'ruk']","['ताली', 'चाबी', 'पाना']","['chiave', 'serradadi', 'chiave piatta', 'chiave inglese']",key
['genou'],"['Knie', 'Kniegelenk']","['колено', 'коленный сустав']","['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['膝关节', '膝盖']","['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']",['膝'],['무릎'],['põlv'],"['polvi', 'polvinivel', 'articulatio genus']","['knie', 'knietje']",['घुटना'],['ginocchio'],knee
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
['nœud'],['Knoten'],['узел'],['knot'],"['繩結', '结', '节']","['nudo', 'lazo']",['結び目'],['매듭'],"['sõlm', 'Sõlm']","['solmu', 'Solmu']",['knoop'],['गांठ'],"['nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['jambe', 'membre inférieur', 'patte', 'jambes', 'membre inférieur humain', 'membre', 'extrémité']","['untere Extremität', 'Bein', 'Beine', 'menschliches Bein', 'Glied', 'Körperglied', 'Gliedmaße', 'Gliedmaßen', 'Extremitäten']","['нога', 'нога человека', 'Нога человека', 'член', 'конечности', 'коне́чность']","['leg', 'pin', 'legs', 'human leg', 'member', 'limb']","['腿', '人腿', '人類腿部', '肢', '手腳', '手脚', '翼']","['extremidad inferior', 'pata', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'miembro', 'extremidad']","['脚', '足', '肢', '手足']","['다리', '사람의 다리', '팔다리', '사지', '지', '팔']","['jalg', 'Jalg', 'jäse', 'Jäsemed', 'jäsemed']","['jalka', 'sääri', 'raaja', 'jäsen']","['been', 'benen', 'poot', 'stelt', 'menselijke been', 'onderdanen', 'onderdaan', 'lidmaat', 'ledemaat', 'lid']","['टाँग', 'पैर', 'पाया', 'पांव', 'अंग']","['zampa', 'gamba', 'gambe', 'arto inferiore umano', 'arto inferiore', 'membro', 'arto', 'membra', 'tentacolo']",leg
"['télévision', 'vidéo', 'télé', 'téloche', 'téléviseur']","['Television', 'Video', 'Fernsehen', 'Videotechnik', 'TV-Gerät', 'Fernseher', 'Fernsehapparat', 'Fernsehempfänger', 'Fernsehgerät']","['видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение', 'телевизор']","['television', 'video', 'TV', 'telecasting', 'videotape recording', 'tv', 'telly', 'idiot box', 'tv set', 'television set', 'boob tube', 'google box', 'television receiver', 'goggle box']","['電視', '片', '視頻', '影片', '电视', '视频', '電視機', '电视机']","['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'television', 'TV', 'caja idiota', 'aparato de televisión', 'caja tonta']","['テレビ', 'ビデオ', 'テレビジョン', '電視', 'テレビ受像機']","['텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이', '텔레비전 수상기']","['video', 'televisioon', 'teler', 'televiisor', 'Televiisor']","['televisio', 'video', 'TV', 'televisiointi', 'televisiovastaanotin', 'töllötin', 'telkkari', 'telkka', 'televisiolaite', 'pönttö', 'telkku', 'tv']","['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep', 'televisietoestel', 'buis', 'tv', 'televisieontvanger', 'teeveetoestel', 'beeldbuis', 'kijkdoos', 'kastje', 'televisie-ontvanger', 't.v.', 'teevee', 'treurbuis', 'kijkkast']","['दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो', 'टेलिविजन सेट']","['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV', 'televisore', 'tv', 'teleschermo']",line
"['lèvres', 'lèvre']",['Lippe'],"['губа', 'губы']","['lips', 'lip']",['嘴唇'],"['labio', 'labios']",['唇'],['입술'],"['huuled', 'Huuled']","['huuli', 'huulet']","['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['labbro', 'labbra']",lip
"['fonction', 'application', 'fonction monovaluée']","['Funktion', 'Abbildung']","['отображение', 'математическая функция', 'однозначная функция', 'функция']","['function', 'map', 'mapping', 'single-valued function', 'mathematical function']","['函数', '映射']","['función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia']","['一価関数', '関数', '写像']","['일가함수', '맵핑', '함수']",['funktsioon'],"['funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie']","['फलन', 'प्रतिचित्रण']","['funzione', 'funzione matematica', 'mappa']",map
"['événement sportif', 'sport de haut niveau', 'compétition sportive', 'sport de compétition', 'allumette', 'match', 'partie']","['Sportveranstaltung', 'Sportwettbewerb', 'Leistungssport', 'Zündholz', 'Streichholz', 'Hölzchen']","['спорт высших достижений', 'спортивное соревнование', 'спортивное состязание', 'спичка', 'спи́чка']","['sporting event', 'sports competition', 'competitive sport', 'high-performance sport', 'match', 'friction match', 'lucifer', 'game']","['竞技体育', '競技體育', '体育竞赛', '火柴', '比赛', '赛']","['evento deportivo', 'competición deportiva', 'deporte competitivo', 'fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo', 'partido', 'encuentro', 'juego']","['マッチ', 'スポーツの試合', '競技スポーツ', 'スポーツ競技大会', '燐寸', '火柴']","['경기 운동', '운동 경기', '운동 대회', '성냥']","['spordivõistlus', 'Tippsport', 'tuletikk', 'Tuletikk', 'tikk']","['urheilukilpailu', 'urheilutapahtuma', 'kilpaurheilu', 'tulitikku', 'rikkitulitikku', 'ottelu', 'peli']","['sportcompetitie', 'competitiesport', 'sportevenement', 'wedstrijd', 'zwavelstokje', 'lucifer', 'partij', 'spel']","['मैच', 'माचिस']","['evento sportivo', 'sport agonistico', 'competizione sportiva', 'fiammifero', 'zolfanello', 'match', 'gara', 'incontro', 'partita', 'combattimento', 'gioco', 'giocata']",match
['singe'],['Affe'],"['обезьяна', 'обезьяны']",['monkey'],"['猴子', '猴']","['mono', 'mico', 'simio']","['猿', 'サル']",['원숭이'],"['ahv', 'Ahv']","['apina', 'apinat']","['aap', 'apen']",['बंदर'],"['scimmia', 'quadrumane']",monkey
['mois'],"['Monat', 'Mond']","['месяц', 'ме́сяц']","['month', 'months', 'calendar month']",['月份'],"['mes', 'mes de calendario']","['月', '月間']","['개월', '달', '월', '월간']",['kuu'],"['kuukausi', 'kuu', 'kalenterikuukausi']","['maand', 'kalendermaand', 'maanden']","['मास', 'महीना', 'माह']","['mese', 'mese civile']",moon
"['cavité buccale', 'bouche', 'cavité orale', 'gueule', 'vestibule de la bouche']","['Schnauze', 'Mundhöhle', 'Maul', 'Mund']","['рот', 'уста́', 'ротова́я по́лость', 'пасть', 'преддверие рта']","['mouth', 'oral cavity', 'oral fissure', 'rima oris', 'buccal cavity', 'vestibule of mouth']","['嘴子', '口腔', '嘴', '嘴巴']","['cavidad oral', 'boca', 'cavidad bucal', 'desembocadura', 'rima oris', 'nariz']","['口', '口腔前庭']",['입'],"['suu', 'Suu']","['suu', 'suuontelo', 'kita', 'suuaukko']","['mond', 'bek', 'muil', 'riviermond', 'monding', 'reukorgaan', 'snufferd', 'snotkoker', 'neus']","['मुख', 'मुँह']","['cavità orale', 'bocca', 'cavo orale']",mouth
['muscle'],['Muskel'],"['мышцы', 'му́скул', 'мы́шца', 'мышца']","['musculus', 'muscle', 'muscular tissue']",['肌肉'],"['músculo', 'tejido muscular']","['筋肉', '筋']",['근육'],"['lihas', 'Lihas']","['lihas', 'lihaskudos']","['spier', 'spierweefsel']",['पेशी'],['muscolo'],muscle
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']","['kynsi', 'Kynsi']","['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['cou', 'nuque', 'tête']","['Hals', 'Nacken', 'Genick', 'Haupt', 'Kopf']","['шея', 'вы́я', 'ше́я', 'голова', 'глава́', 'башка́', 'голова́']","['neck', 'cervix', 'Cervix', 'head', 'caput']","['頸項', '颈项', '颈', '脖子', '頸', '颈部', '頸部', '脑袋', '头部', '頭子', '頭部', '头子', '頭', '腦袋', '头', '头脑', '頭腦']","['cuello', 'pescuezo', 'nuca', 'cerviz', 'mente', 'cabeza', 'marote', 'melón', 'testa', 'sesera', 'coco', 'sabiola', 'tarro', 'maceta', 'chola', 'punta']","['首', '頭', '頭部']","['목', '머리']","['kael', 'kaelus', 'pea']","['kaula', 'pää', 'lanttu', 'kallo']","['hals', 'nek', 'flessenhals', 'kop', 'hoofd', 'baas', 'bazin', 'leider', 'op uw plaatsen, klaar, af!']","['गर्दन', 'गरदन', 'कंठ', 'सिर', 'सर']","['collo', 'cervice', 'testa', 'capo', 'capoccia', 'zucca', 'chiorba', 'cranio']",neck
"['système nerveux', 'nerf']","['Nervensystem', 'Nerv']","['нервная система', 'не́рвная систе́ма', 'нерв']","['nervous system', 'systema nervosum', 'nerve', 'nervus']","['神经系统', '神經系統', '神经']","['sistema nervioso', 'systema nervosum', 'nervio', 'nervus']","['神経', '神経系']","['신경계', '신경계통', '신경']","['närvisüsteem', 'närv']","['hermojärjestelmä', 'hermosto', 'systema nervosum', 'hermo']","['zenuwstelsel', 'zenuwgestel', 'zenuw']","['तन्त्रिका तन्त्र', 'तंत्रिका']","['sistema nervoso', 'nervatura', 'nervo', 'nerbo']",nerve
