fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['neige', 'couche de neige', 'chute de neige', 'yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","['Schneedecke', 'Schneefall', 'Schnee', 'Augapfel', 'Auge', 'Augen']","['снегопад', 'снег', 'глаз', 'глазное яблоко', 'око']","['snow cover', 'snow', 'snowfall', 'snow mantle', 'eye', 'eyes', 'eyeball', 'eye ball', 'optic', 'oculus']","['雪', '下雪', '降雪', '眼睛', '眼', '目', '睛球', '睛']","['nevada', 'capa de nieve', 'nieve', 'nevar', 'ojos', 'ojo', 'globo ocular', 'oculus']","['雪', '降雪', 'ゆき', '目', '眼球', '眼']",['눈'],"['lumi', 'silm', 'silmamuna']","['lumi', 'lumisade', 'silmämuna', 'silmä', 'näkö-', 'näkö']","['sneeuw', 'sneeuwlaag', 'sneeuwval', 'sneeuwwit', 'sneeuwen', 'oogbol', 'ogen', 'oogappel', 'oog', 'kijker', 'kijkers']","['हिम', 'हिमपात', 'बर्फ़', 'आँख', 'आंख']","['nevicata', 'caduta di neve', 'neve', 'bulbo oculare', 'occhio', 'occhi']",eye
"['face', 'figure', 'visage']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия']","['face', 'human face']","['臉', '脸', '面', '面孔', '人类的脸', '颜']","['rostro', 'cara', 'jeta', 'faz', 'rostro humano']","['顔', '面']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet']","['चेहरा', 'मुखड़ा', 'मुख']","['viso', 'faccia', 'volto']",face
"['ferme', 'exploitation agricole', 'domaine']","['Bauernhof', 'Farm']","['ферма', 'хозя́йство', 'фе́рма']",['farm'],"['农场', '農場']","['granja', 'fundo', 'explotación agrícola', 'finca', 'caserío', 'cortijo', 'heredad', 'estancia', 'hacienda', 'masía']",['農場'],['농장'],"['talu', 'farm']","['maatila', 'tila', 'farmi']","['boerenbedrijf', 'boerderij', 'hoeve', 'hofstede', 'boerenhofstede', 'landbouwbedrijf', 'boerenhofstee', 'hofstee']","['फ़ार्म', 'खेत']","['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']",farm
"['plumage', 'barbule', 'plume', 'plumée', 'pennage']","['Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder']","['перо', 'оперение', 'Оперение', 'опере́ние']","['plume', 'feathers', 'feather', 'plumage', 'barbule']","['羽毛', '鸟类羽毛', '羽', '换羽']","['pluma', 'plumaje', 'barbillas', 'bárbulas']","['羽根', '羽毛']","['깃', '깃털']","['sulg', 'sulestik', 'Sulestik']","['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['पंख', 'पर']","['barbula', 'piumaggio', 'piuma', 'penna', 'piume']",feather
"['doigt', 'dactyle', 'orteil', 'pouce']","['Digitus', 'Zeh', 'Finger', 'Daumen', 'Fingerchen']","['палец', 'па́лец', 'перст', 'большой палец', 'большо́й па́лец', 'палец руки', 'палец кисти']","['dactyl', 'digit', 'thumb', 'pollex', 'finger']","['腳趾', '指', '手指', '脚趾', '手指腳趾', '拇指', '大拇指', '大指', '大拇哥', '指头', '指頭', '手指头', '手指頭']","['dedo', 'dígito', 'pulgar', 'dedo pulgar', 'pollex', 'dedo gordo', 'dedos de la mano', 'dedo de la mano']","['指', '指趾', '親指']","['손가락', '손발가락', '발가락', '엄지', '엄지손가락']","['sõrmed ja varbad', 'pöial', 'sõrm', 'näpp', 'sõrmed']","['varvas', 'sormi', 'peukalo', 'pollex', 'näppi']","['digit', 'Digit', 'vinger', 'teen', 'cijfer', 'duim']","['उंगली', 'अंगूठा', 'अंगुष्ठ', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि']","['dito', 'digito', 'dito grosso', 'pollice', 'indice', 'dito della mano', 'dita']",finger
"['poisson', 'Pisces']","['Fisch', 'Fische', 'Pisces']","['рыбы', 'ры́ба', 'рыба', 'Pisces']","['fish', 'Pisces']","['魚', '魚兒', '鱼', '鱼儿', '鱼类', 'Pisces']","['pescado', 'pez', 'Pisces', 'pisces', 'peces', 'piscis']","['魚類', '魚', 'Pisces']","['물고기', '어류', '고기', '생선', 'Pisces']","['kala', 'kalad', 'Pisces']","['kala', 'kalat', 'Pisces']","['vissen', 'vis', 'Pisces']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य', 'Pisces']","['pesce', 'Pisces']",fish
"['drapeau', 'unité', 'unité de mesure', 'phase', 'étape', 'période', 'période géologique', 'Court terme', 'court terme', 'âge', 'époque', 'ère']","['Flagge', 'Einheit', 'Maßeinheit', 'Epoche', 'Zeitalter', 'Ära', 'System', 'Periode', 'Phase', 'Laufzeit', 'kurzfristig']","['знамя', 'вымпел', 'флаг', 'единица', 'единица измерения', 'Единицы физических величин', 'едини́ца', 'период', 'геологический период', 'фа́за']","['flag', 'unit', 'unit of measurement', 'stage', 'phase', 'era', 'epoch', 'period', 'geological period', 'term', 'Term', 'short term', 'historic period', 'age']","['旗', '旗帜', '旗幟', '旗子', '单位', '计量单位', '單位', '阶段', '时期', '纪', '时代', '地质时代', '階段', '期限', '時代', '期', '历史时代']","['bandera', 'pabellón', 'unidad', 'unidad de medida', 'etapa', 'período', 'estadio', 'fase', 'época', 'era', 'periodo', 'período geológico', 'término', 'plazo', 'periodo histórico', 'período histórico']","['旗', '単位', '物理単位', '時代', '紀', '段階', '期間']","['기', '단위', '측정 단위', '기간', '단계']","['lipp', 'mõõtühik', 'ühik', 'ajastu', 'faas']","['lippu', 'yksikkö', 'mittayksikkö', 'vaihe', 'kausi', 'jakso', 'geologinen kausi', 'aika', 'ajanjakso', 'historian jakso']","['vaan', 'vlag', 'eenheid', 'natuurkundige eenheid', 'maateenheid', 'maat', 'stadium', 'fase', 'trap', 'ontwikkelingsstadium', 'podium', 'tijdperk', 'periode', 'looptijd', 'Looptijd', 'blok', 'trimester', 'term', 'voet', 'era', 'tijdvak']","['ध्वज', 'मापन के मात्रक', 'भूवैज्ञानिक कल्प', 'चरण']","['bandiera', 'insegna', 'unità', 'unità di misura', ""unita' di misura"", ""unita'-di-misura"", 'fase', 'stadio', 'punto', 'periodo', 'sessione', 'era', 'epoca', 'anno', 'giorno', 'età', 'periodo storico']",flag
"['vallée', 'val', 'ravin']","['Tal', 'Senke', 'Schlucht', 'Klamm', 'Tobel']","['долина', 'Долина', 'доли́на', 'ложби́на', 'ущелье', 'буера́к', 'байра́к', 'промо́ина', 'уще́лье', 'лощи́на', 'яр', 'овра́г']","['valley', 'dale', 'vale', 'ravine']","['溪谷', '山谷', '谷地', '溝谷', '山溝', '山沟', '沟壑']","['dolina', 'valle', 'val', 'barranco', 'cañada', 'quebrada', 'torrente']","['谷', '峡谷']","['골짜기', '계곡', '협곡', '산골짜기']","['org', 'kuristik']","['laakso', 'rotko', 'kuilu']","['dal', 'vallei', 'ravijn', 'kloofdal', 'kloof']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca', 'burrone', 'gravina', 'canalone', 'forra', 'gola', 'calanco', 'gorgia', 'vallone', 'stretta', 'canyon', ""can'on""]",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '蠅', '雙翅目', '双翅目', '苍蝇']","['mosca', 'mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera', 'Mosca']",fly
"['chapeau de feutre', 'Trilby', 'chapeau mou', 'Borsalino', 'borsalino', 'fédora', 'feutre', 'homburg', 'Homburg', 'Stetson', 'pied']","['Filzhut', 'Homburg', 'Fedora', 'Fedorahut', 'Fuß', 'Pes']","['хомбург', 'Хомбург', 'федора', 'трильби', 'Федора', 'трилби', 'фе́тровая шля́па', 'стопа']","['trilby', 'fedora', 'Stetson', 'felt hat', 'homburg', 'Borsalino', 'homburg hat', 'human foot', 'foot', 'pes', 'Pes', 'Foot']","['特里比帽', '費多拉帽', '紳士帽', '軟呢帽', '呢帽之一种', '一种软呢帽', '特里碧帽', '腳', '脚', '脚部', '足']","['sombrero de fieltro', 'Trilby', 'fedora', 'borsalino', 'Homburg', 'gacho', 'Fedora', 'homburg', 'fieltro', 'pie', 'pes', 'pata']","['トリルビー', 'ホンブルグ・ハット', '中折れ帽', 'ペス', '足']","['발', '중절모자']","['kaapkübar', 'Kaapkübar', 'Labajalg']","['huopahattu', 'Fedora-hattu', 'fedora-hattu', 'stetson', 'edenhattu', 'jalkaterä', 'jalka']","['vilthoed', 'deukhoed', 'Homburg', 'borsalino', 'gleufhoed', 'Stetson', 'voet', 'voeten', 'poot', 'pootje']","['फ़ेडोरा', 'पैर']","['cappello di feltro', 'Trilby', 'borsalino', 'Borsalino', 'Lobbia', 'trilby', 'lobbia', 'feltro', 'piede']",foot
"['porc', 'viande de porc', 'cochon', 'fourchette']","['Schweinefleisch', 'Schwein', 'Schweinernes', 'Schweiners', 'Gabel', 'Pommesgabel']","['свинина', 'свини́на', 'вилка']","['pork', 'porc', 'pork meat', 'fork']","['猪肉', '豬肉', '叉子', '餐叉', '叉']","['cerdo', 'carne de cerdo', 'puerco', 'porc', 'tenedor']","['豚肉', 'ポーク', 'フォーク']","['포크', '돼지고기']","['sealiha', 'kahvel', 'Kahvel']","['sianliha', 'sika', 'possu', 'porsas', 'haarukka']","['varkensvlees', 'vork', 'splitsing']","['सुअर का मांस', 'सूअर का मांस', 'सुअर का गोश्त', 'सुअर', 'काँटा', 'कांटा']","['porco', 'maiale', 'suino', 'carne di maiale', 'carne suina', 'forchetta']",fork
"['cheptel sur pied', ""animal d'élevage"", 'cheptel vif', 'bétail', 'cheptel']","['Viehbestand', 'Vieh', 'Hoftier', 'Nutztier', 'Nutztiere', 'Nutzvieh']","['домашний скот', 'поголо́вье скота́', 'сельскохозяйственные животные', 'поголо́вье', 'скот', 'скоти́на']","['livestock', 'farm animal', 'stock']","['家畜', '牲畜']","['animal del campo', 'ganado']",['家畜'],"['가금', '가축']","['kariloomad', 'põllumajandusloomad', 'kari', 'põllumajandusloom', 'elusloom']","['karja', 'kotieläin']","['vee', 'levende have', 'landbouwhuisdier', 'veestapel', 'stal']",['पशुधन'],"['animale di fattoria', 'bestiame', 'armento']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
['jardin'],['Garten'],['сад'],['garden'],"['花園', '花园', '庭園', '園林', '种植园']",['jardín'],"['庭', '庭園']",['정원'],['aed'],"['puutarha', 'kasvimaa']","['tuin', 'hof']",['बाग'],['giardino'],garden
"['femme', 'nana', 'gonzesse', 'meuf', 'fille', 'jeune femme', 'jeune fille', 'épouse', 'mariée', 'femelle']","['Frau', 'Weib', 'Frauenzimmer', 'Weibsperson', 'Dame', 'Mädchen', 'Fräulein', 'Ehepartnerin', 'Ehegattin', 'Ehefrau', 'Gemahlin', 'Ehegesponst', 'Ehegespons', 'Gattin', 'Eheweib', 'weibliches Geschlecht', 'Weibchen', 'weiblicher Mensch']","['женщина', 'девочка', 'де́вушка', 'жена', 'же́нщина', 'са́мка', 'самка']","['woman', 'female', 'adult female', 'girl', 'young woman', 'miss', 'fille', 'missy', 'young lady', 'wife', 'spouse', 'married woman', 'female organism', 'female human']","['女性', '女人', '妇女', '女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '太太', '老婆', '妻子', '家室', '爱人', '女性人类', '雌性', '陰性', '阴性']","['mujer', 'hembra adulta', 'chica', 'joven', 'jovencita', 'muchacha', 'niña', 'señorito', 'chico', 'fille', 'señorita', 'mujercita', 'cónyuge', 'esposa', 'marido', 'esposo', 'señora', 'mujer casada', 'hembra', 'ser humano femenino']","['女', '女性', '少女', '女の子', '妻', '雌', '女性の人間']","['여자', '여성', '계집', '소녀', '녀자', '부인', '아내', '암컷', '여인']","['naine', 'tüdruk', 'plika', 'abielunaine', 'Abielunaine', 'emane', 'naissugu', 'naissoost inimene']","['nainen', 'aikuinen nainen', 'tyttö', 'neiti', 'nuori nainen', 'aviovaimo', 'vaimo', 'naimisissa oleva nainen', 'naaras']","['dame', 'mevrouw', 'vrouw', 'juffrouw', 'tante', 'meisje', 'griet', 'meiske', 'meid', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'echtgenote', 'gemalin', 'vrouwelijk', 'vrouwelijk organisme', 'vrouwelijk mens', 'zij']","['स्त्री', 'औरत', 'महिला', 'लड़की', 'पत्नी', 'दुखतर', 'मादा']","['donna', 'signora', 'ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'moglie', 'sposa', 'maritata', 'femmina', 'umano femmina']",girl
"['armure', 'gant']","['Rüstung', 'Panzerung', 'Bewehrung', 'Harnische', 'Armierung', 'Handschuh']","['доспехи', 'доспе́хи', 'личная броня', 'броня́', 'ла́ты', 'перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']","['armour', 'body armour', 'armor', 'cataphract', 'body armor', 'suit of armour', 'coat of mail', 'suit of armor', 'glove']","['盔甲', '鎧甲', '铠甲', '身體盔甲', '铁甲', '鐵甲', '身体装甲', '防弹衣', '手套']","['armadura', 'blindaje', 'panoplia', 'guante']","['鎧', '甲冑', '装甲', '手袋']","['장갑', '갑옷', '갑주']","['soomus', 'sõrmik', 'Kindad', 'kindad']","['haarniska', 'panssari', 'panssariliivit', 'panssaripaita', 'hansikas', 'sormikas', 'hanska', 'käsine']","['wapenrusting', 'harnas', 'krijgsuitrusting', 'pantser', 'kuras', 'handschoen', 'want']","['कवच', 'दस्ताना', 'दस्ताने']","['armatura', 'guanto']",glove
"['chlore', 'chèvre']","['Chlor', 'Hausziege', 'Ziege']","['хлор', 'коза', 'коза домашняя', 'домашняя коза']","['chlorine', 'Cl', 'goat', 'domestic goat', 'caprine animal']","['氯', '山羊', '家山羊', '羊']","['cloro', 'cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['塩素', 'ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kloor', 'kits', 'kodukits', 'Capra aegagrus hircus']","['kloori', 'Cl', 'vuohi', 'vuohieläin']","['chloor', 'geit', 'Capra aegagrus hircus']","['नीरजी', 'क्लोरीन', 'बकरी', 'Capra aegagrus hircus']","['cloro', 'capra', 'capra domestica', 'Capra hircus']",goat
"['artillerie', 'arme à feu', 'arme de projectile', 'pistolet', 'fusil', 'Fusil pour enfants', 'fusil pour enfants', 'somme', 'total', 'nombre', 'quantité', 'montant']","['Artillerie', 'Schusswaffe', 'Feuerwaffe', 'Gewehr', 'Karabiner', 'Summe', 'Gesamtsumme', 'Gesamtbetrag']","['артиллерия', 'метательное оружие', 'стреляющее оружие', 'огнестрельное оружие', 'винтовка', 'караби́н', 'ружьё', 'винто́вка', 'су́мма', 'ито́г']","['ordnance', 'heavy weapon', 'artillery', 'gun', 'firearm', 'fire arm', 'projectile weapon', 'rifle', 'Youth rifle', 'Budé', 'amount', 'sum', 'total']","['大砲', '火炮', '大炮', '槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮', '步枪', '来福枪', '來福槍', '來復槍', '来复枪', '步槍', '总和', '总数', '總和', '总计', '總數', '總計']","['artillería', 'arma', 'heavy weapon', 'arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'pistola', 'fusil', 'rifle', 'suma', 'total', 'montante', 'adición', 'monta', 'cantidad', 'monto']","['大砲', '銃', '火器', 'ライフル', 'ユース・ライフル', '小銃', 'ライフル銃', '合計', '和', '総計', '総額']","['총', '대포', '화기', '소총', '라이플 총', '라이플', '총화', '합계']","['Suurtükivägi', 'suurtükivägi', 'tulirelv', 'Vintpüss', 'vintpüss']","['tykistö', 'tykki', 'tykit', 'ampuma-ase', 'tuliase', 'pistooli', 'pyssy', 'kivääri', 'summa', 'kokonaismäärä', 'yhteismäärä', 'määrä']","['artillerie', 'schiettuig', 'geschut', 'geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk', 'karabijn', 'schietijzer', 'schietgeweer', 'proppenschieter', 'spuit', 'proppeschieter', 'som', 'aantal', 'totaal']","['तोपख़ाना', 'अग्निशस्त्र', 'राईफ़ल', 'राइफ़ल', 'राइफल']","['artiglieria', 'artiglieria pesante', 'arma da fuoco', 'arma balistica', 'pistola', 'fucile', 'Youth rifle', 'schioppo', 'somma', 'totale', 'sooma']",gun
"['barbe', 'charmeuses', 'moustache', 'bacchante', 'chevelure', 'pelage', 'cheveux', 'poil', 'plumage', 'barbule', 'plume', 'plumée', 'pennage', 'cheveu', 'tif']","['Bart', 'Schnäuzer', 'Oberlippenbart', 'Vollbart', 'Schnorres', 'Moustache', 'Schnauzbart', 'Schnurrbart', 'Barthaar', 'Haar', 'Strahlen', 'Feder', 'Gefieder', 'Federschmuck', 'Federkleid', 'Vogelgefieder', 'Schnauzer', 'Haupthaar', 'Kopfhaar']","['усы', 'борода', 'брада́', 'борода́', 'волосы', 'во́лос', 'волоси́нка', 'волоси́на', 'перо', 'оперение', 'Оперение', 'опере́ние', 'усы́', 'ус']","['full beard', 'moustache', 'mustache', 'beard', 'whisker', 'neckbeard', 'whiskers', 'face fungus', 'hair', 'plume', 'feathers', 'feather', 'plumage', 'barbule', 'pilus']","['胡子', '鬍子', '胡须', '鬍鬚', '发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发', '羽毛', '鸟类羽毛', '羽', '换羽', '八字鬍', '髭', '八字胡']","['barba', 'barba cerrada', 'bigote', 'vibrisas', 'cabello', 'pelo', 'pluma', 'plumaje', 'barbillas', 'bárbulas', 'mostacho']","['口ひげ', '髭', '口髭', '鬚', '顎鬚', '顎髭', '毛', '羽根', '羽毛', '髪の毛 (かみのけ', '髪']","['털', '콧수염', '수염', '턱수염', '머리', '깃', '깃털', '머리카락', '머리칼']","['vurrud', 'habe', 'karv', 'karvad', 'sulg', 'sulestik', 'Sulestik', 'vuntsid', 'juuksed']","['viikset', 'parta', 'poskiparta', 'karvoitus', 'karva', 'hius', 'jouhi', 'höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka', 'viiksi-', 'ihokarva']","['snor', 'baard', 'snorrebaard', 'snorrenbaard', 'baardhaar', 'snorbaard', 'gezichtshaar', 'knevel', 'haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik', 'pluim', 'veer', 'pluimage', 'gevederte', 'verenkleed', 'al gezien al gedaan', 'veder']","['मूछ', 'दाढ़ी', 'मूँछ', 'मूँछे', 'दाढी', 'बाल', 'पंख', 'पर', 'मूंछ', 'श्मश्रु']","['baffo', 'barba', 'baffi', 'pelo', 'peluria', 'capello', 'barbula', 'piumaggio', 'piuma', 'penna', 'piume', 'mostaccio']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['thorn', 'Þ', 'þ', 'prix', 'main', 'patte', 'doigt', 'possession', 'Droit de propriété', 'petite-fille', 'petit-fils', 'petit-enfant', 'paume', 'paume de la main', 'aide', 'assistance', 'secours']","['Þ', 'Preis', 'Hand', 'Fingerchen', 'Finger', 'Besitz', 'Enkelkind', 'Kindeskind', 'Enkeltochter', 'Enkelin', 'Enkelsohn', 'Enkel', 'Handteller', 'Handfläche', 'Beistand', 'Hilfe']","['торн', 'Торн', 'цена', 'розничная цена', 'цена́', 'сто́имость', 'рука', 'кисть', 'палец', 'па́лец', 'палец руки', 'перст', 'палец кисти', 'владение', 'Право собственности', 'внук', 'внучка', 'внук или внучка', 'ладонь', 'до́лонь', 'ладо́нь', 'длань', 'помощь', 'подде́ржка', 'по́мощь', 'соде́йствие']","['thorn', 'þorn', 'Þ', 'price', 'retail price', 'retail', 'cost', 'terms', 'damage', 'hand', 'manus', 'mitt', 'paw', 'Manus', 'finger', 'possession', 'ownership', 'possessory right', 'grandchild', 'granddaughter', 'grandson', 'palm', 'thenar', 'assistance', 'ministration', 'help', 'relief', 'aid', 'succor', 'succour', 'assist']","['Þ', '零售價', '价格', '價格', '價錢', '零售价', '价钱', '價', '价', '价款', '手', '前足', '前肢骨', '手指', '指头', '指頭', '手指头', '手指頭', '占有', '佔有', '财产', '所有物', '所有权', '孙', '手掌', '帮助', '帮', '幫助', '幫', '援助', '帮忙']","['thorn', 'Þ', 'precio', 'canon', 'precio unitario', 'importe', 'daño', 'condiciones', 'mano', 'palma', 'zarpa', 'manus', 'pata', 'dedo', 'dedos de la mano', 'dedo de la mano', 'posesión', 'propiedad', 'tenencia', 'nieta', 'nieto', 'nieto o nieta', 'palma de la mano', 'asistencia', 'ayuda', 'auxilio', 'socorro']","['Þ', '値段', '価格', '代金', '小売価格', '手', 'マヌス', '指', '占有', '占有権', '孫', '手のひら', 'palmo', '掌', '手伝い', '助け', 'ヘルプ', '手助け', '援助']","['손', 'Þ', '값', '賈格', '가격', '손가락', '점유권', '손주', '손바닥', '도움', '원조', '지원']","['hind', 'labakäsi', 'sõrm', 'näpp', 'sõrmed', 'valdamine', 'omandus', 'tütretütar', 'tütrepoeg', 'pojapoeg', 'pojatütar', 'lapselaps', 'kämmal', 'abi']","['thorn', 'Þ', 'hinta', 'vähittäismyyntihinta', 'vähittäishinta', 'korvaus', 'käsi', 'jalka', 'käpälä', 'manus', 'sormi', 'näppi', 'omistaminen', 'Hallinta', 'hallinta', 'omistus', 'pojanpoika', 'pojantytär', 'tyttärenpoika', 'tyttärentytär', 'lapsenlapsi', 'kämmen', 'päkiä', 'apu', 'ohje', 'avustaminen', 'tuki', 'apuväline', 'avustus', 'myötävaikutus', 'auttaminen']","['Þ', 'þ', 'prijs', 'klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'vinger', 'bezit', 'kleinkind', 'kleinzoon', 'kleindochter', 'handpalm', 'palm', 'assistentie', 'hulp', 'bijstand', 'steun', 'hulpbetoon', 'hulpverlening', 'assistent', 'medewerking']","['दाम', 'क़ीमत', 'मूल्य', 'कीमत', 'हाथ', 'उंगली', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि', 'क़ब्ज़ा', 'हथेली', 'मदद', 'इमदाद', 'उपकार', 'सहायता']","['þ', 'Þ', 'prezzo', 'mano', 'dito', 'dito della mano', 'dita', 'possesso', 'possedimento', 'possessione', 'nipote', 'nipote abiatico', 'abiatico', 'palmo', 'palmo della mano', 'palma', 'assistenza', 'aiuto', 'ausilio', 'sussidio', 'manforte', 'man forte', 'cura']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung']","['Нус', 'ра́зум', 'психика', 'ум']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro']","['心', 'ヌース', '念頭', 'プシュケー']","['누스', '프시케', '마음']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede']",['मन'],"['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia']",head
