fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['volaille', 'Galloanserae']","['Geflügel', 'Galloanserae']","['птицеводство', 'пернатая дичь', 'домашняя птица', 'Galloanserae', 'Galloanseres']","['poultry', 'fowl', 'domestic fowl', 'Galloanserae']","['家禽', '雞雁小綱']","['ave de corral', 'Galloanserae', 'ave']","['家禽', 'キジカモ類']","['가금', '닭기러기류', '집새']","['sulgloomad', 'kodulinnud', 'kodulind', 'Galloanserae']","['siipikarja', 'riistalintu', 'Galloanserae']","['gevogelte', 'pluimvee', 'Galloanserae', 'hoen', 'huishen', 'hoentje', 'hen', 'kip']","['कुक्कुट', 'पोल्ट्री']","['pollame', 'volatile', 'Galloanserae']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
['jardin'],['Garten'],['сад'],['garden'],"['花園', '花园', '庭園', '園林', '种植园']",['jardín'],"['庭', '庭園']",['정원'],['aed'],"['puutarha', 'kasvimaa']","['tuin', 'hof']",['बाग'],['giardino'],garden
"['fille', 'femme', 'jeune femme', 'jeune fille', 'nana', 'meuf', 'gonzesse', 'femelle', 'petite copine', 'petite amie', 'copine']","['Mädchen', 'Fräulein', 'Frau', 'Weib', 'Weibsperson', 'Dame', 'Frauenzimmer', 'weibliches Geschlecht', 'Weibchen', 'weiblicher Mensch', 'Tochter', 'Freundin']","['девочка', 'де́вушка', 'женщина', 'же́нщина', 'са́мка', 'самка', 'дочь', 'дщерь', 'до́чка', 'Гёрлфренд', 'гёрлфренд']","['girl', 'young woman', 'miss', 'fille', 'missy', 'young lady', 'female', 'woman', 'female organism', 'female human', 'daughter', 'gf', 'girlfriend', 'lady friend']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '女性', '女人', '女性人类', '雌性', '陰性', '阴性', '閨女', '闺女', '女朋友', '对象']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita', 'hembra', 'ser humano femenino', 'hija', 'hijo', 'novia', 'pareja', 'compañera', 'prometida', 'compañera sentimental']","['少女', '女の子', '女', '女性', '雌', '女性の人間', '娘', 'お嬢さん', 'ガールフレンド']","['여자', '소녀', '녀자', '계집', '여성', '암컷', '여인', '딸', '따님', '걸프렌드', '여자친구']","['tüdruk', 'plika', 'naine', 'emane', 'naissugu', 'naissoost inimene', 'tütar']","['tyttö', 'neiti', 'nuori nainen', 'nainen', 'naaras', 'tytär', 'tyttökaveri', 'tyttöystävä', 'naisystävä']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'dame', 'mevrouw', 'juffrouw', 'vrouwelijk', 'vrouwelijk organisme', 'vrouwelijk mens', 'zij', 'dochter', 'dochterlief', 'vriendin', 'vriendinnetje', 'grietje']","['लड़की', 'औरत', 'महिला', 'स्त्री', 'दुखतर', 'मादा', 'बेटी', 'पुत्री', 'दुख़्तर', 'गर्लफ्रेंड', 'गर्लफ़्रेंड', 'प्रेमिका']","['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'donna', 'femmina', 'umano femmina', 'figlia', 'figliola', 'bambina', 'fidanzata', 'innamorata', 'bella']",girl
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet']","['Schusswaffe', 'Feuerwaffe']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие']","['gun', 'firearm', 'fire arm', 'projectile weapon']","['槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola']","['銃', '火器']","['총', '화기']",['tulirelv'],"['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk']",['अग्निशस्त्र'],"['arma da fuoco', 'arma balistica', 'pistola']",gun
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']",['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte']",['Hand'],"['рука', 'кисть']","['hand', 'manus', 'mitt', 'paw', 'Manus']","['手', '前足', '前肢骨']","['mano', 'palma', 'zarpa', 'manus', 'pata']","['手', 'マヌス']",['손'],['labakäsi'],"['käsi', 'jalka', 'käpälä', 'manus']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken']",['हाथ'],['mano'],hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête']","['Verstand', 'Psyche', 'Geist', 'Wahrnehmung']","['Нус', 'ра́зум', 'психика', 'ум']","['head', 'brain', 'mind', 'psyche']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵']","['mente', 'psique', 'Mente', 'cabeza', 'cerebro']","['心', 'ヌース', '念頭', 'プシュケー']","['누스', '프시케', '마음']","['psüühika', 'Psüühika', 'vaim', 'Vaim']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'järki', 'älli']","['brein', 'verstand', 'psyche', 'geest', 'denkvermogen', 'rede']",['मन'],"['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'testa', 'psicologia']",head
"['circulation sanguine', 'circulation du sang', 'système cardiovasculaire', 'système circulatoire', 'appareil cardiovasculaire', 'Circulation sanguine', 'cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herzkreislaufsystem', 'Blutstrom', 'Blutkreislauf', 'Blutbahn', 'Kreislaufsystem', 'Herz', 'Philia', 'Affektion', 'Zuneigung']","['кровоток', 'сердечно-сосудистая система', 'циркуляторная система', 'сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['cardiovascular system', 'bloodstream', 'blood circulation', 'circulatory system', 'heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'eye', 'center', 'centre', 'middle']","['循环系统', '心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '中间', '中心', '中心点', '中央']","['corriente sanguíne', 'sistema cardiovascular', 'aparato circulatorio', 'circulacíon de la sangre', 'sistema circulatorio', 'corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño', 'centro', 'ojo', 'medio']","['循環器系', '循環器', '心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['순환계통', '순환계', '심장', '애착', '햅틱', '필리아']","['vereringe', 'kardiovaskulaarsüsteem', 'südame-veresoonkond', 'süda', 'Afektsioon']","['sydän', 'verenkiertojärjestelmä', 'sydän ja verisuonet', 'verenkierto', 'verenkiertoelimet', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'keskus', 'silmä', 'keskipiste']","['bloedvatenstelsel', 'hart en bloedvaten', 'bloedsomloop', 'bloedbaan', 'hart en vaatstelsel', 'cardiovasculair systeem', 'hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['परिसंचरण तंत्र', 'हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['flusso sanguigno', 'sistema cardiovascolare', 'circolo ematico', 'apparato circolatorio', 'cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'centro', 'mezzo']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']","['больница', 'Больница']","['clinic', 'hospital', 'infirmary']","['病院', '医院', '醫院', '医务室']","['hospital', 'clínica', 'enfermería', 'hospitales']",['病院'],"['병원', '病院']",['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['domicile', 'maison']",['Haus'],"['дом', 'жилище']","['house', 'home', 'dwelling']","['房屋', '家屋', '住宅', '家', '房子']",['casa'],"['家', '家屋', '住宅']",['집'],"['hoone', 'maja']",['talo'],"['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje']","['घर', 'मकान']","['casa', 'domicilio', 'abitazione']",house
"['ile', 'île', 'jambe', 'jambes', 'membre inférieur humain']","['Insel', 'Eiland', 'Bein', 'Beine', 'menschliches Bein']","['остров', 'нога', 'нога человека', 'Нога человека']","['isle', 'island', 'pin', 'leg', 'legs', 'human leg']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌', '腿', '人腿', '人類腿部']","['isla', 'islas', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['島', '脚', '足']","['섬', '다리', '사람의 다리']",['saar'],"['saari', 'saareke', 'jalka', 'sääri']","['eiland', 'enclave', 'benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']","['द्वीप', 'पाया', 'पैर', 'पांव']","['isola', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",island
"['joyau', 'gemme', 'pierre précieuse', 'Gemme']","['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['самоцвет', 'драгоценный камень', 'самоцве́т', 'драгоценные камни', 'драгоце́нный ка́мень']","['gemstone', 'gem', 'stone']","['宝石', '寶石', '玉石', '美玉']","['joya', 'gema', 'alhaja', 'piedra preciosa']",['宝石'],"['보석', '寶石']","['ehtekivi', 'kalliskivi', 'vääriskivi']","['jalokivi', 'korukivi']","['edelsteen', 'ruwe (half)edelsteen', 'steen']","['रत्न', 'पत्थर', 'मणि']","['gemma', 'pietra preziosa']",jewel
"['théière', 'tisanière', 'Théière', 'bouilloire à thé', 'bouilloire']","['Teekanne', 'Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['чайник', 'зава́рочный ча́йник', 'заварно́й ча́йник', 'заварочный чайник', 'ча́йник', 'зава́рник', 'Заварной чайник', 'котёл']","['teapot', 'teakettle', 'kettle', 'tea kettle', 'boiler']","['茶壺', '茶壶', '水壶', '壶', '燒水壺', '壺', '水壺']","['tetera', 'hervidor', 'caldera', 'calentador', 'Caldera']","['ティーポット', '急須', 'やかん', '薬缶']","['주전자', '찻주전자']",['teekann'],"['teepannu', 'teekannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theepot', 'theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']","['चायदान', 'चायदानी', 'केतली']","['teiera', 'bricco da tè', 'bricco da thè', 'bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['tonalité', 'clef', 'clé']","['Tonart', 'Tonalität', 'Schlüssel']","['тона́льность', 'тоника', 'тональность', 'кпюч', 'Замковый ключ', 'ключ']","['key', 'tonality']","['调', '调性', '調性', '音调', '音阶', '钥匙', '鑰匙']","['clave', 'tono', 'tonalidad', 'llave']","['調', '調性音楽', '鍵']","['조성', '열쇠']","['Tonaalsus', 'tonaalsus', 'helistik', 'Helistik', 'võti', 'toon', 'klahv', 'Võti']","['avain', 'sävellaji', 'tonaalisuus']","['tonaliteit', 'toonsoort', 'sleutel', 'toets']","['ताली', 'चाबी']","['tonalità', 'chiave', 'sistema tonale']",key
['genou'],"['Knie', 'Kniegelenk']","['колено', 'коленный сустав']","['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['膝', '膝关节', '膝盖']","['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']",['膝'],['무릎'],['põlv'],"['polvi', 'polvinivel', 'articulatio genus']","['knie', 'knietje']",['घुटना'],['ginocchio'],knee
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀', '小刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
['nœud'],['Knoten'],['узел'],['knot'],"['繩結', '结', '节']","['nudo', 'lazo']",['結び目'],['매듭'],"['sõlm', 'Sõlm']",['solmu'],['knoop'],['गांठ'],"['nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子', '葉']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['main', 'patte', 'pied', 'jambe', 'jambes', 'membre inférieur humain']","['Hand', 'Fuß', 'Pes', 'Bein', 'Beine', 'menschliches Bein']","['рука', 'кисть', 'стопа', 'нога', 'нога человека', 'Нога человека']","['hand', 'manus', 'mitt', 'paw', 'Manus', 'human foot', 'foot', 'pes', 'Pes', 'Foot', 'pin', 'leg', 'legs', 'human leg']","['手', '前足', '前肢骨', '腳', '脚', '脚部', '足', '腿', '人腿', '人類腿部']","['mano', 'palma', 'zarpa', 'manus', 'pata', 'pie', 'pes', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano']","['手', 'マヌス', 'ペス', '足', '脚']","['손', '발', '다리', '사람의 다리']","['labakäsi', 'Labajalg']","['jalka', 'käsi', 'käpälä', 'manus', 'jalkaterä', 'sääri']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'voet', 'voeten', 'pootje', 'benen', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']","['हाथ', 'पैर', 'पाया', 'पांव']","['mano', 'piede', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",leg
"['librairie', 'bibliothèque']","['Bibliothek', 'Bücherei']","['библиотека', 'библиоте́ка']",['library'],['图书馆'],"['biblioteca', 'librería']","['図書館', '双書', '叢書']","['도서관', '장서']",['raamatukogu'],"['kirjasto', 'kokoelma']","['bibliotheek', 'boekerij', 'boekenkast', 'boekenverzameling']",['पुस्तकालय'],"['biblioteca', 'libreria']",library
"['émission de télévision', 'programme télévisé', 'programmation télévisuelle', 'émission de télé', 'télévision', 'vidéo', 'télé', 'téloche', 'téléviseur']","['Staffel', 'Fernsehshow', 'Fernsehprogramm', 'Fernsehsendung', 'Television', 'Video', 'Fernsehen', 'Videotechnik', 'TV-Gerät', 'Fernseher', 'Fernsehapparat', 'Fernsehempfänger', 'Fernsehgerät']","['телевизио́нная програ́мма', 'телепрогра́мма', 'телешо́у', 'телепередача', 'телепереда́ча', 'телевизионная программа', 'видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение', 'телевизор']","['series', 'season', 'TV show', 'television show', 'television program', 'TV program', 'television programming', 'television', 'video', 'TV', 'telecasting', 'videotape recording', 'tv', 'telly', 'idiot box', 'tv set', 'television set', 'boob tube', 'google box', 'television receiver', 'goggle box']","['电视节目', '電視節目', '電視編排', '電視', '片', '視頻', '影片', '电视', '视频', '電視機', '电视机']","['temporada', 'programación televisiva', 'programa de la televisión', 'programa de televisión', 'video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'television', 'TV', 'caja idiota', 'aparato de televisión', 'caja tonta']","['テレビ番組', 'テレビプログラム', 'テレビ番組送出', 'テレビ', 'ビデオ', 'テレビジョン', '電視', 'テレビ受像機']","['TV프로그램', 'TV 쇼', '텔레비전 프로그램', '텔레비 프로그램', 'TV 프로그램', '텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이', '텔레비전 수상기']","['telesaade', 'video', 'televisioon', 'teler', 'televiisor', 'Televiisor']","['televisio', 'televisio-ohjelma', 'tv-ohjelma', 'televisionäytös', 'TV-näytös', 'TV-ohjelma', 'video', 'TV', 'televisiointi', 'televisiovastaanotin', 'töllötin', 'telkkari', 'telkka', 'televisiolaite', 'pönttö', 'telkku', 'tv']","['televisieprogramma', 'programmering van televisieuitzending', 'video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep', 'televisietoestel', 'buis', 'tv', 'televisieontvanger', 'teeveetoestel', 'beeldbuis', 'kijkdoos', 'kastje', 'televisie-ontvanger', 't.v.', 'teevee', 'treurbuis', 'kijkkast']","['टैलीविजन प्रोग्राम', 'टेलीविजन कार्यक्रम', 'दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो', 'टेलिविजन सेट']","['programma televisivo', 'programmazione televisiva', 'trasmissione televisiva', 'televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV', 'televisore', 'tv', 'teleschermo']",line
"['lèvres', 'lèvre']",['Lippe'],"['губа', 'губы']","['lips', 'lip']","['唇', '嘴唇']","['labio', 'labios']",['唇'],['입술'],"['huuled', 'Huuled']","['huuli', 'huulet']","['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['labbro', 'labbra']",lip
"['fonction', 'application', 'fonction monovaluée']","['Funktion', 'Abbildung']","['отображение', 'математическая функция', 'однозначная функция', 'функция']","['function', 'map', 'mapping', 'single-valued function', 'mathematical function']","['函数', '映射']","['función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia']","['一価関数', '関数', '写像']","['일가함수', '맵핑', '함수']",['funktsioon'],"['funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie']","['फलन', 'प्रतिचित्रण']","['funzione', 'funzione matematica', 'mappa']",map
['allumette'],"['Zündholz', 'Streichholz', 'Hölzchen']","['спичка', 'спи́чка']","['match', 'friction match', 'lucifer']",['火柴'],"['fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo']","['マッチ', '燐寸', '火柴']",['성냥'],"['tuletikk', 'Tuletikk', 'tikk']","['tulitikku', 'rikkitulitikku']","['zwavelstokje', 'lucifer']",['माचिस'],"['fiammifero', 'zolfanello']",match
['singe'],['Affe'],"['обезьяна', 'обезьяны']",['monkey'],"['猴子', '猴']","['mono', 'mico', 'simio']","['猿', 'サル']",['원숭이'],"['ahv', 'Ahv']","['apina', 'apinat']","['aap', 'apen']",['बंदर'],"['scimmia', 'quadrumane']",monkey
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']",['kynsi'],"['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['cou', 'nuque']","['Hals', 'Nacken', 'Genick']","['шея', 'вы́я', 'ше́я']","['neck', 'cervix', 'Cervix']","['頸項', '颈项', '颈', '脖子', '頸', '颈部', '頸部']","['cuello', 'pescuezo', 'nuca', 'cerviz']",['首'],['목'],"['kael', 'kaelus']",['kaula'],"['hals', 'nek', 'flessenhals']","['गर्दन', 'गरदन', 'कंठ']","['collo', 'cervice']",neck
"['aiguille à coudre', 'aiguille', 'aiguille hypodermique', ""canule d'injection"", 'épingle']","['Nadel', 'Nähnadel', 'Injektionsnadel']",['игла'],"['sewing needle', 'needle', 'hypodermic needle', 'pin']","['針', '针', '指针']","['aguja', 'aguja de coser', 'aguja hipodérmica']","['縫い針', '針']","['바늘', '주사 바늘']","['nõel', 'õmblusnõelu']","['neula', 'ompeluneula']","['naald', 'injectienaald', 'speld', 'sierspeld', 'borstspeld', 'broche', 'wijzer']","['सिलाई की सूई', 'सूई']","['ago', 'ago ipodermico', 'lancetta', 'indice']",needle
"['système nerveux', 'nerf']","['Nervensystem', 'Nerv']","['нервная система', 'не́рвная систе́ма', 'нерв']","['nervous system', 'systema nervosum', 'nerve', 'nervus']","['神经系统', '神經系統', '神经']","['sistema nervioso', 'systema nervosum', 'nervio', 'nervus']","['神経系', '神経']","['신경계', '신경계통', '신경']","['närvisüsteem', 'närv']","['hermo', 'hermojärjestelmä', 'hermosto', 'systema nervosum']","['zenuwstelsel', 'zenuwgestel', 'zenuw']","['तन्त्रिका तन्त्र', 'तंत्रिका']","['sistema nervoso', 'nervatura', 'nervo', 'nerbo']",nerve
"['réseau informatique', 'réseau', 'cyberespace']","['Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace']","['Интернет', 'компьютерная сеть', 'киберпространство', 'сеть', 'интерне́т']","['network', 'computer network', 'net', 'cyberspace']","['计算机网络', '電腦網路', '互联网', '互聯網', '信息空间', '因特網', '网际网路', '网路', '網絡', '網際網路', '因特网', '网络', '網路', '赛博空间', '虚拟空间', '网络空间']","['red de computadoras', 'red de ordenadores', 'red informática', 'red', 'ciberespacio']","['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース']","['인터넷', '인터네트', '누리망', '넷', '가상 공간']","['veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'kübermaailm']","['internet', 'netti', 'kyberavaruus', 'verkko']","['netwerk', 'computernetwerk', 'cyberspace']","['इन्टरनेट', 'सायबरस्पेस', 'अंतरजाल', 'इंटरनेट', 'अंतर्जाल']","['rete informatica', 'rete di calcolatori', 'rete', 'cyberspazio']",net
"['nez', 'pif']",['Nase'],['нос'],"['nose', 'olfactory organ']","['鼻子', '鼻']","['nariz', 'órgano olfactivo', 'olfato']","['鼻', '嗅覚器官']",['코'],"['nina', 'Nina']","['nenä', 'hajuelin']","['neus', 'snufferd', 'snotkoker', 'reukorgaan']","['नासिका', 'नाक']",['naso'],nose
