fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']",['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte', 'bras', 'arrière-bras', 'membre supérieur libre']","['Hand', 'Arm', 'Oberarm', 'Hinterarm', 'freie obere Extremität']","['рука', 'кисть', 'свободная верхняя конечность', 'плечо', 'плечо́', 'рука за исключением запястья']","['hand', 'manus', 'mitt', 'paw', 'Manus', 'arm', 'upper arm', 'free upper limb']","['手', '前足', '前肢骨', '手臂', '臂', '大臂', '上臂', '肱', '胳膊', '胳臂', '臂膀']","['mano', 'palma', 'zarpa', 'manus', 'pata', 'brazo', 'brazo y mano', 'braco', 'jarrete', 'braceto']","['手', 'マヌス', '腕', '二の腕', '上腕', '上膊', '自由上肢']","['손', '팔']","['labakäsi', 'käsivars', 'käsi', 'Käsivars', 'Õlavars', 'õlavars']","['käsi', 'jalka', 'käpälä', 'manus', 'olkavarsi', 'käsivarsi', 'Olkavarsi']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'arm', 'opperarm', 'bovenarm']","['हाथ', 'बाज़ू', 'बांह', 'बाँह']","['mano', 'braccio', 'arto superiore libero', 'arto superiore']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung']","['Нус', 'ра́зум', 'психика', 'ум']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro']","['心', 'ヌース', '念頭', 'プシュケー']","['누스', '프시케', '마음']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede']",['मन'],"['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']",['больница'],"['clinic', 'hospital', 'infirmary']","['病院', '医院', '醫院', '医务室']","['hospital', 'clínica', 'enfermería', 'hospitales']",['病院'],"['병원', '病院']",['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['bâtiment', 'bâtiment public', 'édifice', 'immeuble', 'maison', 'domicile', 'habitation', 'résidence', 'logement', 'foyer', 'demeure']","['Gebäude', 'öffentliches Gebäude', 'Bauwerk', 'Bau', 'Haus', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte']","['дом', 'здание', 'постройка', 'общественное здание', 'зда́ние', 'постро́йка', 'строе́ние', 'жилище', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства']","['building', 'public building', 'edifice', 'house', 'home', 'dwelling', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence']","['建筑物', '建築物', '大建筑物', '房屋', '大厦', '更常指大而气派的建筑', '建筑', '大廈', '建築', '家屋', '住宅', '家', '房子', '居所', '住所', '住处']","['edificación', 'edificio', 'edificio público', 'casa', 'inmueble', 'edificios', 'construcción', 'hogar', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso']","['建物', 'ビル', '建築物', '建屋', '家', '家屋', '住宅', '実家', '住居', '居留', '故郷', '住所']","['건물', '건축물', '빌딩', '집', '주거', '거류', '주택']","['ehitus', 'ehitis', 'hoone', 'maja', 'sünnikodu']","['julkinen rakennus', 'rakennus', 'rakennelma', 'talo', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä']","['gebouw', 'openbaar gebouw', 'bouwwerk', 'pand', 'huis', 'bouwen', 'perceel', 'bouw', 'denkkader', 'constructie', 'optrekje', 'woning', 'onderdak', 'woonplaats', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte']","['इमारत', 'निर्माण', 'बिल्डिंग', 'भवन', 'घर', 'मकान', 'जन्मभूमि', 'गृह']","['fabbricato', 'edificio', 'edificio pubblico', 'stabile', 'costruzione', 'locale', 'palazzo', 'edificazione', 'casa', 'domicilio', 'abitazione', 'dimora', 'residenza', 'magione']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['joyau', 'gemme', 'pierre précieuse', 'Gemme']","['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['самоцвет', 'драгоценный камень', 'самоцве́т', 'драгоценные камни', 'драгоце́нный ка́мень']","['gemstone', 'gem', 'stone']","['宝石', '寶石', '玉石', '美玉']","['joya', 'gema', 'alhaja', 'piedra preciosa']",['宝石'],"['보석', '寶石']","['ehtekivi', 'kalliskivi', 'vääriskivi']","['jalokivi', 'korukivi']","['edelsteen', 'ruwe (half)edelsteen', 'steen']","['रत्न', 'पत्थर', 'मणि']","['gemma', 'pietra preziosa']",jewel
"['bouilloire à thé', 'bouilloire']","['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['котёл', 'чайник', 'ча́йник']","['teakettle', 'kettle', 'tea kettle', 'boiler']","['水壶', '壶', '燒水壺', '壺', '水壺']","['hervidor', 'caldera', 'calentador', 'Caldera']","['やかん', '薬缶']",['주전자'],['teekann'],"['teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['clef', 'clé']",['Schlüssel'],"['кпюч', 'Замковый ключ', 'ключ']",['key'],"['钥匙', '鑰匙']","['llave', 'clave']",['鍵'],['열쇠'],"['võti', 'toon', 'klahv', 'Võti']",['avain'],"['sleutel', 'toets']","['ताली', 'चाबी']",['chiave'],key
"['feuillage', 'feuille', 'genou']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi', 'Knie', 'Kniegelenk']","['колено', 'лист', 'листва', 'коленный сустав']","['leaf', 'foliage', 'leafage', 'Laphi', 'knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['葉子', '叶', '叶子', '葉', '膝', '膝关节', '膝盖']","['hoja', 'follaje', 'Laphi', 'rodilla', 'articulación de la rodilla', 'genu', 'hinojo']","['葉', '膝']","['잎', '무릎']","['leht', 'lehestik', 'põlv']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti', 'polvi', 'polvinivel', 'articulatio genus']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje', 'knie', 'knietje']","['पत्ता', 'पत्ती', 'घुटना']","['foglia', 'fogliame', 'chioma', 'ginocchio']",knee
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀', '小刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
['nœud'],['Knoten'],['узел'],['knot'],"['繩結', '结', '节']","['nudo', 'lazo']",['結び目'],['매듭'],"['sõlm', 'Sõlm']","['solmu', 'Solmu']",['knoop'],['गांठ'],"['nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille', 'papier', 'plan']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi', 'Ebene', 'Schicht']","['лист', 'листва', 'плоскость', 'слой', 'пласт', 'пло́скость']","['leaf', 'foliage', 'leafage', 'Laphi', 'sheet', 'sheet of paper', 'piece of paper', 'plane', 'Euclidean planes in three-dimensional space']","['葉子', '叶', '叶子', '葉', '纸张', '平面', '二维形状']","['hoja', 'follaje', 'Laphi', 'papel', 'hoja de papel', 'cuartilla', 'folio', 'pliego', 'plano', 'capa']","['葉', '平面']","['잎', '평면']","['leht', 'lehestik', 'tasand']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti', 'arkki', 'paperinpala', 'paperiarkki', 'taso', 'kerros', 'pinta']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje', 'papier', 'velletje', 'vel', 'vlak', 'laag']","['पत्ता', 'पत्ती', 'समतल']","['foglia', 'fogliame', 'chioma', 'foglio', 'carta', 'piano geometrico', 'piano']",leaf
"['pieds', 'pied', 'jambe', 'jambes', 'membre inférieur humain']","['Fuß', 'Bein', 'Beine', 'menschliches Bein']","['нога', 'фут', 'нога человека', 'Нога человека']","['foot', 'feet', 'ft', 'pin', 'leg', 'legs', 'human leg']","['英尺', '腿', '人腿', '人類腿部']","['pies', 'pie', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['フィート', '脚', '足']","['피트', '다리', '사람의 다리']","['jalg', 'Jalg']","['jalka', 'sääri']","['Engelse voet', 'voeten', 'voet', 'benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']","['फुट', 'फ़ुट', 'पाया', 'पैर', 'पांव']","['piede', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",leg
"['télévision', 'vidéo', 'télé']","['Television', 'Video', 'Fernsehen', 'Videotechnik']","['видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение']","['television', 'video', 'TV', 'telecasting', 'videotape recording']","['電視', '片', '視頻', '影片', '电视', '视频']","['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'television', 'TV']","['テレビ', 'ビデオ', 'テレビジョン', '電視']","['텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이']","['video', 'televisioon']","['televisio', 'video', 'TV', 'televisiointi']","['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep']","['दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो']","['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV']",line
"['lèvres', 'lèvre']",['Lippe'],"['губа', 'губы']","['lips', 'lip']","['唇', '嘴唇']","['labio', 'labios']",['唇'],['입술'],"['huuled', 'Huuled']","['huuli', 'huulet']","['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['labbro', 'labbra']",lip
"['fonction', 'application', 'fonction monovaluée']","['Funktion', 'Abbildung']","['отображение', 'математическая функция', 'однозначная функция', 'функция']","['function', 'map', 'mapping', 'single-valued function', 'mathematical function']","['函数', '映射']","['función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia']","['一価関数', '関数', '写像']","['일가함수', '맵핑', '함수']",['funktsioon'],"['funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie']","['फलन', 'प्रतिचित्रण']","['funzione', 'funzione matematica', 'mappa']",map
['allumette'],"['Zündholz', 'Streichholz', 'Hölzchen']","['спичка', 'спи́чка']","['match', 'friction match', 'lucifer']",['火柴'],"['fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo']","['マッチ', '燐寸', '火柴']",['성냥'],"['tuletikk', 'Tuletikk', 'tikk']","['tulitikku', 'rikkitulitikku']","['zwavelstokje', 'lucifer']",['माचिस'],"['fiammifero', 'zolfanello']",match
['singe'],['Affe'],"['обезьяна', 'обезьяны']",['monkey'],"['猴子', '猴']","['mono', 'mico', 'simio']","['猿', 'サル']",['원숭이'],"['ahv', 'Ahv']","['apina', 'apinat']","['aap', 'apen']",['बंदर'],"['scimmia', 'quadrumane']",monkey
"['lune', 'satellite naturel']","['Mond', 'Trabant', 'Mond des Sonnensystems']","['луна', 'естественный спутник']","['natural satellite', 'moon', 'moons']","['衛星', '月球', '月亮', '卫星']","['satélite', 'satélite natural', 'luna']","['月', '衛星']",['위성'],"['kuu', 'Planeedi kaaslane', 'planeedi kaaslane']",['kuu'],"['maan', 'manen', 'wachter', 'natuurlijke maan', 'maand']",['प्राकृतिक उपग्रह'],"['luna', 'lune', 'satellite naturale']",moon
"['cavité buccale', 'bouche', 'cavité orale', 'gueule', 'vestibule de la bouche']","['Schnauze', 'Mundhöhle', 'Maul', 'Mund']","['рот', 'уста́', 'ротова́я по́лость', 'пасть', 'преддверие рта']","['mouth', 'oral cavity', 'oral fissure', 'rima oris', 'buccal cavity', 'vestibule of mouth']","['口', '嘴子', '口腔', '嘴', '嘴巴']","['cavidad oral', 'boca', 'cavidad bucal', 'desembocadura', 'rima oris', 'nariz']","['口', '口腔前庭']",['입'],"['suu', 'Suu']","['suu', 'suuontelo', 'kita', 'suuaukko']","['mond', 'bek', 'muil', 'riviermond', 'monding', 'reukorgaan', 'snufferd', 'snotkoker', 'neus']","['मुख', 'मुँह']","['cavità orale', 'bocca', 'cavo orale']",mouth
['muscle'],['Muskel'],"['мышцы', 'му́скул', 'мы́шца', 'мышца']","['musculus', 'muscle', 'muscular tissue']","['肌肉', '筋肉']","['músculo', 'tejido muscular']","['筋肉', '筋']",['근육'],"['lihas', 'Lihas']","['lihas', 'lihaskudos']","['spier', 'spierweefsel']",['पेशी'],['muscolo'],muscle
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']","['kynsi', 'Kynsi']","['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['cou', 'nuque']","['Hals', 'Nacken', 'Genick']","['шея', 'вы́я', 'ше́я']","['neck', 'cervix', 'Cervix']","['頸項', '颈项', '颈', '脖子', '頸', '颈部', '頸部']","['cuello', 'pescuezo', 'nuca', 'cerviz']",['首'],['목'],"['kael', 'kaelus']",['kaula'],"['hals', 'nek', 'flessenhals']","['गर्दन', 'गरदन', 'कंठ']","['collo', 'cervice']",neck
['nerf'],['Nerv'],['нерв'],"['nerve', 'nervus']",['神经'],"['nervio', 'nervus']",['神経'],['신경'],['närv'],['hermo'],['zenuw'],['तंत्रिका'],"['nervo', 'nerbo']",nerve
"['internet', 'réseau informatique', 'réseau', 'Internet', 'cyberespace']","['Internet', 'Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace']","['Интернет', 'компьютерная сеть', 'киберпространство', 'сеть', 'интерне́т']","['network', 'Internet', 'computer network', 'internet', 'net', 'cyberspace']","['计算机网络', '電腦網路', '互联网', '互聯網', '信息空间', '因特網', '网际网路', '网路', '網絡', '網際網路', '因特网', '网络', '網路', '赛博空间', '虚拟空间', '网络空间']","['red de computadoras', 'red de ordenadores', 'red informática', 'Internet', 'red', 'internet', 'ciberespacio']","['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース']","['인터넷', '인터네트', '누리망', '넷', '가상 공간']","['Internet', 'veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'internet', 'kübermaailm']","['internet', 'netti', 'Internet', 'kyberavaruus', 'verkko']","['netwerk', 'computernetwerk', 'Internet', 'cyberspace', 'internet']","['इन्टरनेट', 'सायबरस्पेस', 'अंतरजाल', 'इंटरनेट', 'अंतर्जाल']","['internet', 'rete informatica', 'rete di calcolatori', 'rete', 'Internet', 'cyberspazio']",net
"['cap', 'nez', 'pif']","['Kap', 'Nase']","['нос', 'мыс']","['cape', 'headland', 'ness', 'nose', 'olfactory organ']","['海岬', '海角', '角', '陆岬', '鼻子', '鼻']","['cabo', 'nariz', 'órgano olfactivo', 'olfato']","['崎', '岬', '鼻', '嗅覚器官']","['곶', '갑', '코']","['neem', 'nina', 'Nina']","['niemi', 'nokka', 'niemeke', 'nenä', 'hajuelin']","['kaap', 'neus', 'snufferd', 'snotkoker', 'reukorgaan']","['रास', 'नासिका', 'नाक']","['capo', 'promontorio', 'naso']",nose
"['organisme', 'autorité', 'agence', 'bureau', 'agence publique', 'ministère', 'office', 'administration fédérale']","['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor', 'Bürogebäude']","['офис', 'орган публичной власти', 'аге́нтство', 'правительственный офис', 'о́рган']","['agency', 'authority', 'office', 'federal agency', 'government agency', 'bureau', 'government office', 'business office']","['辦公室', '办公室', '政府机构', '政府機構', '事务所']","['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento']","['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関']","['사무실', '정부 기관', '관청', '오피스']","['kontor', 'büroo', 'asutus', 'Kontor']","['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos', 'taloustoimisto']","['kantoor', 'autoriteit', 'bureau', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling', 'kantoorgebouw', 'kabinet']","['दफ़्तर', 'कार्यालय', 'एजेंसी', 'प्राधिकार']","['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione', 'uffizio', 'studio']",office
"['citrouille', 'tomate', 'orange']","['Kürbis', 'Tomate', 'Paradeiser', 'Orange']","['оранжевый', 'тыква', 'тома́т', 'томат', 'Тыквенный цвет', 'помидо́р', 'ора́нжевый', 'оранжевый цвет', 'ора́нжевый цвет']","['pumpkin', 'tomato', 'orangeness', 'orange']","['番茄', '西紅柿', '西红柿', '柿子', '橙色', '橘色', '橙黃色', '橘黃色', '橙黄色', '橘黄色']","['calabaza', 'tomate', 'Solanum lycopersicum', 'naranja', 'anaranjado']","['トマト', 'オレンジ色', '蜜柑色', '橙色']","['토마토', '도마도', '일년감', '주황', '주황색']","['tomat', 'oranž']","['tomaatti', 'oranssius', 'oranssi', 'oranssisuus']","['pompoen', 'tomaat', 'tomatenplant', 'pumpkin', 'oranje']","['विलायती', 'कत्थई', 'टमाटर', 'नारंगी']","['color zucca', 'zucca', 'Solanum lycopersicum', 'pomodoro', 'arancione', 'arancio']",orange
"['four', 'foyer', 'étuve', 'poêle']","['Ofen', 'Backofen']","['печь', 'духо́вка', 'пе́чка', 'домашняя печь', 'буржу́йка']","['oven', 'stove']","['炉', '爐', '烤炉', '烤爐', '烘箱', '烘爐', '烘炉', '火爐', '火炉']","['horno', 'estufa', 'calentador']","['オーブン', 'コンロ', 'ストーブ', '焜炉', '暖炉']","['오븐', '난로']","['ahi', 'Ahi', 'pliit']","['uuni', 'ilman esikuumennin', 'kasvihuone', 'kamiina']","['bakoven', 'oven', 'kachel', 'haard', 'verwarmingstoestel', 'kacheltje']","['ओवन', 'चूल्हा', 'तन्दूर', 'तापक', 'स्टोव']","['forno', 'stufa', 'fornello', 'fuoco']",oven
"['stylographe', 'stylo à encre', 'stylo', 'poignée', 'manche', 'levier', 'barre de manœuvre', 'tirette', 'manette', 'mancheron', 'anse', 'châsse']","['Füller', 'Feder', 'Schreibstift', 'Henkel', 'Griff', 'Schaft', 'Stiel']","['ручка', 'перо', 'авторучка', 'рукоятка', 'ру́чка', 'рукоя́ть', 'рукоя́тка', 'топори́ще', 'черено́к']","['pen', 'handle', 'grip', 'hold', 'handgrip']","['筆', '钢笔', '柄', '把手', '把柄', '手柄']","['pluma', 'boli', 'bolígrafo', 'asa', 'mango', 'oreja', 'tirador', 'manija', 'manilla', 'tomadero', 'cogedero', 'manejar', 'asidero', 'empuñadura', 'asimiento', 'agarradera']","['ボールペン', 'ペン', '取っ手', 'ハンドル']","['펜', '손잡이']","['sulg', 'sulepea', 'käepide', 'Käepide']","['kynä', 'mustekynä', 'ote', 'kahva', 'kädensija', 'otin', 'sanka', 'ripa']","['pen', 'oor', 'handvat', 'heft', 'hengsel', 'handgreep', 'handel', 'kruk']","['क़लम', 'पेन', 'लेखनी', 'दस्ता', 'हत्था']","['penna', 'manico', 'impugnatura', 'presa', 'ansa', 'maniglia', 'manopola']",pen
['crayon'],['Bleistift'],['карандаш'],['pencil'],"['铅笔', '鉛筆']",['lápiz'],"['えんぴつ', '鉛筆']",['연필'],['pliiats'],"['lyijykynä', 'kynä']","['crayon', 'potlood', 'kwastje', 'penseel']","['पेन्सिल', 'पेंसिल']","['matita', 'lapis']",pencil
"['film', 'pellicule']",['Film'],"['кинофильм', 'фильм']","['movie', 'film', 'motion picture', 'motion-picture show', 'flick', 'moving picture', 'pic', 'picture', 'picture show', 'moving-picture show']","['电影', '電影', '影片']","['película', 'producción', 'film', 'filme', 'cine']",['映画'],['영화'],['film'],"['filmi', 'ohut kalvo', 'elokuva', 'leffa', 'elokuvanäytös']","['film', 'rolprent']",['फ़िल्म'],"['pellicola', 'film', 'opera cinematografica']",picture
