fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
['gant'],['Handschuh'],"['перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']",['glove'],['手套'],['guante'],['手袋'],['장갑'],"['sõrmik', 'Kindad', 'kindad']","['hansikas', 'sormikas', 'hanska', 'käsine']","['handschoen', 'want']","['दस्ताना', 'दस्ताने']",['guanto'],glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet']","['Schusswaffe', 'Feuerwaffe']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие']","['gun', 'firearm', 'fire arm', 'projectile weapon']","['槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola']","['銃', '火器']","['총', '화기']",['tulirelv'],"['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk']",['अग्निशस्त्र'],"['arma da fuoco', 'arma balistica', 'pistola']",gun
"['chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['Haar', 'Haupthaar', 'Kopfhaar']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['hair', 'pilus']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']","['毛', '髪の毛 (かみのけ', '髪']","['털', '머리', '머리카락', '머리칼']","['karv', 'karvad', 'juuksed']","['karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
"['forte-piano', 'piano-forte', 'piano', 'marteau']","['Hammer', 'Piano', 'Pianoforte', 'Klavier']","['фортепиано', 'молот', 'молоток']","['pianoforte', 'piano', 'forte-piano']","['鋼琴', '钢琴', '榔头', '锤子', '榔頭', '錘子', '槌']","['piano', 'pianoforte', 'forte-piano', 'martillo']","['ピアノ', '金槌', '槌']","['피아노', '망치']","['klaver', 'haamer', 'vasar']","['piano', 'vasara']","['piano', 'pianoforte', 'klavierinstrument', 'klavier', 'tingeltangel', 'pianino', 'vuisthamer', 'hamer', 'vuist']","['पियानो', 'हथौड़ा']","['pianoforte', 'piano', 'martello']",hammer
"['main', 'patte']",['Hand'],"['рука', 'кисть']","['manus', 'mitt', 'paw', 'Manus']","['手', '前足', '前肢骨']","['mano', 'palma', 'zarpa', 'manus', 'pata']","['手', 'マヌス']",['손'],['labakäsi'],"['käsi', 'jalka', 'käpälä', 'manus']","['klauw', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken']",['हाथ'],['mano'],hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р']","['hat', 'chapeau', 'lid']",['帽子'],"['sombrero', 'Chapó']","['ハット', '帽子']",['모자'],"['müts', 'kübar']","['hattu', 'lakki', 'päähine']","['hoed', 'Chapeau!']","['टोपी', 'टोप']","['cappello', 'copricapo', 'chapeau']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête', 'raison', 'intellect']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung', 'Vernunft', 'Intellekt']","['Нус', 'ра́зум', 'психика', 'ум', 'интеллект', 'разум', 'Разум']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous', 'reason', 'wit', 'intellect', 'understanding']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵', '理智', '智力']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro', 'razón', 'intelecto', 'entendimiento', 'inteligencia']","['心', 'ヌース', '念頭', 'プシュケー', '知性', '理性']","['누스', '프시케', '마음', '이성']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim', 'mõistus', 'Mõistus']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli', 'Järki', 'ymmärrys', 'tolkku']","['brein', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede', 'geestvermogen', 'hersenen', 'hersens']","['मन', 'तर्क-वितर्क', 'प्रज्ञा']","['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia', 'intelletto', 'ragione', 'raziocinio']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']","['больница', 'Больница']","['clinic', 'infirmary']","['病院', '医院', '醫院', '医务室']","['clínica', 'enfermería', 'hospitales']",['病院'],"['병원', '病院']",['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['domicile', 'maison', 'habitation', 'résidence', 'logement', 'foyer', 'demeure']","['Haus', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte']","['дом', 'жилище', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства']","['house', 'home', 'dwelling', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence']","['房屋', '家屋', '住宅', '家', '房子', '居所', '住所', '住处']","['casa', 'hogar', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso']","['家', '家屋', '住宅', '実家', '住居', '居留', '故郷', '住所']","['집', '주거', '거류', '주택']","['hoone', 'maja', 'sünnikodu']","['talo', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä']","['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte']","['घर', 'मकान', 'जन्मभूमि', 'गृह']","['casa', 'domicilio', 'abitazione', 'dimora', 'residenza', 'magione']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['joyau', 'gemme', 'pierre précieuse', 'Gemme']","['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['самоцвет', 'драгоценный камень', 'самоцве́т', 'драгоценные камни', 'драгоце́нный ка́мень']","['gemstone', 'gem', 'stone']","['宝石', '寶石', '玉石', '美玉']","['joya', 'gema', 'alhaja', 'piedra preciosa']",['宝石'],"['보석', '寶石']","['ehtekivi', 'kalliskivi', 'vääriskivi']","['jalokivi', 'korukivi']","['edelsteen', 'ruwe (half)edelsteen', 'steen']","['रत्न', 'पत्थर', 'मणि']","['gemma', 'pietra preziosa']",jewel
"['bouilloire à thé', 'bouilloire']","['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['котёл', 'чайник', 'ча́йник']","['teakettle', 'kettle', 'tea kettle', 'boiler']","['水壶', '壶', '燒水壺', '壺', '水壺']","['hervidor', 'caldera', 'calentador', 'Caldera']","['やかん', '薬缶']",['주전자'],['teekann'],"['teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['clef', 'clé', 'clé de serrage', 'clef à écrous', 'serre-écrou']","['Schlüssel', 'Schraubenschlüssel']","['кпюч', 'Замковый ключ', 'ключ', 'га́ечный клю́ч', 'клю́ч', 'разводно́й клю́ч', 'гаечный ключ']","['key', 'wrench', 'spanner']","['钥匙', '鑰匙', '扳手', '扳子']","['llave', 'clave', 'llave inglesa', 'llave de tuerca', 'llave fija']","['鍵', 'スパナ', 'レンチ']","['열쇠', '스패너']","['võti', 'toon', 'klahv', 'Võti', 'mutrivõti', 'Mutrivõti']","['avain', 'kiintoavain', 'jakoavain', 'vääntötyökalu', 'Vääntötyökalu']","['sleutel', 'toets', 'Engelse sleutel', 'steeksleutel', 'moersleutel', 'schroefsleutel', 'fietssleutel', 'moeilijk afscheid', 'verdriet', 'ruk']","['ताली', 'चाबी', 'पाना']","['chiave', 'serradadi', 'chiave piatta', 'chiave inglese']",key
['genou'],"['Knie', 'Kniegelenk']","['колено', 'коленный сустав']","['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['膝', '膝关节', '膝盖']","['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']",['膝'],['무릎'],['põlv'],"['polvi', 'polvinivel', 'articulatio genus']",['knietje'],['घुटना'],['ginocchio'],knee
['couteau'],['Messer'],"['нож', 'но́жик']",['knife'],"['刀子', '刀', '小刀']",['cuchillo'],"['小刀', '包丁', 'ナイフ']","['나이프', '칼']",['nuga'],"['veitsi', 'puukko']",['mes'],"['छुरी', 'चाकू', 'चाक़ू']",['coltello'],knife
['nœud'],['Knoten'],['узел'],['knot'],"['繩結', '结', '节']","['nudo', 'lazo']",['結び目'],['매듭'],"['sõlm', 'Sõlm']","['solmu', 'Solmu']",['knoop'],['गांठ'],"['nodo', 'annodamento', 'groppo', 'annodatura']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子', '葉']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['os', 'jambe', 'jambes', 'membre inférieur humain']","['Bein', 'Knochengewebe', 'Knochen', 'Gebeine', 'Beine', 'menschliches Bein']","['кость', 'нога', 'нога человека', 'Нога человека']","['bone', 'os', 'pin', 'leg', 'legs', 'human leg']","['骨头', '骨頭', '骨', '骨骼', '骨质', '骨質', '骨架', '腿', '人腿', '人類腿部']","['hueso', 'os', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['骨', '脚', '足']","['뼈', '다리', '사람의 다리']","['kont', 'luu']","['luu', 'os', 'jalka', 'sääri']","['knok', 'been', 'bot', 'knook', 'beenweefsel', 'botje', 'graat', 'benen', 'poot', 'stelt', 'menselijke been', 'onderdanen', 'onderdaan']","['हड्डी', 'अस्थि', 'पाया', 'पैर', 'पांव']","['osso', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",leg
"['télévision', 'vidéo', 'télé', 'téloche', 'téléviseur']","['Television', 'Video', 'Fernsehen', 'Videotechnik', 'TV-Gerät', 'Fernseher', 'Fernsehapparat', 'Fernsehempfänger', 'Fernsehgerät']","['видео', 'телевидение', 'видеолента', 'ТВ', 'телеви́дение', 'телевизор']","['video', 'TV', 'telecasting', 'videotape recording', 'tv', 'telly', 'idiot box', 'tv set', 'television set', 'boob tube', 'google box', 'television receiver', 'goggle box']","['電視', '片', '視頻', '影片', '电视', '视频', '電視機', '电视机']","['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'TV', 'caja idiota', 'aparato de televisión', 'caja tonta']","['テレビ', 'ビデオ', 'テレビジョン', '電視', 'テレビ受像機']","['텔레비전', '티뷔', '비디오', '티비', '텔레비', '전시', '테레비', '티브이', '텔레비전 수상기']","['video', 'televisioon', 'teler', 'televiisor', 'Televiisor']","['televisio', 'video', 'TV', 'televisiointi', 'televisiovastaanotin', 'töllötin', 'telkkari', 'telkka', 'televisiolaite', 'pönttö', 'telkku', 'tv']","['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep', 'televisietoestel', 'buis', 'tv', 'televisieontvanger', 'teeveetoestel', 'beeldbuis', 'kijkdoos', 'kastje', 'televisie-ontvanger', 't.v.', 'teevee', 'treurbuis', 'kijkkast']","['दूरदर्शन', 'टीवी', 'टेलिविजन', 'टेलीविज़न', 'वीडियो', 'टेलिविजन सेट']","['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV', 'televisore', 'tv', 'teleschermo']",line
"['lèvres', 'lèvre']",['Lippe'],"['губа', 'губы']","['lips', 'lip']","['唇', '嘴唇']","['labio', 'labios']",['唇'],['입술'],"['huuled', 'Huuled']","['huuli', 'huulet']","['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['होंठ', 'ओष्ठ']","['labbro', 'labbra']",lip
"['fonction', 'application', 'fonction monovaluée']","['Funktion', 'Abbildung']","['отображение', 'математическая функция', 'однозначная функция', 'функция']","['function', 'map', 'mapping', 'single-valued function', 'mathematical function']","['函数', '映射']","['función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia']","['一価関数', '関数', '写像']","['일가함수', '맵핑', '함수']",['funktsioon'],"['funktio', 'matemaattinen funktio', 'kuvaus', 'yksiarvoinen funktio']","['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie']","['फलन', 'प्रतिचित्रण']","['funzione', 'funzione matematica', 'mappa']",map
['allumette'],"['Zündholz', 'Streichholz', 'Hölzchen']","['спичка', 'спи́чка']","['match', 'friction match', 'lucifer']",['火柴'],"['fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo']","['マッチ', '燐寸', '火柴']",['성냥'],"['tuletikk', 'Tuletikk', 'tikk']","['tulitikku', 'rikkitulitikku']","['zwavelstokje', 'lucifer']",['माचिस'],"['fiammifero', 'zolfanello']",match
['singe'],['Affe'],"['обезьяна', 'обезьяны']",['monkey'],"['猴子', '猴']","['mono', 'mico', 'simio']","['猿', 'サル']",['원숭이'],"['ahv', 'Ahv']","['apina', 'apinat']","['aap', 'apen']",['बंदर'],"['scimmia', 'quadrumane']",monkey
['mois'],"['Mond', 'Monat']",['месяц'],['month'],['月'],['mes'],['月'],"['개월', '달']",['kuu'],['kuukausi'],"['maand', 'kalendermaand']",['मास'],['mese'],moon
"['cavité buccale', 'bouche', 'cavité orale', 'gueule', 'vestibule de la bouche']","['Mund', 'Schnauze', 'Mundhöhle', 'Maul']","['рот', 'уста́', 'ротова́я по́лость', 'пасть', 'преддверие рта']","['mouth', 'oral cavity', 'oral fissure', 'rima oris', 'buccal cavity', 'vestibule of mouth']","['口', '嘴子', '口腔', '嘴', '嘴巴']","['cavidad oral', 'boca', 'cavidad bucal', 'desembocadura', 'rima oris', 'nariz']","['口', '口腔前庭']",['입'],"['suu', 'Suu']","['suu', 'suuontelo', 'kita', 'suuaukko']","['mond', 'bek', 'muil', 'riviermond', 'monding', 'reukorgaan', 'snufferd', 'snotkoker', 'neus']","['मुख', 'मुँह']","['cavità orale', 'bocca', 'cavo orale']",mouth
['muscle'],['Muskel'],"['мышцы', 'му́скул', 'мы́шца', 'мышца']","['musculus', 'muscle', 'muscular tissue']","['肌肉', '筋肉']","['músculo', 'tejido muscular']","['筋肉', '筋']",['근육'],"['lihas', 'Lihas']","['lihas', 'lihaskudos']","['spier', 'spierweefsel']",['पेशी'],['muscolo'],muscle
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']","['kynsi', 'Kynsi']","['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['cou', 'nuque']","['Hals', 'Nacken', 'Genick']","['шея', 'вы́я', 'ше́я']","['neck', 'cervix', 'Cervix']","['頸項', '颈项', '颈', '脖子', '頸', '颈部', '頸部']","['cuello', 'pescuezo', 'nuca', 'cerviz']",['首'],['목'],"['kael', 'kaelus']",['kaula'],"['nek', 'flessenhals']","['गर्दन', 'गरदन', 'कंठ']","['collo', 'cervice']",neck
['nerf'],['Nerv'],['нерв'],"['nerve', 'nervus']",['神经'],"['nervio', 'nervus']",['神経'],['신경'],['närv'],['hermo'],['zenuw'],['तंत्रिका'],"['nervo', 'nerbo']",nerve
"['réseau informatique', 'réseau', 'cyberespace']","['Internet', 'Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace']","['Интернет', 'компьютерная сеть', 'киберпространство', 'сеть', 'интерне́т']","['network', 'computer network', 'net', 'cyberspace']","['计算机网络', '電腦網路', '互联网', '互聯網', '信息空间', '因特網', '网际网路', '网路', '網絡', '網際網路', '因特网', '网络', '網路', '赛博空间', '虚拟空间', '网络空间']","['red de computadoras', 'red de ordenadores', 'red informática', 'red', 'ciberespacio']","['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース']","['인터넷', '인터네트', '누리망', '넷', '가상 공간']","['veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'kübermaailm']","['netti', 'kyberavaruus', 'verkko']","['netwerk', 'computernetwerk', 'cyberspace']","['इन्टरनेट', 'सायबरस्पेस', 'अंतरजाल', 'इंटरनेट', 'अंतर्जाल']","['rete informatica', 'rete di calcolatori', 'rete', 'cyberspazio']",net
"['nez', 'pif']",['Nase'],['нос'],"['nose', 'olfactory organ']","['鼻子', '鼻']","['nariz', 'órgano olfactivo', 'olfato']","['鼻', '嗅覚器官']",['코'],"['nina', 'Nina']","['nenä', 'hajuelin']","['neus', 'snufferd', 'snotkoker', 'reukorgaan']","['नासिका', 'नाक']",['naso'],nose
"['maman', 'maternité', 'mère', 'écrou']","['Mutter', 'Mutterschaft', 'Schraubenmutter']","['мать', 'материнство', 'гайка']","['mother', 'female parent', 'motherhood', 'mom', 'mammy', 'mama', 'mummy', 'mum', 'ma', 'momma', 'mamma', 'mumma', 'mommy', 'nut']","['母親', '娘', '母', '妈妈', '母亲', '螺母']","['madre', 'maternidad', 'mamá', 'progenitora', 'mami', 'ma', 'mama', 'tuerca']","['母親', 'ナット']","['어머니', '암나사']",['ema'],"['äiti', 'äitiys', 'naispuolinen vanhempi', 'mutteri', 'Mutteri']","['moeder', 'moederschap', 'moes', 'moesje', 'moederlief', 'mam', 'mama', 'ma', 'mammie', 'moe', 'mamma', 'moer', 'Moer', 'teelbal', 'zot', 'zottin', 'kop', 'gekkin', 'gek', 'bal']",['माता'],"['maternità', 'madre', 'mamma', 'genitrice', ""ma'"", 'mammina', 'dado']",nut
"['organisme', 'autorité', 'agence', 'agence publique', 'ministère', 'office', 'administration fédérale']","['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor']","['офис', 'орган публичной власти', 'аге́нтство', 'правительственный офис', 'о́рган']","['agency', 'authority', 'office', 'federal agency', 'government agency', 'government office']","['辦公室', '办公室', '政府机构', '政府機構']","['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento']","['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関']","['사무실', '정부 기관', '관청', '오피스']","['kontor', 'büroo', 'asutus', 'Kontor']","['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos']","['kantoor', 'autoriteit', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling']","['दफ़्तर', 'कार्यालय', 'एजेंसी', 'प्राधिकार']","['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione']",office
"['four', 'foyer', 'étuve', 'poêle']","['Ofen', 'Backofen']","['печь', 'духо́вка', 'пе́чка', 'домашняя печь', 'буржу́йка']","['oven', 'stove']","['炉', '爐', '烤炉', '烤爐', '烘箱', '烘爐', '烘炉', '火爐', '火炉']","['horno', 'estufa', 'calentador']","['オーブン', 'コンロ', 'ストーブ', '焜炉', '暖炉']","['오븐', '난로']","['ahi', 'Ahi', 'pliit']","['uuni', 'ilman esikuumennin', 'kasvihuone', 'kamiina']","['bakoven', 'oven', 'kachel', 'haard', 'verwarmingstoestel', 'kacheltje']","['ओवन', 'चूल्हा', 'तन्दूर', 'तापक', 'स्टोव']","['forno', 'stufa', 'fornello', 'fuoco']",oven
"['stylo plume', 'stylo à plume', 'stylo-plume', 'Stylo-plume', 'stylographe', 'stylo à encre', 'stylo']","['Füller', 'Füllfederhalter', 'Feder', 'Schreibstift']","['авторучка', 'перьевая ручка', 'перьева́я ру́чка', 'автору́чка', 'ве́чное перо́', 'ручка', 'перо']","['fountain pen', 'pen']","['鋼筆', '钢笔', '筆']","['pluma estilográfica', 'pluma fuente', 'pluma', 'estilógrafo', 'estilográfica', 'boli', 'bolígrafo']","['万年筆', 'ボールペン', 'ペン']","['만년필', '펜']","['sulepea', 'sulg']","['täytekynä', 'kynä', 'mustekynä']","['vulpen', 'pen']","['क़लम', 'पेन', 'लेखनी']","['penna stilografica', 'stilografica', 'penna']",pen
['crayon'],['Bleistift'],['карандаш'],['pencil'],"['铅笔', '鉛筆']",['lápiz'],"['えんぴつ', '鉛筆']",['연필'],['pliiats'],"['lyijykynä', 'kynä']","['crayon', 'potlood', 'kwastje', 'penseel']","['पेन्सिल', 'पेंसिल']","['matita', 'lapis']",pencil
"['porc', 'cochon', 'Sus', 'Sus scrofa domestica']","['Hausschwein', 'Schwein', 'Sus']","['свинья', 'кабаны', 'вепрь', 'свинья́', 'домашняя свинья', 'бо́ров', 'Sus scrofa domestica']","['pig', 'hog', 'grunter', 'Sus scrofa', 'squealer', 'Sus']","['豬', '猪', '猪属', '家豬', 'Sus scrofa domestica']","['marrano', 'puerco', 'cerdo', 'cochino', 'Sus', 'Sus scrofa domestica', 'cochi', 'porc', 'gocho', 'gorrino', 'cochín', 'guarro', 'cuchi', 'chon', 'sus', 'chancho', 'tunco', 'cuto', 'cocho', 'cerdo gruñón', 'Sus scrofa']","['豚', 'ブタ', 'イノシシ属', 'Sus scrofa domestica']","['돼지', '멧돼지속', 'Sus scrofa domestica']","['siga', 'sigalane', 'Sus scrofa domestica']","['sika', 'siat', 'Siat', 'possu', 'Sus scrofa', 'syöttökarju']","['varken', 'zwijn', 'echte zwijnen', 'krulstaart']","['सूअर', 'सुस', 'घरेलू सुअर', 'Sus scrofa domestica']","['maiale', 'porco', 'sus scrofa domesticus', 'Sus', 'Sus scrofa', 'suino', 'Sus scrofa domestica']",pig
"['os', 'jambe', 'jambes', 'membre inférieur humain']","['Bein', 'Knochengewebe', 'Knochen', 'Gebeine', 'Beine', 'menschliches Bein']","['кость', 'нога', 'нога человека', 'Нога человека']","['bone', 'os', 'pin', 'leg', 'legs', 'human leg']","['骨头', '骨頭', '骨', '骨骼', '骨质', '骨質', '骨架', '腿', '人腿', '人類腿部']","['hueso', 'os', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['骨', '脚', '足']","['뼈', '다리', '사람의 다리']","['kont', 'luu']","['luu', 'os', 'jalka', 'sääri']","['knok', 'been', 'bot', 'knook', 'beenweefsel', 'botje', 'graat', 'benen', 'poot', 'stelt', 'menselijke been', 'onderdanen', 'onderdaan']","['हड्डी', 'अस्थि', 'पाया', 'पैर', 'पांव']","['osso', 'gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']",pin
