fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,word_original,it
"['voisinage', 'environs', 'localité', 'emplacement', 'position', 'lieu', 'position géographique', 'localisation', 'situation', 'domicile', 'maison', 'habitation', 'résidence', 'logement', 'foyer', 'demeure', 'emploi', 'place', 'fonction', 'endroit', 'zone', 'point', 'local']","['Umgebung', 'geographische Lage', 'Platz', 'Standort', 'Ort', 'Lage', 'Haus', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte', 'Posten', 'Stelle', 'Räumlichkeiten', 'Lokal', 'Gelände']","['апилинка', 'географическое местоположение', 'ме́сто', 'положе́ние', 'местоположе́ние', 'пози́ция', 'географическое положение', 'местонахожде́ние', 'расположе́ние', 'дом', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'жилище', 'ме́сто жи́тельства', 'пост', 'до́лжность', 'место', 'недви́жимость', 'зда́ние', 'помеще́ние', 'владе́ние', 'террито́рия']","['neighbourhood', 'neighborhood', 'vicinity', 'locality', 'neck of the woods', 'apylinkė', 'locus', 'locale', 'location', 'geographic location', 'house', 'home', 'dwelling', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence', 'position', 'place', 'spot', 'post', 'situation', 'berth', 'office', 'billet', 'topographic point', 'premises']","['附近', '周围', '周边', '地理位置', '地点', '地點', '地方', '场所', '場所', '位置', '房屋', '家屋', '居所', '住宅', '住所', '住处', '厂址', '房地', '廠址']","['lugar', 'vecindario', 'vecindad', 'cercanía', 'barrio', 'fraccionamiento', 'inmediaciones', 'escena', 'escenario', 'hábitat', 'suburbio', 'área', 'territorio', 'ambiente', 'ubicación', 'posición', 'localización geográfica', 'hogar', 'casa', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso', 'empleo', 'puesto', 'oficina', 'cargo', 'sitio', 'paraje', 'zona', 'punto', 'propiedad', 'local']","['位置', '地方', '地点', '場所', '立地', '家', '実家', '住宅', '住居', '居留', '故郷', '住所', '邸内', '構内']","['위치', '지점', '지리적 위치', '장소', '집', '주거', '거류', '주택', '곳']","['Apiilinke', 'asukoht', 'geograafiline asend', 'ruum', 'hoone', 'sünnikodu', 'koht', 'paik']","['seutu', 'lähistö', 'tienoo', 'lähiympäristö', 'ympäristö', 'sijainti', 'paikka', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'kämppä', 'virka', 'asema', 'työpaikka', 'toimi', 'pikkupaikka', 'kohta', 'topografinen sijainti', 'kiinteistö', 'tilat', 'alue', 'toimitilat']","['omtrek', 'buurt', 'omgeving', 'contreie', 'omstreek', 'contreien', 'kader', 'milieu', 'nabijheid', 'omstreken', 'wijk', 'locatie', 'plaats', 'geografische locatie', 'verblijf', 'woning', 'tehuis', 'honk', 'optrekje', 'domicilie', 'onderdak', 'home', 'huis', 'thuis', 'woonplaats', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte', 'standplaats', 'plek', 'oord', 'pand']","['अवस्थिति', 'घर', 'जन्मभूमि', 'गृह', 'स्थान']",site,"['dintorno', 'vicinanza', 'circondario', 'adiacenze', 'prossimità', 'paraggi', 'nei pressi di', 'vicinanze', 'adiacenza', 'dintorni', 'luogo', 'posizione', 'ubicazione', 'casa', 'domicilio', 'dimora', 'residenza', 'abitazione', 'magione', 'posto', 'incarico', 'carica', 'zona', 'area', 'locale']"
['danse'],['Tanz'],['танец'],['dance'],['舞蹈'],"['bailar', 'danza', 'baile']",['ダンス'],['춤'],['tants'],['tanssi'],['dans'],['नृत्य'],dance,"['danza', 'ballo']"
"['mot', 'propos', 'délibération']",['Wort'],['слово'],"['word', 'give-and-take', 'discussion']","['詞', '词', '單詞', '单词', '字词']","['palabra', 'vocablo', 'intercambio', 'debate', 'discusión']","['言葉', '単語', '語']",['낱말'],['sõna'],"['sana', 'keskustelu', 'ajatustenvaihto', 'mielipiteidenvaihto']",['woord'],"['शब्द', 'बात']",word,"['parola', 'termine', 'suono', 'vocabolo', 'dibattito', 'discussione']"
"['paire', 'couple']","['Paar', 'geordnetes Paar']","['пара', 'па́ра', 'упорядоченная пара']","['pair', 'brace', 'ordered pair']","['雙', '一對', '有序对', '双', '對', '对', '一对']","['par', 'par ordenado']","['一組', '順序対', '対', 'ペア', '一対']","['켤레', '순서쌍', '한쌍', '페어']","['Järjestatud paar', 'järjestatud paar', 'paar']","['järjestetty pari', 'pari']","['koppel', 'tweetal', 'paar', 'duo']","['क्रमित युग्म', 'जोड़ा']",pair,"['coppia', 'coppia ordinata', 'paio']"
"['pied de chaise', 'chaise', 'siège', 'fauteuil', 'place']","['Stuhlbein', 'Sessel', 'Stuhl', 'Sitz', 'Sitzgelegenheit', 'Sitzplatz']","['стул', 'сиде́нье', 'ме́сто']","['chair', 'chair leg', 'seat']","['椅子', '椅', '座位', '位子', '座席']","['asiento', 'silla', 'pata de silla', 'escaño', 'seato']","['椅子', 'ソファ', '座位', '座席', '腰掛け', '席', 'シート']","['의자', '좌석', '자리', '시트']","['tool', 'iste']","['tuoli', 'istuin', 'istumapaikka', 'paikka']","['stoel', 'crapaud', 'stoelpoot', 'zetel', 'leunstoel', 'fauteuil', 'zitje', 'zitplaats', 'zitmeubel', 'zitting']","['कुर्सी', 'आसंद', 'सीट']",seat,"['gamba della sedia', 'sedia', 'seggiola', 'sedile', 'seduta', 'scranno', 'posto']"
"['lumière', 'source lumineuse', 'lumière visible']","['Lichtquelle', 'Licht']","['свет', 'Свет', 'ви́димый свет']","['light', 'light source', 'visible light', 'visible radiation']","['可見光', '光', '可见光']","['luz', 'fuente luminosa', 'luz visible', 'radiación visible']","['光', '可視光', '可視光線']","['가시광선', '빛']",['valgus'],"['valo', 'näkyvä valo', 'näkyvä säteily']","['licht', 'lichtbron']",['प्रकाश'],light,"['luce', 'sorgente luminosa', 'radiazione visibile', 'luce visibile']"
['mille'],"['Tausend', 'tausend']","['тысяча', 'ты́сяча']","['one thousand', 'K', 'G', 'chiliad', 'yard', 'M', 'grand', 'thou', 'thousand']",['千'],"['mil', 'un mil', 'chiliad', 'millar']",['千'],['천'],"['Tuhat', 'tuhat']","['tuhat', 'K', 'G', 'M', 'jaardi', 'tuhat dollaria', 'yksi tuhat', 'tuhatluku']","['duizend', 'Chiliad', 'duizendvoud', 'chiliade', 'mille', 'duizendtal', 'gij']","['सहस्र', 'सहास', 'हज़ार']",thousand,"['mille', 'migliaio', 'M']"
['nord'],['Norden'],"['север', 'Север']","['northward', 'N', 'north', 'due north']","['北', '北方']",['norte'],['北'],['북쪽'],['põhi'],"['pohjoinen', 'suoraan pohjoiseen', 'N']","['noord', 'noorden']","['उत्तर', 'उत्तर दिशा']",north,"['nord', 'settentrione', 'mezzanotte', 'tramontana']"
"['voiture', 'bagnole', 'automobile', 'auto', 'char', 'moteur', 'machine', 'dispositif', 'appareil', 'système', 'mécanisme', 'machinerie', 'parc de machines', 'machines', 'Machinery']","['Auto', 'Wagen', 'Automobil', 'Pkw', 'Personenwagen', 'Kraftfahrzeug', 'PKW', 'Personenkraftwagen', 'Kraftwagen', 'Motor', 'Triebwerk', 'Antrieb', 'Maschine', 'Einrichtung', 'Einheit', 'Baustein', 'Instrument', 'Hilfsmittel', 'Vorrichtung', 'Apparat', 'Gerät', 'Maschinenanlage', 'Maschinerie', 'Machinery', 'maschinelle Ausrüstung', 'mechanisches Gerät']","['автомобиль', 'маши́на', 'мото́р', 'авто́', 'та́чка', 'автомоби́ль', 'автомаши́на', 'мотор', 'двигатель', 'дви́гатель', 'прибо́р', 'дева́йс', 'приспособле́ние', 'аппара́т', 'механи́зм', 'устро́йство', 'га́джет', 'машины и оборудование', 'обору́дование', 'маши́ны', 'машина']","['car', 'automobile', 'machine', 'auto', 'motorcar', 'motor car', 'motor', 'engine', 'device', 'machinery', 'mechanism', 'Machinery', 'mechanical device']","['汽车', '車', '车', '汽車', '机动车', '機動車', '马达', '馬達', '發動機', '发动机', '引擎', '摩托', '裝置', '装置', '发明物', '机器', '机械', '机械装置']","['máquina', 'carro', 'coche', 'automóvil', 'auto', 'vehículo', 'turismo', 'motor', 'locomotora', 'motor térmico', 'aparato', 'dispositivo', 'mecanismo', 'aparejo', 'maquinaria', 'Machinery', 'máquinas']","['自動車', '車', '四輪車', '乗用車', 'モーター', 'エンジン', '原動機', '機関', '機械', '発動機', 'デバイス', '装置']","['자동차', '사륜차', '승용차', '차', '승용자동차', '모터', '엔진', '기관', '장치', '디바이스']","['auto', 'automobiil', 'masin', 'mootor', 'seade', 'aparaat', 'masinad', 'mehhanismid']","['auto', 'henkilöauto', 'automobiili', 'moottoriajoneuvo', 'ajoneuvo', 'moottori', 'kone', 'laite', 'koneisto', 'koneet']","['auto', 'automobiel', 'kar', 'wagen', 'motorrijtuig', 'motor', 'aandrijving', 'locomotief', 'machine', 'toestel', 'apparaat', 'mechanisme', 'machinery', 'machinepark', 'mechanisch apparaat', 'machinerie']","['गाड़ी', 'कार', 'मोटरकार', 'ऑटोमोबाइल', 'मोटर', 'मोटरवाहन', 'मोटर-गाड़ी', 'मोटरगाड़ी', 'वाहन', 'इंजन', 'गैजेट', 'यंत्र', 'युक्ति', 'मशीनरी']",machine,"['autoveicolo', 'auto', 'autovettura', 'automobile', 'macchina', 'vettura', 'motore', 'apparecchio', 'periferica', 'dispositivo', 'congegno', 'arnese', 'macchinario', 'Machinery', 'apparato']"
"['temps', 'météo', 'météorologie', 'tempo musical', 'tempo', 'Rythme', 'rythme', 'temps grammatical', 'période', 'ère géologique', 'ère']","['Zeit', 'Wetter', 'Grundschlag', 'Schlag', 'Rhythmus', 'Beat', 'Zeitform', 'Tempus', 'Ära']","['время', 'погода', 'пого́да', 'Погода', 'доля', 'Ритм', 'ритм', 'такт', 'геологическая эра']","['time', 'weather', 'conditions', 'weather condition', 'atmospheric condition', 'rhythm', 'beat', 'musical rhythm', 'tense', 'grammatical tense', 'period', 'era', 'geological era']","['時間', '时间', '天气', '天氣', '天气条件', '节拍', '节奏', '節奏', '旋律', '时态', '代', '地质代', '纪元']","['tiempo', 'tiempo atmosférico', 'clima', 'condiciones', 'condiciones metereológicas', 'estado del tiempo', 'condición atmosférica', 'ritmo', 'pulso', 'compás', 'cadencia', 'tiempo gramatical', 'periodo', 'era geológica', 'era', 'período', 'época']","['時間', '天気', 'てんき', '気象', '天候', 'ビート', 'リズム', '時制', '代']","['시간', '날씨', '일기', '기상', '리듬', '박', '시제', '대']","['aeg', 'ilm', 'Rütm', 'rütm', 'Löök', 'löök', 'aegkond']","['aika', 'sää', 'ilma', 'säätila', 'sääolosuhteet', 'ilmakehän olosuhteet', 'tahti', 'Isku', 'rytmi', 'isku', 'poljento', 'aikamuoto', 'tempus', 'maailmankausi', 'aikakausi', 'geologinen ajanjakso']","['tijd', 'weder', 'weer', 'weerstoestand', 'weersgesteldheid', 'weersomstandigheden', 'weersomstandigheid', 'tempo', 'maat', 'ritme', 'beat', 'cadans', 'puls', 'werkwoordstijd', 'era', 'tijdperk', 'tijdrekening', 'periode']","['काल', 'समय', 'ऋतु', 'मौसम', 'ताल', 'व्याकरणिक काल', 'भूवैज्ञानिक महाकल्प']",time,"['tempo', 'data', 'meteo', 'ritmo', 'battito', 'periodo', 'era', 'era geologica', 'età']"
"['localité', 'emplacement', 'position', 'lieu', 'position géographique', 'localisation', 'situation', 'emploi', 'place', 'fonction', 'regard', 'vue', 'perspective']","['geographische Lage', 'Platz', 'Standort', 'Ort', 'Lage', 'Posten', 'Stelle']","['географическое местоположение', 'ме́сто', 'положе́ние', 'местоположе́ние', 'пози́ция', 'географическое положение', 'местонахожде́ние', 'расположе́ние', 'пост', 'до́лжность', 'взгляд']","['locus', 'locale', 'location', 'locality', 'geographic location', 'position', 'place', 'spot', 'post', 'situation', 'berth', 'office', 'billet', 'view', 'perspective']","['地理位置', '地点', '地點', '地方', '场所', '場所', '位置', '观点', '见解']","['posición', 'escena', 'vecindad', 'escenario', 'hábitat', 'suburbio', 'área', 'lugar', 'territorio', 'ambiente', 'ubicación', 'localización geográfica', 'empleo', 'puesto', 'oficina', 'cargo', 'sitio', 'visión', 'mirada', 'perspectiva', 'vista']","['位置', '地方', '地点', '場所', '立地']","['위치', '지점', '지리적 위치', '장소']","['asukoht', 'geograafiline asend', 'ruum', 'arusaam']","['sijainti', 'paikka', 'virka', 'asema', 'työpaikka', 'toimi', 'näkemys', 'perspektiivi', 'mielipide', 'kanta', 'näkökulma']","['locatie', 'plaats', 'geografische locatie', 'standplaats', 'plek', 'opvatting', 'visie', 'beeld']","['अवस्थिति', 'दर्शन']",position,"['luogo', 'posizione', 'ubicazione', 'posto', 'incarico', 'carica', 'prospettiva', 'opinione', 'visione', 'punto di vista']"
"['médium', 'support', 'média', 'moyen', ""média d'information"", 'moitié', 'un demi', 'demi', 'transport', 'transport de voyageurs', 'moyen de transport', 'centre']","['Kommunikationsmittel', 'Medium', 'Medien', 'Presse', 'Hälfte', 'ein halb', 'Personenverkehr', 'Beförderungsmittel', 'Transportmittel', 'Transport']","['медиа', 'пресса', 'тайм', 'половина', 'полови́на', 'транспортировка', 'пассажирский транспорт']","['media', 'medium', 'journalism', 'news media', 'half', 'one-half', 'one half', 'passenger transport', 'transport', 'transportation', 'conveyance', 'heart', 'eye', 'center', 'centre', 'middle', 'agency', 'means', 'way']","['传播媒体', '傳播媒體', '新聞媒體', '新闻媒体', '半', '一半', '二分之一', '传送器', '中间', '中心', '中心点', '中央', '方法', '方式', '办法', '手段']","['medio', 'medio de comunicación', 'Medio informativo', 'prensa', 'medios de comunicación', 'periodismo', 'medios periodísticos', 'mitad', 'un medio', 'metad', 'transporte', 'transporte de pasajeros', 'medio de transporte', 'centro', 'corazón', 'ojo', 'modo', 'manera', 'forma', 'camino']","['メディア', 'アメリカ合衆国のニュース・メディア', '報道機関', '半分']","['미디어', '뉴스 미디어', '언론 매체 목록', '반']","['meedia', 'pool', 'reisijatevedu', 'transport', 'vedu']","['media', 'tiedotusväline', 'viestin', 'väline', 'Lehdistö', 'lehdistö', 'uutisvälineet', 'lehtiala', 'uutismedia', 'puolet', 'puolikas', 'puoli', 'puolisko', 'matkustajaliikenne', 'liikenne', 'kuljetusväline', 'keskusta', 'keskus', 'silmä', 'sydän', 'keskipiste', 'tapa', 'keinot']","['communicatiemiddel', 'medium', 'media', 'pers', 'publicistiek', 'perswetenschap', 'helft', 'half', 'tweede', 'een half', 'vervoer', 'transportmiddel', 'personenvervoer', 'vervoermiddel', 'transport', 'kern', 'hart', 'hulpmiddel', 'middel', 'instrument']","['मीडिया', 'आधा', 'अर्ध', 'वाहन']",middle,"['supporto', 'media', 'strumenti di comunicazione', 'mezzi di comunicazione', 'mezzi di informazione', 'giornalismo', 'metà', 'mezzo', 'trasporto passeggeri', 'trasporto', 'trasporto dei passeggeri', 'mezzo di trasporto', 'centro', 'cuore', 'modo', 'maniera']"
"['camaraderie', 'amitié', 'camarade', 'faire-valoir', 'pote', 'pair', 'compère', 'copain', 'semblable', 'compagnon', 'partenaire', 'ami', 'amie', 'petit ami', 'mec', 'homme']","['Kameradschaft', 'Freundschaft', 'Kumpel', 'Spezi', 'Kamerad', 'Kumpan', 'Sidekick', 'Genossin', 'Genosse', 'Freund', 'Freundin']","['дружба', 'компаньон', 'соведущий', 'Категория:ЛГБТ-злодеи', 'товарищ', 'член-корреспонде́нт', 'бойфренд']","['camaraderie', 'comradeship', 'comradery', 'chumminess', 'comradeliness', 'friendship', 'friendly relationship', 'crony', 'pal', 'sidekick', 'buddy', 'comrade', 'brother', 'chum', 'familiar', 'companion', 'associate', 'fellow', 'friend', 'swain', 'boyfriend', 'beau', 'young man']","['友情', '友爱', '友谊', '搭档', '同志', '朋友', '友人', '男朋友']","['amigo', 'camaradería', 'amistad', 'relación amistosa', 'camarada', 'hermano', 'compañero', 'sidekick', 'compañera', 'edecán', 'compinche', 'socio', 'pal', 'colega', 'amigote', 'amigueta', 'socia', 'cuate', 'amigota', 'hermana', 'acompañante', 'amiguete', 'asociado', 'amiga', 'novio', 'pareja', 'prometido', 'pareja sentimental', 'enamorado', 'pololo']","['友情', '交際', 'サイドキック', '会友', '同志', '準会員', '友達', '友人', 'ボーイフレンド']","['우정', '사이드킥', '준회원', '회우', '남자친구']","['sõprus', 'oma', 'Seltsimees']","['ystävyys', 'ystävyyssuhde', 'veli', 'apuri', 'kaveri', 'ystävä', 'kamu', 'jätkä', 'ulkojäsen', 'toveri', 'varajäsen', 'Toveri', 'seuralainen', 'tuttu', 'poikaystävä', 'kundikaveri', 'nuorikko', 'sulho', 'poikakaveri']","['kameraadschap', 'vriendschap', 'vriendschapsband', 'vriendschappelijkheid', 'vriendschapsbanden', 'makker', 'kameraad', 'copresentator', 'broeder', 'maat', 'maatje', 'partner', 'gezelschapsdame', 'gabber', 'vriend', 'compagnon', 'amice', 'vriendin', 'gezel', 'vrind', 'kornuit', 'deelgenoot', 'kompaan', 'vriendje', 'minnaar', 'lief']","['मित्रता', 'कॉमरेड', 'प्रेमी']",friend,"['cameratismo', 'amicizia', 'amistà', 'compagno', 'fratello', 'aiutante', 'pari', 'spalla', 'amicone', 'compare', 'confratello', 'compagna', 'Compagno', 'convivente', 'amico', 'fidanzato', 'damo', 'innamorato', 'ragazzo', 'amoroso', 'bello', 'boy-friend', 'moroso', 'boy']"
"['noir', 'couleur', 'teinte', 'teint']","['Farbe', 'Schwarz', 'Teint', 'Gesichtsfarbe']","['чёрный', 'цвет']","['black', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors']","['黑色', '颜色', '顏色', '烏黑色', '色', '乌', '乌黑色', '烏', '詳細顏色列表']","['color', 'negra', 'tez', 'negro', 'coloración', 'colorido']","['黒', '色', 'くろ', 'ワインの色']","['검정', '검은색', '색깔', '색']","['must', 'värv', 'värvus', 'Värvuste loendid']","['väri', 'musta', 'väritys']","['gelaatskleur', 'teint', 'zwart', 'kleur', 'kleurtje']","['रंग', 'काला']",color,"['colore', 'carnagione', 'nero', 'colorazione']"
"['type', 'sorte', 'acabit', 'genre', 'forme', 'mec']","['Sorte', 'Art']","['тип', 'разнообра́зие', 'вид', 'разнови́дность', 'род', 'сорт']","['kind', 'sort', 'form', 'variety', 'guy', 'hombre', 'bozo', 'sod', 'cat']","['類', '类']","['tipo', 'clase', 'forma', 'género', 'especie', 'tío', 'hombre']",['種類'],['종류'],"['sort', 'tõug', 'liik']","['luokka', 'moninaisuus', 'laji', 'laatu', 'tyyppi', '-lainen', 'monimuotoisuus', 'valikoima', 'tollo', 'jätkä', 'kolli', 'kaveri']","['soort', 'type', 'ras', 'genre', 'categorie', 'aard', 'gasten', 'jongens']","['प्रकार', 'तरह']",kind,"['classe', 'genere', 'modello', 'ordine', 'sorta', 'qualità', 'carattere', 'natura', 'specie', 'fatta', 'forma', 'razza']"
['juge'],['Richter'],['судья'],"['judge', 'jurist', 'justice']","['法官', '推事', '裁判官']","['juez', 'jueza', 'magistrado', 'togado', 'árbitro']",['裁判官'],"['판사', '법관']",['kohtunik'],"['tuomari', 'juristi', 'lakimies']","['rechter', 'kenner', 'scheidsrechter']","['न्यायाधीश', 'न्यायधीश']",judge,"['giùdice', 'giudice', 'pretore', 'magistrato']"
"['académie', 'université', 'école', 'collège', 'corporation', 'syndicat', 'club', 'confrérie', 'association', 'ordre', 'société', 'guilde', 'corporation sous le royaume de France']","['Uni', 'Universität', 'Akademie', 'Schule', 'Allianz', 'Bruderschaft', 'Verband', 'Vereinigung', 'Innung', 'Klub', 'Gesellschaft', 'Verein', 'Verbindung', 'Gilde', 'Orden', 'Zunft', 'Social Club']","['университет', 'школа', 'шко́ла', 'учи́лище', 'Цех', 'купеческая гильдия', 'цех', 'социальный клуб', 'ги́льдия']","['school', 'university', 'academy', 'guild', 'gild', 'lodge', 'association', 'order', 'fraternity', 'brotherhood', 'society', 'club', 'social club', 'corporation']","['大學', '大学', '学堂', '学校', '學堂', '學校', '俱乐部', '团体', '同業公會', '社交俱樂部', '公会', '行會', '公會', '行会', '同业公会']","['colegio', 'universidad', 'academia', 'escuela', 'centro docente', 'instituto', 'logia', 'club', 'liga', 'cofradía', 'gremio', 'germanía', 'guilda', 'club social', 'lodge', 'asociación', 'fraternidad', 'clube', 'sociedad']","['大学', '学校', '学び舎', 'ギルド', '公会', 'ツンフト闘争', '行会', '社交クラブ']","['대학교', '학교', '길드']","['ülikool', 'kool', 'gild', 'Tsunft', 'tsunft']","['yliopisto', 'koulu', 'kerho', 'seura', 'klubi', 'yhdistys', 'kilta', 'ammattikuntalaitos', 'Ammattikuntalaitos', 'kiltalaitos', 'loosi', 'veljeskunta']","['universiteit', 'academie', 'school', 'orde', 'club', 'sociëteit', 'gilde', 'samenleving', 'vereniging', 'gezelschap']","['विश्वविद्यालय', 'विद्यालय', 'स्कूल', 'पाठशाला', 'मद्रसा', 'श्रेणी', 'संगठन', 'संगम']",school,"['università', 'accademia', 'scuola', 'istituto', 'club', 'ordine', 'associazione', 'lega', 'gilda', 'corporazione delle arti e mestieri', 'corporazioni delle arti e mestieri', 'fraglia', 'circolo', 'società', 'clan', 'salotto']"
"['bâtiment', 'bâtiment public', 'édifice', 'immeuble', 'maison']","['Gebäude', 'öffentliches Gebäude', 'Bauwerk', 'Bau']","['здание', 'постройка', 'общественное здание', 'зда́ние', 'дом', 'постро́йка', 'строе́ние']","['building', 'public building', 'edifice']","['建筑物', '建築物', '大建筑物', '房屋', '大厦', '更常指大而气派的建筑', '建筑', '大廈', '建築']","['edificio', 'edificación', 'edificio público', 'casa', 'inmueble', 'edificios', 'construcción']","['建物', 'ビル', '建築物', '建屋']","['건물', '건축물', '빌딩']","['ehitus', 'ehitis', 'hoone']","['julkinen rakennus', 'rakennus', 'rakennelma']","['gebouw', 'openbaar gebouw', 'bouwwerk', 'pand', 'huis', 'bouwen', 'perceel', 'bouw', 'denkkader', 'constructie']","['इमारत', 'निर्माण', 'बिल्डिंग', 'भवन']",structure,"['fabbricato', 'edificio pubblico', 'stabile', 'costruzione', 'locale', 'palazzo', 'edificazione']"
['cravate'],"['Krawatte', 'Schlips']","['галстук', 'га́лстук', 'Галстук']","['necktie', 'tie']","['領帶', '领带']",['corbata'],['ネクタイ'],"['넥타이', '갈쓰뚝']",['lips'],"['solmio', 'kravatti', 'Solmio']","['stropdas', 'das', 'strop']","['नेकटाई', 'टाई']",tie,['cravatta']
"['face', 'figure', 'visage', 'verso', 'avers']","['Visage', 'Angesicht', 'Antlitz', 'Gesicht', 'Avers']","['лицо', 'обли́чье', 'лик', 'лицо́', 'физионо́мия', 'аверс', 'реверс', 'оборотная сторона́']","['face', 'human face', 'reverse', 'verso', 'obverse']","['臉', '脸', '面', '面孔', '人类的脸', '颜', '正面']","['cara', 'rostro', 'jeta', 'faz', 'rostro humano', 'reverso', 'anverso', 'dorso', 'revés']","['顔', '面', '表側']",['얼굴'],"['nägu', 'Nägu']","['naama', 'kasvot', 'pärstä', 'klaava', 'kääntöpuoli']","['tronie', 'smoel', 'aangezicht', 'gelaat', 'gezicht', 'snoet', 'fieselefacie', 'bakkes', 'porem', 'snufferd', 'ponem', 'facie', 'snuit', 'smoelwerk', 'fieselemie', 'aanschijn', 'toetje', 'postzegel', 'toet', 'voorzijde']","['चेहरा', 'मुखड़ा', 'मुख']",face,"['viso', 'faccia', 'volto', 'dritto', 'verso', 'retro', 'rovescio', 'tergo']"
"['pont', 'liste de ponts romains', 'passerelle']","['Brücke', 'Liste römischer Brücken']",['мост'],"['bridge', 'span', 'list of Roman bridges']","['橋', '桥', '桥梁']","['puente', 'bóveda']","['はし', '橋']","['다리', '교량']",['sild'],['silta'],"['brug', 'lijst van Romeinse bruggen']",['सेतु'],bridge,"['ponte', 'ponti romani']"
"['journal quotidien', 'journal', 'quotidien', 'journal du soir', 'presse écrite', 'papier journal', 'biens', 'commodité', 'bien', 'produit', 'politique de produit', 'article']","['Abendzeitung', 'Tageszeitung', 'Zeitung', 'Dokument', 'Zeitungspapier', 'Papier', 'Presse', 'Güter', 'Gut', 'Commodities', 'Handelsware', 'Produkt', 'Produktpolitik', 'Geschlechtswort', 'Begleiter', 'Artikel']","['газета', 'бума́га', 'печатная пресса', 'статья́', 'докуме́нт', 'газе́тная бума́га', 'товары', 'Биржевой товар', 'биржевой товар', 'благо', 'экономическое благо', 'продукт', 'това́р', 'продуктовая политика', 'проду́кт', 'арти́кль', 'артикль', 'член']","['evening newspaper', 'evening paper', 'gazette', 'daily', 'newspaper', 'daily newspaper', 'paper', 'written news media', 'goods', 'commodity', 'good', 'trade good', 'product', 'ware', 'merchandise', 'product policy', 'article', 'newspaper article', 'news story', 'news article']","['新闻用纸', '報紙', '白報紙', '白报纸', '新聞用紙', '报纸', '报章', '报', '大宗物資', '財貨', '商品', '日用品', '货物', '产品', '制品', '物品', '產品', '製品', '冠词', '冠詞']","['artículo', 'diario', 'vespertino', 'periódico', 'prensa escrita', 'papel de periódico', 'mercancía', 'bienes', 'Materia prima', 'bien económico', 'bien comercial', 'artículo de consumo', 'género', 'producto', 'bien', 'mercadería', 'mercancías', 'artículo periodístico', 'noticia']","['新聞', '新聞紙', '財', '日用品', '商品', '製品', '冠詞']","['신문', '재화', '상품', '제품', '관사']","['ajalehepaber', 'ajaleht', 'kaubad', 'tooted', 'põhitarbeaine', 'toode', 'artikkel']","['sanomalehti', 'sanomalehtipaperi', 'raportti', 'lehti', 'tavarat', 'tuote', 'tavara', 'Tavara', 'kauppatavara', 'hyödyke', 'valmiste', 'artikkeli', 'sanomalehtiartikkeli', 'uutisartikkeli', 'uutisjuttu']","['dagblad', 'gazet', 'courant', 'krant', 'nieuwsblad', 'avondblad', 'eindwerk', 'krantenpapier', 'document', 'werk', 'goederen', 'goed', 'commodity', 'waar', 'handel', 'negotie', 'waren', 'spul', 'handelswaar', 'handelsgoederen', 'koopwaar', 'product', 'lidwoord', 'artikel', 'kranteartikel']","['समाचारपत्र', 'समाचार पत्र', 'दस्तावेज', 'वरक', 'दस्तावेज़', 'जिन्स', 'पण्य', 'माल', 'उत्पाद', 'articals', 'अनुच्छेद']",item,"['quotidiano della sera', 'giornale della sera', 'quotidiano', 'giornale', 'periodico', 'carta da giornale', 'rivista', 'beni', 'merce', 'commodity', 'merci', 'mercanzia', 'roba', 'bene', 'genere', 'prodotto', 'derrata', 'articolo', 'pezzo']"
