fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"[""doigt d'honneur"", 'doigt', 'dactyle', 'orteil', 'doigt de pied', 'doigts de pied', 'petit orteil']","['Stinkefinger', 'Digitus', 'Zeh', 'Finger', 'Fingerchen', 'kleiner Zeh', 'Zehe', 'Digitus pedis III', 'Digitus pedis II']","['фак', 'средний палец', 'палец', 'па́лец', 'перст', 'палец руки', 'палец кисти', 'мизинец', 'па́лец на ноге́', 'палец стопы', 'па́лец ноги́']","['the finger', 'dactyl', 'digit', 'finger', 'toes', 'baby toe', 'toe', 'little toe', 'pinky toe', 'fifth toe', 'second toe', 'third toe']","['豎中指', '腳趾', '指', '手指', '脚趾', '手指腳趾', '指头', '指頭', '手指头', '手指頭', '脚尖', '趾']","['peineta', 'corte de manga', 'higa', 'dedo', 'dígito', 'dedos de la mano', 'dedo de la mano', 'dedos del pie', 'dedo pequeño del pie', 'dedo de pie', 'dedo del pie', 'dedo meñique', 'ortejo', 'meñique del pie']","['ファックサイン', '指', '指趾', '足指', 'つま先', '趾', '爪先']","['가운뎃손가락', '손가락', '손발가락', '발가락']","['Keskmise sõrme näitamine', 'sõrmed ja varbad', 'sõrm', 'näpp', 'sõrmed', 'varvas']","['keskisormi', 'Keskisormi', 'varvas', 'sormi', 'näppi']","['middelvinger', 'the finger', 'digit', 'Digit', 'vinger', 'teen', 'cijfer', 'kleine teen', 'tenen', 'kom nou']","['उंगली', 'अंगुली', 'अंगुल', 'अंगुश्त', 'अंगुलि', 'पाँव का अंगूठा']","['dito', 'gesto del dito medio alzato', 'gesto del dito medio', 'digito', 'dito della mano', 'dita', 'minolo', 'quinto dito', 'dito del piede', 'alluce']",finger
"['poisson', 'Pisces']","['Fisch', 'Fische', 'Speisefisch', 'Pisces']","['рыбы', 'ры́ба', 'рыба', 'Pisces']","['fish', 'food fish', 'fish as food', 'Pisces']","['魚', '魚兒', '鱼', '鱼儿', '鱼类', '食用鱼', '食用鱼类', 'Pisces']","['pescado', 'pez', 'Pisces', 'pisces', 'peces', 'piscis']","['魚類', '魚', 'Pisces']","['물고기', '어류', '고기', '생선', 'Pisces']","['kala', 'kalad', 'Kala', 'Pisces']","['kala', 'ruokakala', 'Kala ruokana', 'kala ruokana', 'kalat', 'Pisces']","['vissen', 'vis', 'Pisces']","['मछली', 'मच्छी', 'मीन', 'माही', 'मत्स्य', 'Pisces']","['pesce', 'Pisces']",fish
['drapeau'],['Flagge'],"['знамя', 'вымпел', 'флаг']",['flag'],"['旗', '旗帜', '旗幟', '旗子']","['bandera', 'pabellón']",['旗'],['기'],['lipp'],['lippu'],"['vaan', 'vlag']",['ध्वज'],"['bandiera', 'insegna']",flag
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['dolina', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']","['valle', 'vallata', 'conca']",floor
"['diptère', 'Diptera', 'mouche']","['Fliege', 'Zweiflügler']","['му́ха', 'двукрылые', 'двукры́лое']","['fly', 'Diptera']","['蝇', '蠅', '雙翅目', '双翅目', '苍蝇']","['mosco', 'Diptera']","['蠅', 'ハエ', 'ハエ目', '双翅目']",['파리목'],"['Kahetiivalised', 'kahetiivalised']","['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['vlieg', 'tweevleugeligen']","['डिप्टेरा', 'मक्खी']","['mosca', 'Ditteri', 'Diptera']",fly
"['pieds', 'pied', 'fondation', 'substruction', 'soubassement', 'infrastructure', 'substructure', 'fondement', 'base']","['Fuß', 'Pes', 'Basis', 'Gründung']","['фут', 'стопа', 'фундамент']","['foot', 'feet', 'ft', 'human foot', 'pes', 'Pes', 'Foot', 'groundwork', 'understructure', 'fundament', 'base', 'substructure', 'foundation']","['英尺', '腳', '脚', '脚部', '足', '基础', '地基']","['pies', 'pie', 'pes', 'pata', 'base', 'subestructura', 'cimentación', 'cimiento', 'fundación', 'fundamento']","['フィート', 'ペス', '足', '基礎']","['피트', '발', '기초']","['jalg', 'Jalg', 'Labajalg', 'vundament', 'Vundament']","['jalka', 'jalkaterä', 'perustus', 'alusrakenne', 'pohja', 'jalusta', 'kanta', 'juuri', 'alaosa', 'pohjatyö', 'perus', 'rakennuspohja', 'jalkopää', 'alapää', 'alusta', 'antura', 'perusta', 'perusrakenne', 'perusmuuri']","['Engelse voet', 'voeten', 'voet', 'poot', 'pootje', 'fundament', 'basis', 'fundering', 'grondvesting', 'grondslag', 'grondvest', 'bedding']","['फुट', 'फ़ुट', 'पैर', 'बुनियाद']","['piede', 'base', 'fondazione', 'fondazioni', 'piedistallo', 'piedestallo', 'sottofondo']",foot
['fourchette'],"['Gabel', 'Pommesgabel']",['вилка'],['fork'],"['叉子', '餐叉', '叉']",['tenedor'],['フォーク'],['포크'],"['kahvel', 'Kahvel']",['haarukka'],"['vork', 'splitsing']","['काँटा', 'कांटा']",['forchetta'],fork
"['volaille', 'Galloanserae']","['Geflügel', 'Galloanserae']","['птицеводство', 'пернатая дичь', 'домашняя птица', 'Galloanserae', 'Galloanseres']","['poultry', 'fowl', 'domestic fowl', 'Galloanserae']","['家禽', '雞雁小綱']","['ave de corral', 'Galloanserae', 'ave']","['家禽', 'キジカモ類']","['가금', '닭기러기류', '집새']","['sulgloomad', 'kodulinnud', 'kodulind', 'Galloanserae']","['siipikarja', 'riistalintu', 'Galloanserae']","['gevogelte', 'pluimvee', 'Galloanserae', 'hoen', 'huishen', 'hoentje', 'hen', 'kip']","['कुक्कुट', 'पोल्ट्री']","['pollame', 'volatile', 'Galloanserae']",fowl
"['corps humain', 'carrure', 'physiologie humaine', 'ossature', 'forme', 'figure', 'chair', 'silhouette', 'physique', 'Corps humain']","['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['человеческое тело', 'физиология человека', 'костя́к', 'телосложе́ние', 'фигу́ра', 'скеле́т', 'физиология человека и животных', 'фо́рма', 'компле́кция']","['human body', 'human physiology', 'build', 'figure', 'soma', 'chassis', 'form', 'anatomy', 'shape', 'frame', 'physique', 'flesh', 'material body', 'physical body', 'bod']","['人体', '体格', '肉体', '体形', '外形', '體型', '體質', '人体生理学', '體格', '体质', '体型', '身材']","['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['人間生理学', '人体', '人類生物学', 'ムールヴェードル', '体型']","['인체생리학', '체격', '인간의 몸', '몸매', '인체']","['inimfüsioloogia', 'inimese keha', 'Inimkeha', 'inimkeha']","['ihmisruumis', 'ihmisen fysiologia', 'muoto', 'kuvio', 'fysiikka', 'hahmo', 'figuuri', 'vartalo', 'keho', 'liha', 'ruumiinrakenne', 'runko', 'fyysinen keho', 'sooma', 'rakenne']","['menselijke verrichtingsleer', 'menselijk lichaam', 'skelet', 'geraamte', 'figuur', 'vorm', 'bouw', 'cijfer', 'afbeelding', 'personage', 'vlees']","['बनावट', 'देह', 'मानव कार्यिकी', 'मानव शरीर']","['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']",frame
"['jardin', 'cour']","['Garten', 'Hof', 'Hofstelle']","['сад', 'двор']","['garden', 'yard', 'grounds', 'curtilage', 'Curtilage']","['花園', '花园', '庭園', '園林', '种植园', '院子', '庭院']","['jardín', 'patio', 'corral', 'curtilage']","['庭', '庭園']","['정원', '위요지']","['aed', 'õu']","['puutarha', 'kasvimaa', 'piha', 'pihamaa', 'piha-alue']","['tuin', 'hof', 'erf', 'werf', 'park']",['बाग'],"['giardino', 'cortile']",garden
"['fille', 'femme', 'jeune femme', 'jeune fille', 'petite copine', 'petite amie', 'copine']","['Mädchen', 'Fräulein', 'Frau', 'Freundin']","['девочка', 'де́вушка', 'Гёрлфренд', 'гёрлфренд']","['girl', 'young woman', 'miss', 'fille', 'missy', 'young lady', 'gf', 'girlfriend', 'lady friend']","['女孩兒', '女儿', '姑娘', '女孩子', '女孩儿', '女兒', '女孩', '女', '女生', '女朋友', '对象']","['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita', 'novia', 'pareja', 'compañera', 'prometida', 'compañera sentimental']","['少女', '女の子', '女', 'ガールフレンド']","['여자', '소녀', '녀자', '걸프렌드', '여자친구']","['tüdruk', 'plika']","['tyttö', 'neiti', 'nuori nainen', 'tyttökaveri', 'tyttöystävä', 'naisystävä']","['meisje', 'griet', 'meiske', 'meid', 'vrouw', 'juffie', 'juf', 'jongedame', 'jongejuffrouw', 'vriendin', 'vriendinnetje', 'grietje']","['लड़की', 'गर्लफ्रेंड', 'गर्लफ़्रेंड', 'प्रेमिका']","['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella', 'fidanzata', 'innamorata', 'bella']",girl
"['condom', 'capote', 'préservatif', 'capote anglaise', 'gant']","['Lümmeltüte', 'Präser', 'Präservativ', 'Pariser', 'Kondom', 'Gummi', 'Fuffz´che', 'Ficktüte', 'Puderdose', 'Verhüterli', 'Nahkampfsocke', 'Handschuh']","['презерватив', 'гондон', 'кондом', 'резинка', 'презервати́в', 'кондо́м', 'гондо́н', 'перчатка', 'рукавица', 'перча́тка', 'рукави́ца', 'перчатки']","['prophylactic', 'French letter', 'safety', 'safe', 'condom', 'rubber', 'glove']","['避孕套', '安全套', '套兒', '如意套', '保險套', '套儿', '阴茎套', '陰莖套', '保险套', '卫生套', '套套', '衛生套', '手套']","['condón', 'preservativo', 'profiláctico', 'goma', 'forro', 'condom', 'guante']","['コンドーム', '手袋']","['콘돔', '장갑']","['Kondoom', 'kondoom', 'preservatiiv', 'kandoss', 'kumm', 'sõrmik', 'Kindad', 'kindad']","['kondomi', 'spärdäri', 'kumi', 'kortsu', 'ehkäisyväline', 'kortonki', 'hansikas', 'sormikas', 'hanska', 'käsine']","['condoom', 'kapotje', 'rubbertje', 'regenjasje', 'capotje', 'sok', 'ballon', 'overjas', 'handschoen', 'want']","['निरोध', 'कंडोम', 'दस्ताना', 'दस्ताने']","['guanto', 'preservativo', 'condom', 'profilattico']",glove
['chèvre'],"['Hausziege', 'Ziege']","['коза', 'коза домашняя', 'домашняя коза']","['goat', 'domestic goat', 'caprine animal']","['山羊', '家山羊', '羊']","['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['ヤギ', '山羊', 'Capra aegagrus hircus']","['염소', 'Capra aegagrus hircus']","['kits', 'kodukits', 'Capra aegagrus hircus']","['vuohi', 'vuohieläin']","['geit', 'Capra aegagrus hircus']","['बकरी', 'Capra aegagrus hircus']","['capra', 'capra domestica', 'Capra hircus']",goat
"['arme à feu', 'arme de projectile', 'pistolet']","['Schusswaffe', 'Feuerwaffe']","['метательное оружие', 'стреляющее оружие', 'огнестрельное оружие']","['gun', 'firearm', 'fire arm', 'projectile weapon']","['槍', '銃', '枪', '铳', '枪械', '手枪', '枪炮']","['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola']","['銃', '火器']","['총', '화기']",['tulirelv'],"['ampuma-ase', 'tuliase', 'tykki', 'pistooli', 'pyssy']","['geweer', 'vuurwapen', 'projectielwapen', 'pistool', 'kanon', 'stuk']",['अग्निशस्त्र'],"['arma da fuoco', 'arma balistica', 'pistola']",gun
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']",['cabello'],['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",hair
['marteau'],['Hammer'],"['молот', 'молоток']",['hammer'],"['榔头', '锤子', '榔頭', '錘子', '槌']",['martillo'],"['金槌', '槌']",['망치'],"['haamer', 'vasar']",['vasara'],"['vuisthamer', 'hamer', 'vuist']",['हथौड़ा'],['martello'],hammer
"['main', 'patte', 'manière', 'mode', 'façon']","['Hand', 'Weg']","['рука', 'кисть']","['hand', 'manus', 'mitt', 'paw', 'Manus', 'manner', 'way', 'fashion', 'style', 'mode']","['手', '前足', '前肢骨']","['palma', 'zarpa', 'manus', 'pata', 'modo', 'manera', 'vía', 'guisa', 'moda', 'forma', 'estilo']","['手', 'マヌス']",['손'],['labakäsi'],"['käsi', 'jalka', 'käpälä', 'manus', 'tapa', 'tyyli']","['klauw', 'hand', 'poot', 'klauwen', 'klavier', 'fik', 'vlerken', 'kluif', 'tengels', 'knijper', 'klavieren', 'fikken', 'wijze', 'manier', 'stijl', 'wijs', 'trant', 'modus', 'mode', 'aanpak']",['हाथ'],"['mano', 'modo', 'maniera', 'stile', 'guisa', 'forma', 'modalità', 'impronta']",hand
"['chapeau', 'Chapeau!', 'couvercle', 'casquette', 'casquette à visière', 'bonnet', 'introduction']","['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze', 'Schirmmütze', 'Einleitung', 'Einführung']","['шляпа', 'шапка', 'ша́пка', 'шля́па', 'головно́й убо́р', 'введение', 'предисло́вие']","['hat', 'chapeau', 'lid', 'cap', 'visor cap', 'introduction']","['帽子', '棒球帽', '便帽', '鸭舌帽', '太阳帽', '序言', '引言']","['sombrero', 'Chapó', 'gorra', 'sombrero con visera', 'introducción']","['ハット', '帽子', 'シャプカ', '縁なし帽子', '緖言', '叙文', '序', '序論', '序説']","['모자', '캡', '서언']","['müts', 'kübar', 'nokkmüts', 'Müts', 'Nokkmüts', 'Sissejuhatus']","['hattu', 'lakki', 'päähine', 'lippalakki', 'johdanto', 'johdatus']","['hoed', 'Chapeau!', 'pet', 'klak', 'muts', 'inleiding', 'introductie']","['टोपी', 'टोप', 'कैप', 'प्रस्तावना']","['cappello', 'copricapo', 'chapeau', 'berretto', 'cuffietta', 'cuffia', 'berretta', 'introduzione', 'presentazione']",hat
"['psyché', 'esprit', 'noûs', 'Noûs', 'cerveau', 'tête']","['Verstand', 'Nous', 'Psyche', 'Geist', 'Wahrnehmung']","['Нус', 'ра́зум', 'психика', 'ум']","['head', 'brain', 'mind', 'nous', 'psyche', 'Nous']","['头脑', '脑海', '头', '脑袋', '精神', '心智', '心靈', '智性', '心灵']","['mente', 'psique', 'Mente', 'Nous', 'nous', 'cabeza', 'cerebro']","['心', 'ヌース', '念頭', 'プシュケー']","['누스', '프시케', '마음']","['nous', 'psüühika', 'Psüühika', 'Nous', 'vaim', 'Vaim']","['Nous', 'Psyyke', 'mieli', 'pää', 'psyyke', 'nous', 'järki', 'älli']","['brein', 'verstand', 'psyche', 'Nous', 'geest', 'nous', 'denkvermogen', 'rede']",['मन'],"['testare', 'pensiero', 'mente', 'cervello', 'Intelletto cosmico', 'psiche', 'nous', 'testa', 'psicologia']",head
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'eye', 'center', 'centre', 'middle']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '中间', '中心', '中心点', '中央']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño', 'centro', 'ojo', 'medio']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'keskus', 'silmä', 'keskipiste']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'centro', 'mezzo']",heart
"['citaro', 'trompe-laquais', 'campurgne', 'guimbarde', 'trompettiste', 'harpe à bouche', 'trompette tsigane', 'hanche-en-ruban', 'trompe de Béarn', 'cornet', 'trompette', 'cornet à pistons', 'corne']","['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['варган', 'труба', 'корнет', 'труба́', 'корне́т', 'корне́т-а-писто́н']","['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['小号', '口弦', '小號', '口簧琴', '喇叭', '短號']","['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['口琴', 'トランペット', 'コルネット', '喇叭']","['트럼펫', '코넷']","['kornet', 'parmupill', 'trompet', 'Kornet']","['munniharppu', 'torvi', 'kornetti', 'vaskitorvi', 'trumpetti', 'vaskipuhallin']","['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['तुरही', 'भोंपू', 'भोपा']","['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']",horn
"['cheval', 'equus caballus']","['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['лошадь', 'домашняя лошадь']","['horse', 'Equus caballus']","['馬', '马']","['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['馬', 'ウマ', 'Equus caballus']",['말'],['hobune'],"['hevonen', 'Equus caballus']","['paard', 'peerd', 'viervoeter', 'ros']",['घोड़ा'],"['cavallo', 'Equus ferus caballus', 'Equus caballus']",horse
"['hôpital', 'hosto', 'infirmerie']","['Hospital', 'Krankenhaus', 'Klinik']","['больница', 'Больница']","['clinic', 'hospital', 'infirmary']","['病院', '医院', '醫院', '医务室']","['hospital', 'clínica', 'enfermería', 'hospitales']",['病院'],"['병원', '病院']",['haigla'],"['sairaala', 'sairasosasto']","['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['अस्पताल', 'रुग्णालय', 'चिकित्सालय']","['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']",hospital
"['domicile', 'maison', 'ménage', 'foyer', 'famille', 'habitation', 'résidence', 'logement', 'demeure']","['Haus', 'Haushalt', 'Privathaushalt', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte']","['дом', 'жилище', 'семья', 'Домашнее хозяйство', 'домохозяйство', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства']","['house', 'home', 'dwelling', 'household', 'family', 'menage', 'private household', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence']","['房屋', '家屋', '住宅', '家', '房子', '一家人', '家庭', '人家', '户', '戶', '家人', '家庭成员', '家族', '居所', '住所', '住处']","['núcleo familiar', 'familia', 'hogar', 'menaje', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso']","['家', '家屋', '住宅', '世帯', '実家', '住居', '居留', '故郷', '住所']","['집', '세대', '주거', '거류', '주택']","['hoone', 'maja', 'majapidamine', 'Majapidamine', 'sünnikodu']","['talo', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta', 'perhe', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä']","['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'huishouden', 'huisgezin', 'familie', 'huishouding', 'gezin', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte']","['घर', 'मकान', 'जन्मभूमि', 'गृह']","['casa', 'domicilio', 'abitazione', 'nucleo familiare', 'famiglia', 'dimora', 'residenza', 'magione']",house
"['ile', 'île']","['Insel', 'Eiland']",['остров'],"['isle', 'island']","['海岛', '島嶼', '海島', '嶋', '島', '岛屿', '岛', '嶌']","['isla', 'islas']",['島'],['섬'],['saar'],"['saari', 'saareke']","['eiland', 'enclave']",['द्वीप'],['isola'],island
"['joyau', 'gemme', 'pierre précieuse', 'Gemme']","['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['самоцвет', 'драгоценный камень', 'самоцве́т', 'драгоценные камни', 'драгоце́нный ка́мень']","['gemstone', 'gem', 'stone']","['宝石', '寶石', '玉石', '美玉']","['joya', 'gema', 'alhaja', 'piedra preciosa']",['宝石'],"['보석', '寶石']","['ehtekivi', 'kalliskivi', 'vääriskivi']","['jalokivi', 'korukivi']","['edelsteen', 'ruwe (half)edelsteen', 'steen']","['रत्न', 'पत्थर', 'मणि']","['gemma', 'pietra preziosa']",jewel
"['bouilloire à thé', 'bouilloire']","['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['котёл', 'чайник', 'ча́йник']","['teakettle', 'kettle', 'tea kettle', 'boiler']","['水壶', '壶', '燒水壺', '壺', '水壺']","['hervidor', 'caldera', 'calentador', 'Caldera']","['やかん', '薬缶']",['주전자'],['teekann'],"['teepannu', 'kattila', 'keittoastia', 'höyrykeitin', 'keitin', 'boileri']","['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']",['केतली'],"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']",kettle
"['tonalité', 'clef', 'clé', 'clé de serrage', 'clef à écrous', 'serre-écrou']","['Tonart', 'Tonalität', 'Schlüssel', 'Schraubenschlüssel']","['тона́льность', 'тоника', 'тональность', 'кпюч', 'Замковый ключ', 'ключ', 'га́ечный клю́ч', 'клю́ч', 'разводно́й клю́ч', 'гаечный ключ']","['key', 'tonality', 'wrench', 'spanner']","['调', '调性', '調性', '音调', '音阶', '钥匙', '鑰匙', '扳手', '扳子']","['clave', 'tono', 'tonalidad', 'llave', 'llave inglesa', 'llave de tuerca', 'llave fija']","['調', '調性音楽', '鍵', 'スパナ', 'レンチ']","['조성', '열쇠', '스패너']","['Tonaalsus', 'tonaalsus', 'helistik', 'Helistik', 'võti', 'toon', 'klahv', 'Võti', 'mutrivõti', 'Mutrivõti']","['sävellaji', 'tonaalisuus', 'avain', 'kiintoavain', 'jakoavain', 'vääntötyökalu', 'Vääntötyökalu']","['tonaliteit', 'toonsoort', 'sleutel', 'toets', 'Engelse sleutel', 'steeksleutel', 'moersleutel', 'schroefsleutel', 'fietssleutel', 'moeilijk afscheid', 'verdriet', 'ruk']","['ताली', 'चाबी', 'पाना']","['chiave', 'tonalità', 'sistema tonale', 'serradadi', 'chiave piatta', 'chiave inglese']",key
['genou'],"['Knie', 'Kniegelenk']","['колено', 'коленный сустав']","['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['膝', '膝关节', '膝盖']","['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']",['膝'],['무릎'],['põlv'],"['polvi', 'polvinivel', 'articulatio genus']","['knie', 'knietje']",['घुटना'],['ginocchio'],knee
"['couteau', 'lame']","['Messer', 'Klinge']","['нож', 'но́жик', 'ле́звие', 'клинок', 'лезвие', 'Клинок']","['knife', 'blade']","['刀子', '刀', '小刀', '刃', '刀片']","['cuchillo', 'filo', 'cuchilla', 'hoja']","['小刀', '包丁', 'ナイフ', '刃']","['나이프', '칼', '날']","['nuga', 'tera', 'Tera']","['veitsi', 'puukko', 'terä']","['mes', 'kling', 'lemmet', 'lemmer', 'plaat', 'folie', 'blad']","['छुरी', 'चाकू', 'चाक़ू', 'ब्लेड्']","['coltello', 'lama']",knife
"['glossaire de botanique', 'nœud', 'mille']","['Knoten', 'Meile']","['узел', 'миля']","['knot', 'mile', 'mi', 'stat mi', 'statute mile', 'land mile', 'international mile']","['繩結', '结', '节', '英里']","['nudo', 'lazo', 'milla']","['結び目', 'マイル']","['매듭', '마일']","['sõlm', 'Sõlm', 'miil']","['solmu', 'Solmu', 'maili', 'maamaili', 'kansainvälinen maili', 'mi']","['knoop', 'mijl']","['गांठ', 'मील']","['nodo', 'Glossario botanico', 'annodamento', 'groppo', 'annodatura', 'miglio', 'miglio terrestre inglese']",knot
"['feuillage', 'feuille']","['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['лист', 'листва']","['leaf', 'foliage', 'leafage', 'Laphi']","['葉子', '叶', '叶子', '葉']","['hoja', 'follaje', 'Laphi']",['葉'],['잎'],"['leht', 'lehestik']","['lehvistö', 'lehdistö', 'havupuun neulanen', 'lehvästö', 'lehdet', 'lehti']","['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['पत्ता', 'पत्ती']","['foglia', 'fogliame', 'chioma']",leaf
"['librairie', 'bibliothèque']","['Bibliothek', 'Bücherei']","['библиотека', 'библиоте́ка']",['library'],['图书馆'],['librería'],"['図書館', '双書', '叢書']","['도서관', '장서']",['raamatukogu'],"['kirjasto', 'kokoelma']","['bibliotheek', 'boekerij', 'boekenkast', 'boekenverzameling']",['पुस्तकालय'],"['biblioteca', 'libreria']",library
